strategy,race_date,race_id,tickets,bet,ret,hits,profit,cum_profit,peak,drawdown
B_middle100_high50_top5,2026-05-15,2420260515010008,5,250,0.0,0,-250.0,30635.0,49085.0,-18450.0
B_middle100_high50_top5,2026-05-15,2420260515010009,5,250,0.0,0,-250.0,30385.0,49085.0,-18700.0
B_middle100_high50_top5,2026-05-15,3620260515010004,1,100,0.0,0,-100.0,30285.0,49085.0,-18800.0
B_middle100_high50_top5,2026-05-15,3620260515010010,1,100,0.0,0,-100.0,30185.0,49085.0,-18900.0
B_middle100_high50_top5,2026-05-16,1120260514030001,5,250,0.0,0,-250.0,29935.0,49085.0,-19150.0
B_middle100_high50_top5,2026-05-16,1120260514030002,5,250,0.0,0,-250.0,29685.0,49085.0,-19400.0
B_middle100_high50_top5,2026-05-16,1120260514030003,5,250,0.0,0,-250.0,29435.0,49085.0,-19650.0
B_middle100_high50_top5,2026-05-16,1120260514030004,5,250,0.0,0,-250.0,29185.0,49085.0,-19900.0
B_middle100_high50_top5,2026-05-16,1120260514030005,5,250,0.0,0,-250.0,28935.0,49085.0,-20150.0
B_middle100_high50_top5,2026-05-16,1120260514030006,5,250,5970.0,1,5720.0,34655.0,49085.0,-14430.0
B_middle100_high50_top5,2026-05-16,1120260514030007,5,250,0.0,0,-250.0,34405.0,49085.0,-14680.0
B_middle100_high50_top5,2026-05-16,1120260514030008,5,250,0.0,0,-250.0,34155.0,49085.0,-14930.0
B_middle100_high50_top5,2026-05-16,1120260514030009,5,250,0.0,0,-250.0,33905.0,49085.0,-15180.0
B_middle100_high50_top5,2026-05-16,1120260514030011,5,250,0.0,0,-250.0,33655.0,49085.0,-15430.0
B_middle100_high50_top5,2026-05-16,1120260514030012,5,250,0.0,0,-250.0,33405.0,49085.0,-15680.0
B_middle100_high50_top5,2026-05-16,2420260515020001,1,100,3050.0,1,2950.0,36355.0,49085.0,-12730.0
B_middle100_high50_top5,2026-05-16,2420260515020011,5,250,0.0,0,-250.0,36105.0,49085.0,-12980.0
B_middle100_high50_top5,2026-05-16,3620260515020010,1,100,0.0,0,-100.0,36005.0,49085.0,-13080.0
B_middle100_high50_top5,2026-05-16,4320260516010001,1,100,0.0,0,-100.0,35905.0,49085.0,-13180.0
B_middle100_high50_top5,2026-05-16,4320260516010002,1,100,0.0,0,-100.0,35805.0,49085.0,-13280.0
B_middle100_high50_top5,2026-05-16,5620260516010004,5,250,0.0,0,-250.0,35555.0,49085.0,-13530.0
B_middle100_high50_top5,2026-05-17,1120260514040003,5,250,0.0,0,-250.0,35305.0,49085.0,-13780.0
B_middle100_high50_top5,2026-05-17,1120260514040004,5,250,0.0,0,-250.0,35055.0,49085.0,-14030.0
B_middle100_high50_top5,2026-05-17,1120260514040005,5,250,0.0,0,-250.0,34805.0,49085.0,-14280.0
B_middle100_high50_top5,2026-05-17,1120260514040007,5,250,0.0,0,-250.0,34555.0,49085.0,-14530.0
B_middle100_high50_top5,2026-05-17,1120260514040008,1,100,0.0,0,-100.0,34455.0,49085.0,-14630.0
B_middle100_high50_top5,2026-05-17,1120260514040009,5,250,0.0,0,-250.0,34205.0,49085.0,-14880.0
B_middle100_high50_top5,2026-05-17,1120260514040010,5,250,0.0,0,-250.0,33955.0,49085.0,-15130.0
B_middle100_high50_top5,2026-05-17,1120260514040011,6,350,0.0,0,-350.0,33605.0,49085.0,-15480.0
B_middle100_high50_top5,2026-05-17,1120260514040012,5,250,0.0,0,-250.0,33355.0,49085.0,-15730.0
B_middle100_high50_top5,2026-05-17,2420260515030006,5,250,0.0,0,-250.0,33105.0,49085.0,-15980.0
B_middle100_high50_top5,2026-05-17,2420260515030011,2,100,0.0,0,-100.0,33005.0,49085.0,-16080.0
B_middle100_high50_top5,2026-05-17,3620260515030007,1,100,0.0,0,-100.0,32905.0,49085.0,-16180.0
B_middle100_high50_top5,2026-05-17,5620260516020003,1,100,0.0,0,-100.0,32805.0,49085.0,-16280.0
B_middle100_high50_top5,2026-05-17,5620260516020004,5,250,0.0,0,-250.0,32555.0,49085.0,-16530.0
B_middle100_high50_top5,2026-05-17,8320260517010002,1,100,0.0,0,-100.0,32455.0,49085.0,-16630.0
B_middle100_high50_top5,2026-05-18,5520260517020009,1,100,0.0,0,-100.0,32355.0,49085.0,-16730.0
B_middle100_high50_top5,2026-05-18,7420260518010004,1,100,0.0,0,-100.0,32255.0,49085.0,-16830.0
B_middle100_high50_top5,2026-05-18,7420260518010005,1,100,0.0,0,-100.0,32155.0,49085.0,-16930.0
B_middle100_high50_top5,2026-05-18,7420260518010008,1,100,0.0,0,-100.0,32055.0,49085.0,-17030.0
B_middle100_high50_top5,2026-05-18,8320260517020004,1,100,0.0,0,-100.0,31955.0,49085.0,-17130.0
B_middle100_high50_top5,2026-05-19,2720260518020003,1,100,0.0,0,-100.0,31855.0,49085.0,-17230.0
B_middle100_high50_top5,2026-05-19,5520260517030012,1,100,0.0,0,-100.0,31755.0,49085.0,-17330.0
B_middle100_high50_top5,2026-05-19,6320260517030003,1,100,0.0,0,-100.0,31655.0,49085.0,-17430.0
B_middle100_high50_top5,2026-05-20,1220260519020009,1,100,0.0,0,-100.0,31555.0,49085.0,-17530.0
B_middle100_high50_top5,2026-05-20,2720260518030001,1,100,0.0,0,-100.0,31455.0,49085.0,-17630.0
B_middle100_high50_top5,2026-05-20,7520260520010003,1,100,0.0,0,-100.0,31355.0,49085.0,-17730.0
B_middle100_high50_top5,2026-05-20,7520260520010005,1,100,0.0,0,-100.0,31255.0,49085.0,-17830.0
B_middle100_high50_top5,2026-05-20,7520260520010011,1,100,0.0,0,-100.0,31155.0,49085.0,-17930.0
B_middle100_high50_top5,2026-05-21,2420260521010003,1,100,0.0,0,-100.0,31055.0,49085.0,-18030.0
B_middle100_high50_top5,2026-05-21,3720260519030005,1,100,0.0,0,-100.0,30955.0,49085.0,-18130.0
B_middle100_high50_top5,2026-05-21,3720260519030008,1,100,0.0,0,-100.0,30855.0,49085.0,-18230.0
B_middle100_high50_top5,2026-05-21,7520260520020010,1,100,0.0,0,-100.0,30755.0,49085.0,-18330.0
B_middle100_high50_top5,2026-05-22,2420260521020007,1,100,3000.0,1,2900.0,33655.0,49085.0,-15430.0
B_middle100_high50_top5,2026-05-22,3520260522010002,1,100,0.0,0,-100.0,33555.0,49085.0,-15530.0
B_middle100_high50_top5,2026-05-22,3520260522010007,6,350,0.0,0,-350.0,33205.0,49085.0,-15880.0
B_middle100_high50_top5,2026-05-22,3520260522010009,2,100,0.0,0,-100.0,33105.0,49085.0,-15980.0
B_middle100_high50_top5,2026-05-22,3520260522010010,2,100,0.0,0,-100.0,33005.0,49085.0,-16080.0
B_middle100_high50_top5,2026-05-22,3520260522010011,2,100,0.0,0,-100.0,32905.0,49085.0,-16180.0
B_middle100_high50_top5,2026-05-22,5320260520030007,1,100,0.0,0,-100.0,32805.0,49085.0,-16280.0
B_middle100_high50_top5,2026-05-22,5320260520030010,5,250,0.0,0,-250.0,32555.0,49085.0,-16530.0
B_middle100_high50_top5,2026-05-22,6220260522010007,1,100,0.0,0,-100.0,32455.0,49085.0,-16630.0
B_middle100_high50_top5,2026-05-22,7520260520030006,1,100,0.0,0,-100.0,32355.0,49085.0,-16730.0
B_middle100_high50_top5,2026-05-23,2420260521030006,1,100,0.0,0,-100.0,32255.0,49085.0,-16830.0
B_middle100_high50_top5,2026-05-23,2420260521030012,1,100,0.0,0,-100.0,32155.0,49085.0,-16930.0
B_middle100_high50_top5,2026-05-23,2520260522020006,1,100,0.0,0,-100.0,32055.0,49085.0,-17030.0
B_middle100_high50_top5,2026-05-23,3520260522020008,3,150,0.0,0,-150.0,31905.0,49085.0,-17180.0
B_middle100_high50_top5,2026-05-23,3520260522020009,4,200,0.0,0,-200.0,31705.0,49085.0,-17380.0
B_middle100_high50_top5,2026-05-23,4320260522020004,1,100,0.0,0,-100.0,31605.0,49085.0,-17480.0
B_middle100_high50_top5,2026-05-23,4320260522020009,1,100,0.0,0,-100.0,31505.0,49085.0,-17580.0
B_middle100_high50_top5,2026-05-23,8420260523010001,5,250,0.0,0,-250.0,31255.0,49085.0,-17830.0
B_middle100_high50_top5,2026-05-23,8420260523010002,5,250,0.0,0,-250.0,31005.0,49085.0,-18080.0
B_middle100_high50_top5,2026-05-23,8420260523010003,5,250,0.0,0,-250.0,30755.0,49085.0,-18330.0
B_middle100_high50_top5,2026-05-23,8420260523010004,5,250,0.0,0,-250.0,30505.0,49085.0,-18580.0
B_middle100_high50_top5,2026-05-23,8420260523010005,5,250,0.0,0,-250.0,30255.0,49085.0,-18830.0
B_middle100_high50_top5,2026-05-23,8420260523010006,5,250,0.0,0,-250.0,30005.0,49085.0,-19080.0
B_middle100_high50_top5,2026-05-23,8420260523010007,5,250,6500.0,1,6250.0,36255.0,49085.0,-12830.0
B_middle100_high50_top5,2026-05-23,8420260523010008,5,250,0.0,0,-250.0,36005.0,49085.0,-13080.0
B_middle100_high50_top5,2026-05-23,8420260523010009,5,250,0.0,0,-250.0,35755.0,49085.0,-13330.0
B_middle100_high50_top5,2026-05-23,8420260523010010,4,200,0.0,0,-200.0,35555.0,49085.0,-13530.0
B_middle100_high50_top5,2026-05-23,8420260523010011,2,100,0.0,0,-100.0,35455.0,49085.0,-13630.0
B_middle100_high50_top5,2026-05-23,8420260523010012,3,150,0.0,0,-150.0,35305.0,49085.0,-13780.0
B_middle100_high50_top5,2026-05-24,1120260523020011,1,100,0.0,0,-100.0,35205.0,49085.0,-13880.0
B_middle100_high50_top5,2026-05-24,2520260522030006,3,150,0.0,0,-150.0,35055.0,49085.0,-14030.0
B_middle100_high50_top5,2026-05-24,3520260522030004,6,350,3000.0,1,2650.0,37705.0,49085.0,-11380.0
B_middle100_high50_top5,2026-05-24,3520260522030005,4,200,0.0,0,-200.0,37505.0,49085.0,-11580.0
B_middle100_high50_top5,2026-05-24,3520260522030006,1,100,0.0,0,-100.0,37405.0,49085.0,-11680.0
B_middle100_high50_top5,2026-05-24,3520260522030007,5,250,0.0,0,-250.0,37155.0,49085.0,-11930.0
B_middle100_high50_top5,2026-05-24,3520260522030010,1,100,0.0,0,-100.0,37055.0,49085.0,-12030.0
B_middle100_high50_top5,2026-05-24,4320260522030003,5,250,0.0,0,-250.0,36805.0,49085.0,-12280.0
B_middle100_high50_top5,2026-05-24,6220260522030004,1,100,0.0,0,-100.0,36705.0,49085.0,-12380.0
B_middle100_high50_top5,2026-05-24,8420260523020001,5,250,0.0,0,-250.0,36455.0,49085.0,-12630.0
B_middle100_high50_top5,2026-05-24,8420260523020002,5,250,0.0,0,-250.0,36205.0,49085.0,-12880.0
B_middle100_high50_top5,2026-05-24,8420260523020003,5,250,0.0,0,-250.0,35955.0,49085.0,-13130.0
B_middle100_high50_top5,2026-05-24,8420260523020004,5,250,0.0,0,-250.0,35705.0,49085.0,-13380.0
B_middle100_high50_top5,2026-05-24,8420260523020005,5,250,0.0,0,-250.0,35455.0,49085.0,-13630.0
B_middle100_high50_top5,2026-05-24,8420260523020006,5,250,0.0,0,-250.0,35205.0,49085.0,-13880.0
B_middle100_high50_top5,2026-05-24,8420260523020007,5,250,0.0,0,-250.0,34955.0,49085.0,-14130.0
B_middle100_high50_top5,2026-05-24,8420260523020008,5,250,0.0,0,-250.0,34705.0,49085.0,-14380.0
B_middle100_high50_top5,2026-05-24,8420260523020009,5,250,0.0,0,-250.0,34455.0,49085.0,-14630.0
B_middle100_high50_top5,2026-05-24,8420260523020010,5,250,0.0,0,-250.0,34205.0,49085.0,-14880.0
B_middle100_high50_top5,2026-05-24,8420260523020011,5,250,0.0,0,-250.0,33955.0,49085.0,-15130.0
B_middle100_high50_top5,2026-05-24,8420260523020012,1,50,0.0,0,-50.0,33905.0,49085.0,-15180.0
B_middle100_high50_top5,2026-05-25,1120260523030005,1,100,0.0,0,-100.0,33805.0,49085.0,-15280.0
B_middle100_high50_top5,2026-05-25,2720260525010003,1,100,0.0,0,-100.0,33705.0,49085.0,-15380.0
B_middle100_high50_top5,2026-05-25,8620260525010003,1,100,0.0,0,-100.0,33605.0,49085.0,-15480.0
B_middle100_high50_top5,2026-05-26,2720260525020007,1,100,0.0,0,-100.0,33505.0,49085.0,-15580.0
B_middle100_high50_top5,2026-05-26,3820260524030004,1,100,0.0,0,-100.0,33405.0,49085.0,-15680.0
B_middle100_high50_top5,2026-05-26,7520260526010002,1,100,0.0,0,-100.0,33305.0,49085.0,-15780.0
B_middle100_high50_top5,2026-05-26,7520260526010003,1,100,0.0,0,-100.0,33205.0,49085.0,-15880.0
B_middle100_high50_top5,2026-05-26,8620260525020009,1,100,3020.0,1,2920.0,36125.0,49085.0,-12960.0
B_middle100_high50_top5,2026-05-27,2220260526020003,1,100,0.0,0,-100.0,36025.0,49085.0,-13060.0
B_middle100_high50_top5,2026-05-27,2220260526020007,5,250,0.0,0,-250.0,35775.0,49085.0,-13310.0
B_middle100_high50_top5,2026-05-27,2220260526020011,1,100,0.0,0,-100.0,35675.0,49085.0,-13410.0
B_middle100_high50_top5,2026-05-27,7520260526020002,5,250,0.0,0,-250.0,35425.0,49085.0,-13660.0
B_middle100_high50_top5,2026-05-27,7520260526020007,2,200,0.0,0,-200.0,35225.0,49085.0,-13860.0
B_middle100_high50_top5,2026-05-27,8620260525030009,1,100,0.0,0,-100.0,35125.0,49085.0,-13960.0
B_middle100_high50_top5,2026-05-28,2220260526030004,1,100,0.0,0,-100.0,35025.0,49085.0,-14060.0
B_middle100_high50_top5,2026-05-28,2220260526030010,2,200,0.0,0,-200.0,34825.0,49085.0,-14260.0
B_middle100_high50_top5,2026-05-28,3720260528010004,1,100,0.0,0,-100.0,34725.0,49085.0,-14360.0
B_middle100_high50_top5,2026-05-28,3720260528010011,1,100,0.0,0,-100.0,34625.0,49085.0,-14460.0
B_middle100_high50_top5,2026-05-28,6220260528010011,1,100,0.0,0,-100.0,34525.0,49085.0,-14560.0
B_middle100_high50_top5,2026-05-28,8120260528010002,1,100,0.0,0,-100.0,34425.0,49085.0,-14660.0
B_middle100_high50_top5,2026-05-29,1220260528020008,1,100,0.0,0,-100.0,34325.0,49085.0,-14760.0
B_middle100_high50_top5,2026-05-29,4320260528020001,1,100,0.0,0,-100.0,34225.0,49085.0,-14860.0
B_middle100_high50_top5,2026-05-29,8120260528020006,1,100,0.0,0,-100.0,34125.0,49085.0,-14960.0
B_middle100_high50_top5,2026-05-29,8120260528020008,1,100,0.0,0,-100.0,34025.0,49085.0,-15060.0
B_middle100_high50_top5,2026-05-29,8720260529010007,1,100,0.0,0,-100.0,33925.0,49085.0,-15160.0
B_middle100_high50_top5,2026-05-29,8720260529010010,2,100,0.0,0,-100.0,33825.0,49085.0,-15260.0
B_middle100_high50_top5,2026-05-30,1120260530010004,1,100,0.0,0,-100.0,33725.0,49085.0,-15360.0
B_middle100_high50_top5,2026-05-30,2420260530010003,5,250,0.0,0,-250.0,33475.0,49085.0,-15610.0
B_middle100_high50_top5,2026-05-30,2420260530010004,5,250,0.0,0,-250.0,33225.0,49085.0,-15860.0
B_middle100_high50_top5,2026-05-30,2420260530010006,5,250,0.0,0,-250.0,32975.0,49085.0,-16110.0
B_middle100_high50_top5,2026-05-30,2420260530010007,2,100,0.0,0,-100.0,32875.0,49085.0,-16210.0
B_middle100_high50_top5,2026-05-30,2420260530010009,5,250,0.0,0,-250.0,32625.0,49085.0,-16460.0
B_middle100_high50_top5,2026-05-30,2420260530010010,5,250,0.0,0,-250.0,32375.0,49085.0,-16710.0
B_middle100_high50_top5,2026-05-30,2420260530010011,5,250,0.0,0,-250.0,32125.0,49085.0,-16960.0
B_middle100_high50_top5,2026-05-30,2420260530010012,5,250,0.0,0,-250.0,31875.0,49085.0,-17210.0
B_middle100_high50_top5,2026-05-30,8120260528030002,6,350,0.0,0,-350.0,31525.0,49085.0,-17560.0
B_middle100_high50_top5,2026-05-31,2420260530020001,5,250,0.0,0,-250.0,31275.0,49085.0,-17810.0
B_middle100_high50_top5,2026-05-31,2420260530020003,6,350,0.0,0,-350.0,30925.0,49085.0,-18160.0
B_middle100_high50_top5,2026-05-31,2420260530020005,6,350,0.0,0,-350.0,30575.0,49085.0,-18510.0
B_middle100_high50_top5,2026-05-31,3120260531010009,1,100,0.0,0,-100.0,30475.0,49085.0,-18610.0
B_middle100_high50_top5,2026-05-31,3120260531010012,1,100,0.0,0,-100.0,30375.0,49085.0,-18710.0
B_middle100_high50_top5,2026-05-31,8720260529030011,5,250,0.0,0,-250.0,30125.0,49085.0,-18960.0
B_middle100_high50_top5,2026-06-01,1120260530030009,1,100,0.0,0,-100.0,30025.0,49085.0,-19060.0
B_middle100_high50_top5,2026-06-01,2420260530030004,5,250,0.0,0,-250.0,29775.0,49085.0,-19310.0
B_middle100_high50_top5,2026-06-01,2420260530030005,5,250,0.0,0,-250.0,29525.0,49085.0,-19560.0
B_middle100_high50_top5,2026-06-01,2420260530030006,5,250,0.0,0,-250.0,29275.0,49085.0,-19810.0
B_middle100_high50_top5,2026-06-01,2420260530030007,5,250,0.0,0,-250.0,29025.0,49085.0,-20060.0
B_middle100_high50_top5,2026-06-01,2420260530030008,5,250,0.0,0,-250.0,28775.0,49085.0,-20310.0
B_middle100_high50_top5,2026-06-01,2420260530030010,5,250,0.0,0,-250.0,28525.0,49085.0,-20560.0
B_middle100_high50_top5,2026-06-01,3620260531020007,1,100,0.0,0,-100.0,28425.0,49085.0,-20660.0
B_middle100_high50_top5,2026-06-01,5520260601010001,1,100,3040.0,1,2940.0,31365.0,49085.0,-17720.0
B_middle100_high50_top5,2026-06-01,5520260601010002,1,100,0.0,0,-100.0,31265.0,49085.0,-17820.0
B_middle100_high50_top5,2026-06-01,5620260531020004,1,100,0.0,0,-100.0,31165.0,49085.0,-17920.0
B_middle100_high50_top5,2026-06-02,2420260530040005,5,250,0.0,0,-250.0,30915.0,49085.0,-18170.0
B_middle100_high50_top5,2026-06-02,2420260530040006,5,250,0.0,0,-250.0,30665.0,49085.0,-18420.0
B_middle100_high50_top5,2026-06-02,2420260530040007,5,250,0.0,0,-250.0,30415.0,49085.0,-18670.0
B_middle100_high50_top5,2026-06-02,2420260530040009,5,250,0.0,0,-250.0,30165.0,49085.0,-18920.0
B_middle100_high50_top5,2026-06-02,2420260530040010,5,250,0.0,0,-250.0,29915.0,49085.0,-19170.0
B_middle100_high50_top5,2026-06-02,2420260530040011,5,250,0.0,0,-250.0,29665.0,49085.0,-19420.0
B_middle100_high50_top5,2026-06-02,2420260530040012,5,250,0.0,0,-250.0,29415.0,49085.0,-19670.0
B_middle100_high50_top5,2026-06-02,3620260531030002,1,100,0.0,0,-100.0,29315.0,49085.0,-19770.0
B_middle100_high50_top5,2026-06-02,4220260601020004,1,100,0.0,0,-100.0,29215.0,49085.0,-19870.0
B_middle100_high50_top5,2026-06-02,4220260601020007,1,100,0.0,0,-100.0,29115.0,49085.0,-19970.0
B_middle100_high50_top5,2026-06-02,4220260601020008,1,100,0.0,0,-100.0,29015.0,49085.0,-20070.0
B_middle100_high50_top5,2026-06-02,7420260531030101,1,100,0.0,0,-100.0,28915.0,49085.0,-20170.0
B_middle100_high50_top5,2026-06-02,8620260601020003,1,100,0.0,0,-100.0,28815.0,49085.0,-20270.0
B_middle100_high50_top5,2026-06-03,2220260603010001,1,100,0.0,0,-100.0,28715.0,49085.0,-20370.0
B_middle100_high50_top5,2026-06-03,2220260603010004,1,100,0.0,0,-100.0,28615.0,49085.0,-20470.0
B_middle100_high50_top5,2026-06-03,3520260603010007,1,100,0.0,0,-100.0,28515.0,49085.0,-20570.0
B_middle100_high50_top5,2026-06-03,4220260601030002,1,100,0.0,0,-100.0,28415.0,49085.0,-20670.0
B_middle100_high50_top5,2026-06-03,5520260601030003,1,100,0.0,0,-100.0,28315.0,49085.0,-20770.0
B_middle100_high50_top5,2026-06-03,8620260601030006,1,100,0.0,0,-100.0,28215.0,49085.0,-20870.0
B_middle100_high50_top5,2026-06-04,2220260603020002,1,100,0.0,0,-100.0,28115.0,49085.0,-20970.0
B_middle100_high50_top5,2026-06-04,4520260603020001,5,250,0.0,0,-250.0,27865.0,49085.0,-21220.0
B_middle100_high50_top5,2026-06-04,8320260604010001,5,250,0.0,0,-250.0,27615.0,49085.0,-21470.0
B_middle100_high50_top5,2026-06-04,8320260604010002,5,250,0.0,0,-250.0,27365.0,49085.0,-21720.0
B_middle100_high50_top5,2026-06-04,8320260604010003,5,250,0.0,0,-250.0,27115.0,49085.0,-21970.0
B_middle100_high50_top5,2026-06-04,8320260604010005,5,250,0.0,0,-250.0,26865.0,49085.0,-22220.0
B_middle100_high50_top5,2026-06-04,8320260604010006,5,250,0.0,0,-250.0,26615.0,49085.0,-22470.0
B_middle100_high50_top5,2026-06-04,8320260604010008,5,250,0.0,0,-250.0,26365.0,49085.0,-22720.0
B_middle100_high50_top5,2026-06-04,8320260604010009,1,50,0.0,0,-50.0,26315.0,49085.0,-22770.0
B_middle100_high50_top5,2026-06-04,8320260604010012,5,250,0.0,0,-250.0,26065.0,49085.0,-23020.0
B_middle100_high50_top5,2026-06-05,2220260603030001,1,100,0.0,0,-100.0,25965.0,49085.0,-23120.0
B_middle100_high50_top5,2026-06-05,8320260604020001,5,250,0.0,0,-250.0,25715.0,49085.0,-23370.0
B_middle100_high50_top5,2026-06-05,8320260604020002,5,250,0.0,0,-250.0,25465.0,49085.0,-23620.0
B_middle100_high50_top5,2026-06-05,8320260604020003,5,250,0.0,0,-250.0,25215.0,49085.0,-23870.0
B_middle100_high50_top5,2026-06-05,8320260604020004,5,250,0.0,0,-250.0,24965.0,49085.0,-24120.0
B_middle100_high50_top5,2026-06-05,8320260604020005,5,250,0.0,0,-250.0,24715.0,49085.0,-24370.0
B_middle100_high50_top5,2026-06-05,8320260604020010,5,250,0.0,0,-250.0,24465.0,49085.0,-24620.0
B_middle100_high50_top5,2026-06-05,8320260604020011,5,250,0.0,0,-250.0,24215.0,49085.0,-24870.0
B_middle100_high50_top5,2026-06-06,2120260604030001,1,100,0.0,0,-100.0,24115.0,49085.0,-24970.0
B_middle100_high50_top5,2026-06-06,5320260606010003,1,100,0.0,0,-100.0,24015.0,49085.0,-25070.0
B_middle100_high50_top5,2026-06-06,5320260606010006,1,50,0.0,0,-50.0,23965.0,49085.0,-25120.0
B_middle100_high50_top5,2026-06-06,8320260604030003,5,250,0.0,0,-250.0,23715.0,49085.0,-25370.0
B_middle100_high50_top5,2026-06-06,8320260604030004,5,250,0.0,0,-250.0,23465.0,49085.0,-25620.0
B_middle100_high50_top5,2026-06-06,8320260604030005,5,250,0.0,0,-250.0,23215.0,49085.0,-25870.0
B_middle100_high50_top5,2026-06-06,8320260604030006,5,250,0.0,0,-250.0,22965.0,49085.0,-26120.0
B_middle100_high50_top5,2026-06-06,8320260604030007,5,250,0.0,0,-250.0,22715.0,49085.0,-26370.0
B_middle100_high50_top5,2026-06-06,8320260604030008,5,250,0.0,0,-250.0,22465.0,49085.0,-26620.0
B_middle100_high50_top5,2026-06-06,8320260604030009,5,250,0.0,0,-250.0,22215.0,49085.0,-26870.0
B_middle100_high50_top5,2026-06-06,8320260604030011,5,250,0.0,0,-250.0,21965.0,49085.0,-27120.0
B_middle100_high50_top5,2026-06-06,8320260604030012,5,250,0.0,0,-250.0,21715.0,49085.0,-27370.0
B_middle100_high50_top5,2026-06-07,1120260605030003,1,100,0.0,0,-100.0,21615.0,49085.0,-27470.0
B_middle100_high50_top5,2026-06-07,1120260605030004,1,100,0.0,0,-100.0,21515.0,49085.0,-27570.0
B_middle100_high50_top5,2026-06-07,3720260607010002,2,200,3000.0,1,2800.0,24315.0,49085.0,-24770.0
B_middle100_high50_top5,2026-06-07,3720260607010004,1,100,0.0,0,-100.0,24215.0,49085.0,-24870.0
B_middle100_high50_top5,2026-06-07,4720260607010008,1,100,0.0,0,-100.0,24115.0,49085.0,-24970.0
B_middle100_high50_top5,2026-06-07,5320260606020002,1,100,0.0,0,-100.0,24015.0,49085.0,-25070.0
B_middle100_high50_top5,2026-06-07,5320260606020006,5,250,0.0,0,-250.0,23765.0,49085.0,-25320.0
B_middle100_high50_top5,2026-06-07,5320260606020008,1,100,0.0,0,-100.0,23665.0,49085.0,-25420.0
B_middle100_high50_top5,2026-06-07,8320260604040001,5,250,0.0,0,-250.0,23415.0,49085.0,-25670.0
B_middle100_high50_top5,2026-06-07,8320260604040002,5,250,0.0,0,-250.0,23165.0,49085.0,-25920.0
B_middle100_high50_top5,2026-06-07,8320260604040003,5,250,0.0,0,-250.0,22915.0,49085.0,-26170.0
B_middle100_high50_top5,2026-06-07,8320260604040004,5,250,0.0,0,-250.0,22665.0,49085.0,-26420.0
B_middle100_high50_top5,2026-06-07,8320260604040005,5,250,0.0,0,-250.0,22415.0,49085.0,-26670.0
B_middle100_high50_top5,2026-06-07,8320260604040006,5,250,0.0,0,-250.0,22165.0,49085.0,-26920.0
B_middle100_high50_top5,2026-06-07,8320260604040007,5,250,0.0,0,-250.0,21915.0,49085.0,-27170.0
B_middle100_high50_top5,2026-06-07,8320260604040008,5,250,0.0,0,-250.0,21665.0,49085.0,-27420.0
B_middle100_high50_top5,2026-06-07,8320260604040010,5,250,0.0,0,-250.0,21415.0,49085.0,-27670.0
B_middle100_high50_top5,2026-06-07,8320260604040012,5,250,0.0,0,-250.0,21165.0,49085.0,-27920.0
B_middle100_high50_top5,2026-06-08,3720260607020005,1,100,0.0,0,-100.0,21065.0,49085.0,-28020.0
B_middle100_high50_top5,2026-06-09,1320260608020011,1,100,0.0,0,-100.0,20965.0,49085.0,-28120.0
B_middle100_high50_top5,2026-06-09,3720260607030007,1,100,0.0,0,-100.0,20865.0,49085.0,-28220.0
B_middle100_high50_top5,2026-06-09,3720260607030008,1,100,0.0,0,-100.0,20765.0,49085.0,-28320.0
B_middle100_high50_top5,2026-06-09,4720260607030002,1,100,0.0,0,-100.0,20665.0,49085.0,-28420.0
B_middle100_high50_top5,2026-06-10,1320260608030005,1,100,0.0,0,-100.0,20565.0,49085.0,-28520.0
B_middle100_high50_top5,2026-06-10,1320260608030009,1,100,0.0,0,-100.0,20465.0,49085.0,-28620.0
B_middle100_high50_top5,2026-06-10,2220260609020005,1,100,3060.0,1,2960.0,23425.0,49085.0,-25660.0
B_middle100_high50_top5,2026-06-10,2220260609020009,1,100,0.0,0,-100.0,23325.0,49085.0,-25760.0
B_middle100_high50_top5,2026-06-10,4420260608030003,1,100,0.0,0,-100.0,23225.0,49085.0,-25860.0
B_middle100_high50_top5,2026-06-10,4420260608030005,1,100,0.0,0,-100.0,23125.0,49085.0,-25960.0
B_middle100_high50_top5,2026-06-11,1220260610020002,1,100,3050.0,1,2950.0,26075.0,49085.0,-23010.0
B_middle100_high50_top5,2026-06-11,2220260609030002,1,100,0.0,0,-100.0,25975.0,49085.0,-23110.0
B_middle100_high50_top5,2026-06-11,2720260610020006,1,100,0.0,0,-100.0,25875.0,49085.0,-23210.0
B_middle100_high50_top5,2026-06-11,4320260611010001,5,250,0.0,0,-250.0,25625.0,49085.0,-23460.0
B_middle100_high50_top5,2026-06-11,4320260611010002,5,250,0.0,0,-250.0,25375.0,49085.0,-23710.0
B_middle100_high50_top5,2026-06-11,4320260611010003,5,250,0.0,0,-250.0,25125.0,49085.0,-23960.0
B_middle100_high50_top5,2026-06-11,4320260611010004,5,250,0.0,0,-250.0,24875.0,49085.0,-24210.0
B_middle100_high50_top5,2026-06-11,4320260611010005,5,250,0.0,0,-250.0,24625.0,49085.0,-24460.0
B_middle100_high50_top5,2026-06-11,4320260611010006,5,250,0.0,0,-250.0,24375.0,49085.0,-24710.0
B_middle100_high50_top5,2026-06-11,4320260611010007,5,250,0.0,0,-250.0,24125.0,49085.0,-24960.0
