rule,race_count,tickets,avg_tickets_per_race,bet,return,profit,roi,roi_without_max_hit,hit_count,hit_rate_per_ticket,hit_rate_per_race,avg_race_score,min_race_score,avg_ticket_score,min_ticket_score,avg_odds,median_odds,avg_expected,max_hit_payout,max_hit_share,month_min_roi,month_mean_roi,month_count,plus_months,enough_hits
odds_200_2000_race>=0.55_score>=0.3_expected>=5000_top3_by_expected_return,562,1609,2.8629893238434163,160900,46230,-114670,0.28732131758856433,0.14188937228091983,2,0.001243008079552517,0.0035587188612099642,0.6366391219865891,0.5502825174254746,0.35433879905913956,0.3000130225963882,379.9649471721566,261.1,13249.341491047524,23400,0.5061648280337443,0.0,0.21827195467422097,6,1,False
odds_200_2000_race>=0.4_score>=0.2_expected>=10000_top3_by_ticket_score,1157,2950,2.5496974935177183,295000,166310,-128690,0.5637627118644067,0.14023728813559322,2,0.0006779661016949153,0.001728608470181504,0.5454298079840768,0.4000830274338122,0.2942661489596516,0.2000272571016593,672.1487118644068,458.15,18583.601529638338,124940,0.7512476700138296,0.0,0.650884846995207,6,1,False
odds_100_500_race>=0.4_score>=0.2_expected>=10000_top10_by_ticket_score,908,2996,3.299559471365639,299600,83100,-216500,0.277369826435247,0.1380841121495327,2,0.0006675567423230974,0.0022026431718061676,0.541528766583276,0.4000830274338122,0.2980142186365743,0.2012794127452754,389.2116822429907,398.7,11179.234785943776,41730,0.5021660649819495,0.0,0.25788389023450403,6,0,False
odds_100_500_race>=0.4_score>=0.2_expected>=10000_top10_by_expected_return,908,2996,3.299559471365639,299600,83100,-216500,0.277369826435247,0.1380841121495327,2,0.0006675567423230974,0.0022026431718061676,0.541528766583276,0.4000830274338122,0.2959724931959559,0.2012794127452754,392.23701602136185,401.5,11204.024727211894,41730,0.5021660649819495,0.0,0.25788389023450403,6,0,False
odds_200_1000_race>=0.4_score>=0.2_expected>=10000_top5_by_ticket_score,988,3026,3.062753036437247,302600,83100,-219500,0.274619960343688,0.13671513549239922,2,0.0006609385327164573,0.0020242914979757085,0.5426001622282843,0.4000830274338122,0.2896539594783394,0.2001074271839387,423.8921348314607,411.5,11702.39013270206,41730,0.5021660649819495,0.0,0.27433612386353406,6,0,False
odds_100_1000_race>=0.4_score>=0.2_expected>=10000_top5_by_ticket_score,991,3034,3.0615539858728558,303400,83100,-220300,0.27389584706657877,0.1363546473302571,2,0.0006591957811470006,0.0020181634712411706,0.5426625512664542,0.4000830274338122,0.2915558311371769,0.2001074271839387,422.2723137771918,410.9,11693.382326798102,41730,0.5021660649819495,0.0,0.27379268673007956,6,0,False
odds_200_2000_race>=0.45_score>=0.2_expected>=5000_top3_by_expected_return,1041,3109,2.9865513928914504,310900,166670,-144230,0.5360887745255709,0.13422322290125444,2,0.000643293663557414,0.0019212295869356388,0.5743516567002253,0.4500906629413549,0.2664468988831329,0.2000272571016593,803.0855258925699,1020.0,20390.575126861255,124940,0.74962500749985,0.0,0.6584447879690064,6,2,False
odds_200_2000_race>=0.45_score>=0.2_expected>=3000_top3_by_expected_return,1045,3122,2.98755980861244,312200,166670,-145530,0.5338565022421524,0.13366431774503523,2,0.0006406149903907751,0.0019138755980861245,0.5740870414373579,0.4500906629413549,0.26623479956050733,0.2000272571016593,800.6305573350417,1019.1,20324.797363322014,124940,0.74962500749985,0.0,0.6538977122329364,6,2,False
odds_100_500_race>=0.35_score>=0.2_expected>=10000_top2_by_ticket_score,1717,2885,1.6802562609202096,288500,86270,-202230,0.29902946273830155,0.13220103986135182,2,0.0006932409012131716,0.0011648223645894002,0.4585112255056315,0.3500368422753134,0.31473907170958426,0.2031865614432436,371.431403812825,378.8,11221.795313301427,48130,0.5578996174800046,0.0,0.29638313239227126,6,0,False
odds_300_3000_race>=0.45_score>=0.2_expected>=10000_top5_by_expected_return,850,3198,3.7623529411764705,319800,166670,-153130,0.5211694809255785,0.13048780487804879,2,0.0006253908692933083,0.002352941176470588,0.5904996334242367,0.4500906629413549,0.25251180405442397,0.2000272571016593,1008.8156973108195,1100.0,24842.2683183505,124940,0.74962500749985,0.0,0.6823275193798449,6,1,False
odds_200_2000_race>=0.45_score>=0.2_expected>=10000_top5_by_expected_return,865,3250,3.7572254335260116,325000,166670,-158330,0.5128307692307692,0.1284,2,0.0006153846153846154,0.0023121387283236996,0.5896976949326564,0.4500906629413549,0.25735570649288564,0.2000272571016593,965.0724307692308,1092.55,23965.037966992826,124940,0.74962500749985,0.0,0.6690130118314926,6,1,False
odds_200_1000_race>=0.35_score>=0.2_expected>=10000_top2_by_ticket_score,1870,3267,1.7470588235294118,326700,86270,-240430,0.2640648913376186,0.1167431894704622,2,0.0006121824303642485,0.0010695187165775401,0.4588746699689711,0.3500368422753134,0.30327916068497973,0.2001135088780805,402.3575145393327,394.3,11616.223907955162,48130,0.5578996174800046,0.0,0.2606009748532181,6,0,False
odds_100_1000_race>=0.35_score>=0.2_expected>=10000_top2_by_ticket_score,1873,3270,1.7458622530699413,327000,86270,-240730,0.26382262996941896,0.11663608562691131,2,0.0006116207951070336,0.0010678056593699946,0.4589462679350192,0.3500368422753134,0.30499015606742774,0.2001135088780805,400.93186544342507,393.45,11608.978706491567,48130,0.5578996174800046,0.0,0.2601270084094644,6,0,False
odds_200_1000_race>=0.4_score>=0.2_expected>=10000_top10_by_ticket_score,988,3925,3.972672064777328,392500,83100,-309400,0.21171974522292994,0.10540127388535032,2,0.0005095541401273885,0.0020242914979757085,0.5428599724335021,0.4000830274338122,0.2794732288340832,0.2000786150929893,442.14853503184713,425.5,11791.0817554126,41730,0.5021660649819495,0.0,0.21131628853581255,6,0,False
odds_100_1000_race>=0.4_score>=0.2_expected>=10000_top10_by_ticket_score,991,3940,3.975782038345106,394000,83100,-310900,0.21091370558375636,0.105,2,0.0005076142131979696,0.0020181634712411706,0.5430386426787814,0.4000830274338122,0.28105387207216576,0.2000786150929893,440.71626903553295,424.9,11784.680168555027,41730,0.5021660649819495,0.0,0.2108562810830724,6,0,False
odds_100_500_race>=0.6_score>=0.6_expected>=3000_top1_by_ticket_score,42,42,1.0,4200,10150,5950,2.4166666666666665,0.0,1,0.023809523809523808,0.023809523809523808,0.661309863017647,0.6008296139959429,0.6248563111824832,0.6003461453158497,108.41190476190476,104.6,6779.935362323462,10150,1.0,0.0,2.8194444444444446,6,1,False
odds_100_500_race>=0.6_score>=0.6_expected>=3000_top1_by_expected_return,42,42,1.0,4200,10150,5950,2.4166666666666665,0.0,1,0.023809523809523808,0.023809523809523808,0.661309863017647,0.6008296139959429,0.6210683322016596,0.6003461453158497,110.72380952380954,105.25,6880.90801125455,10150,1.0,0.0,2.8194444444444446,6,1,False
odds_100_500_race>=0.6_score>=0.6_expected>=5000_top1_by_ticket_score,42,42,1.0,4200,10150,5950,2.4166666666666665,0.0,1,0.023809523809523808,0.023809523809523808,0.661309863017647,0.6008296139959429,0.6248563111824832,0.6003461453158497,108.41190476190476,104.6,6779.935362323462,10150,1.0,0.0,2.8194444444444446,6,1,False
odds_100_500_race>=0.6_score>=0.6_expected>=5000_top1_by_expected_return,42,42,1.0,4200,10150,5950,2.4166666666666665,0.0,1,0.023809523809523808,0.023809523809523808,0.661309863017647,0.6008296139959429,0.6210683322016596,0.6003461453158497,110.72380952380954,105.25,6880.90801125455,10150,1.0,0.0,2.8194444444444446,6,1,False
odds_100_1000_race>=0.6_score>=0.6_expected>=3000_top1_by_ticket_score,42,42,1.0,4200,10150,5950,2.4166666666666665,0.0,1,0.023809523809523808,0.023809523809523808,0.661309863017647,0.6008296139959429,0.6248563111824832,0.6003461453158497,108.41190476190476,104.6,6779.935362323462,10150,1.0,0.0,2.8194444444444446,6,1,False
odds_100_1000_race>=0.6_score>=0.6_expected>=3000_top1_by_expected_return,42,42,1.0,4200,10150,5950,2.4166666666666665,0.0,1,0.023809523809523808,0.023809523809523808,0.661309863017647,0.6008296139959429,0.6210683322016596,0.6003461453158497,110.72380952380954,105.25,6880.90801125455,10150,1.0,0.0,2.8194444444444446,6,1,False
odds_100_1000_race>=0.6_score>=0.6_expected>=5000_top1_by_ticket_score,42,42,1.0,4200,10150,5950,2.4166666666666665,0.0,1,0.023809523809523808,0.023809523809523808,0.661309863017647,0.6008296139959429,0.6248563111824832,0.6003461453158497,108.41190476190476,104.6,6779.935362323462,10150,1.0,0.0,2.8194444444444446,6,1,False
odds_100_1000_race>=0.6_score>=0.6_expected>=5000_top1_by_expected_return,42,42,1.0,4200,10150,5950,2.4166666666666665,0.0,1,0.023809523809523808,0.023809523809523808,0.661309863017647,0.6008296139959429,0.6210683322016596,0.6003461453158497,110.72380952380954,105.25,6880.90801125455,10150,1.0,0.0,2.8194444444444446,6,1,False
odds_100_500_race>=0.6_score>=0.6_expected>=3000_top2_by_ticket_score,42,51,1.2142857142857142,5100,10150,5050,1.9901960784313726,0.0,1,0.0196078431372549,0.023809523809523808,0.6591845378224801,0.6008296139959429,0.623537430585123,0.6003461453158497,110.10196078431375,105.2,6870.944296088598,10150,1.0,0.0,1.8796296296296298,6,1,False
odds_100_500_race>=0.6_score>=0.6_expected>=3000_top2_by_expected_return,42,51,1.2142857142857142,5100,10150,5050,1.9901960784313726,0.0,1,0.0196078431372549,0.023809523809523808,0.6591845378224801,0.6008296139959429,0.6217615760250088,0.6003461453158497,111.40980392156864,105.2,6928.21136569487,10150,1.0,0.0,1.8796296296296298,6,1,False
odds_100_500_race>=0.6_score>=0.6_expected>=5000_top2_by_ticket_score,42,51,1.2142857142857142,5100,10150,5050,1.9901960784313726,0.0,1,0.0196078431372549,0.023809523809523808,0.6591845378224801,0.6008296139959429,0.623537430585123,0.6003461453158497,110.10196078431375,105.2,6870.944296088598,10150,1.0,0.0,1.8796296296296298,6,1,False
odds_100_500_race>=0.6_score>=0.6_expected>=5000_top2_by_expected_return,42,51,1.2142857142857142,5100,10150,5050,1.9901960784313726,0.0,1,0.0196078431372549,0.023809523809523808,0.6591845378224801,0.6008296139959429,0.6217615760250088,0.6003461453158497,111.40980392156864,105.2,6928.21136569487,10150,1.0,0.0,1.8796296296296298,6,1,False
odds_100_1000_race>=0.6_score>=0.6_expected>=3000_top2_by_ticket_score,42,51,1.2142857142857142,5100,10150,5050,1.9901960784313726,0.0,1,0.0196078431372549,0.023809523809523808,0.6591845378224801,0.6008296139959429,0.623537430585123,0.6003461453158497,110.10196078431375,105.2,6870.944296088598,10150,1.0,0.0,1.8796296296296298,6,1,False
odds_100_1000_race>=0.6_score>=0.6_expected>=3000_top2_by_expected_return,42,51,1.2142857142857142,5100,10150,5050,1.9901960784313726,0.0,1,0.0196078431372549,0.023809523809523808,0.6591845378224801,0.6008296139959429,0.6217615760250088,0.6003461453158497,111.40980392156864,105.2,6928.21136569487,10150,1.0,0.0,1.8796296296296298,6,1,False
odds_100_1000_race>=0.6_score>=0.6_expected>=5000_top2_by_ticket_score,42,51,1.2142857142857142,5100,10150,5050,1.9901960784313726,0.0,1,0.0196078431372549,0.023809523809523808,0.6591845378224801,0.6008296139959429,0.623537430585123,0.6003461453158497,110.10196078431375,105.2,6870.944296088598,10150,1.0,0.0,1.8796296296296298,6,1,False
odds_100_1000_race>=0.6_score>=0.6_expected>=5000_top2_by_expected_return,42,51,1.2142857142857142,5100,10150,5050,1.9901960784313726,0.0,1,0.0196078431372549,0.023809523809523808,0.6591845378224801,0.6008296139959429,0.6217615760250088,0.6003461453158497,111.40980392156864,105.2,6928.21136569487,10150,1.0,0.0,1.8796296296296298,6,1,False
odds_100_500_race>=0.6_score>=0.6_expected>=3000_top3_by_ticket_score,42,54,1.2857142857142858,5400,10150,4750,1.8796296296296295,0.0,1,0.018518518518518517,0.023809523809523808,0.6594229249898795,0.6008296139959429,0.623180763367629,0.6003461453158497,110.85925925925928,105.15,6912.214532038341,10150,1.0,0.0,1.6916666666666667,6,1,False
odds_100_500_race>=0.6_score>=0.6_expected>=3000_top3_by_expected_return,42,54,1.2857142857142858,5400,10150,4750,1.8796296296296295,0.0,1,0.018518518518518517,0.023809523809523808,0.6594229249898795,0.6008296139959429,0.6228082636859588,0.6003461453158497,112.01296296296297,105.55,6978.706356246971,10150,1.0,0.0,1.6916666666666667,6,1,False
odds_100_500_race>=0.6_score>=0.6_expected>=5000_top3_by_ticket_score,42,54,1.2857142857142858,5400,10150,4750,1.8796296296296295,0.0,1,0.018518518518518517,0.023809523809523808,0.6594229249898795,0.6008296139959429,0.623180763367629,0.6003461453158497,110.85925925925928,105.15,6912.214532038341,10150,1.0,0.0,1.6916666666666667,6,1,False
odds_100_500_race>=0.6_score>=0.6_expected>=5000_top3_by_expected_return,42,54,1.2857142857142858,5400,10150,4750,1.8796296296296295,0.0,1,0.018518518518518517,0.023809523809523808,0.6594229249898795,0.6008296139959429,0.6228082636859588,0.6003461453158497,112.01296296296297,105.55,6978.706356246971,10150,1.0,0.0,1.6916666666666667,6,1,False
odds_100_1000_race>=0.6_score>=0.6_expected>=3000_top3_by_ticket_score,42,54,1.2857142857142858,5400,10150,4750,1.8796296296296295,0.0,1,0.018518518518518517,0.023809523809523808,0.6594229249898795,0.6008296139959429,0.623180763367629,0.6003461453158497,110.85925925925928,105.15,6912.214532038341,10150,1.0,0.0,1.6916666666666667,6,1,False
odds_100_1000_race>=0.6_score>=0.6_expected>=3000_top3_by_expected_return,42,54,1.2857142857142858,5400,10150,4750,1.8796296296296295,0.0,1,0.018518518518518517,0.023809523809523808,0.6594229249898795,0.6008296139959429,0.6228082636859588,0.6003461453158497,112.01296296296297,105.55,6978.706356246971,10150,1.0,0.0,1.6916666666666667,6,1,False
odds_100_1000_race>=0.6_score>=0.6_expected>=5000_top3_by_ticket_score,42,54,1.2857142857142858,5400,10150,4750,1.8796296296296295,0.0,1,0.018518518518518517,0.023809523809523808,0.6594229249898795,0.6008296139959429,0.623180763367629,0.6003461453158497,110.85925925925928,105.15,6912.214532038341,10150,1.0,0.0,1.6916666666666667,6,1,False
odds_100_1000_race>=0.6_score>=0.6_expected>=5000_top3_by_expected_return,42,54,1.2857142857142858,5400,10150,4750,1.8796296296296295,0.0,1,0.018518518518518517,0.023809523809523808,0.6594229249898795,0.6008296139959429,0.6228082636859588,0.6003461453158497,112.01296296296297,105.55,6978.706356246971,10150,1.0,0.0,1.6916666666666667,6,1,False
odds_100_500_race>=0.6_score>=0.6_expected>=3000_top5_by_ticket_score,42,56,1.3333333333333333,5600,10150,4550,1.8125,0.0,1,0.017857142857142856,0.023809523809523808,0.6598151859594219,0.6008296139959429,0.622809107259094,0.6003461453158497,111.6875,105.25,6958.455020841849,10150,1.0,0.0,1.5378787878787878,6,1,False
odds_100_500_race>=0.6_score>=0.6_expected>=3000_top10_by_ticket_score,42,56,1.3333333333333333,5600,10150,4550,1.8125,0.0,1,0.017857142857142856,0.023809523809523808,0.6598151859594219,0.6008296139959429,0.622809107259094,0.6003461453158497,111.6875,105.25,6958.455020841849,10150,1.0,0.0,1.5378787878787878,6,1,False
odds_100_500_race>=0.6_score>=0.6_expected>=3000_top5_by_expected_return,42,56,1.3333333333333333,5600,10150,4550,1.8125,0.0,1,0.017857142857142856,0.023809523809523808,0.6598151859594219,0.6008296139959429,0.622809107259094,0.6003461453158497,111.6875,105.25,6958.455020841849,10150,1.0,0.0,1.5378787878787878,6,1,False
odds_100_500_race>=0.6_score>=0.6_expected>=3000_top10_by_expected_return,42,56,1.3333333333333333,5600,10150,4550,1.8125,0.0,1,0.017857142857142856,0.023809523809523808,0.6598151859594219,0.6008296139959429,0.622809107259094,0.6003461453158497,111.6875,105.25,6958.455020841849,10150,1.0,0.0,1.5378787878787878,6,1,False
odds_100_500_race>=0.6_score>=0.6_expected>=5000_top5_by_ticket_score,42,56,1.3333333333333333,5600,10150,4550,1.8125,0.0,1,0.017857142857142856,0.023809523809523808,0.6598151859594219,0.6008296139959429,0.622809107259094,0.6003461453158497,111.6875,105.25,6958.455020841849,10150,1.0,0.0,1.5378787878787878,6,1,False
odds_100_500_race>=0.6_score>=0.6_expected>=5000_top10_by_ticket_score,42,56,1.3333333333333333,5600,10150,4550,1.8125,0.0,1,0.017857142857142856,0.023809523809523808,0.6598151859594219,0.6008296139959429,0.622809107259094,0.6003461453158497,111.6875,105.25,6958.455020841849,10150,1.0,0.0,1.5378787878787878,6,1,False
odds_100_500_race>=0.6_score>=0.6_expected>=5000_top5_by_expected_return,42,56,1.3333333333333333,5600,10150,4550,1.8125,0.0,1,0.017857142857142856,0.023809523809523808,0.6598151859594219,0.6008296139959429,0.622809107259094,0.6003461453158497,111.6875,105.25,6958.455020841849,10150,1.0,0.0,1.5378787878787878,6,1,False
odds_100_500_race>=0.6_score>=0.6_expected>=5000_top10_by_expected_return,42,56,1.3333333333333333,5600,10150,4550,1.8125,0.0,1,0.017857142857142856,0.023809523809523808,0.6598151859594219,0.6008296139959429,0.622809107259094,0.6003461453158497,111.6875,105.25,6958.455020841849,10150,1.0,0.0,1.5378787878787878,6,1,False
odds_100_1000_race>=0.6_score>=0.6_expected>=3000_top5_by_ticket_score,42,56,1.3333333333333333,5600,10150,4550,1.8125,0.0,1,0.017857142857142856,0.023809523809523808,0.6598151859594219,0.6008296139959429,0.622809107259094,0.6003461453158497,111.6875,105.25,6958.455020841849,10150,1.0,0.0,1.5378787878787878,6,1,False
odds_100_1000_race>=0.6_score>=0.6_expected>=3000_top10_by_ticket_score,42,56,1.3333333333333333,5600,10150,4550,1.8125,0.0,1,0.017857142857142856,0.023809523809523808,0.6598151859594219,0.6008296139959429,0.622809107259094,0.6003461453158497,111.6875,105.25,6958.455020841849,10150,1.0,0.0,1.5378787878787878,6,1,False
odds_100_1000_race>=0.6_score>=0.6_expected>=3000_top5_by_expected_return,42,56,1.3333333333333333,5600,10150,4550,1.8125,0.0,1,0.017857142857142856,0.023809523809523808,0.6598151859594219,0.6008296139959429,0.622809107259094,0.6003461453158497,111.6875,105.25,6958.455020841849,10150,1.0,0.0,1.5378787878787878,6,1,False
odds_100_1000_race>=0.6_score>=0.6_expected>=3000_top10_by_expected_return,42,56,1.3333333333333333,5600,10150,4550,1.8125,0.0,1,0.017857142857142856,0.023809523809523808,0.6598151859594219,0.6008296139959429,0.622809107259094,0.6003461453158497,111.6875,105.25,6958.455020841849,10150,1.0,0.0,1.5378787878787878,6,1,False
odds_100_1000_race>=0.6_score>=0.6_expected>=5000_top5_by_ticket_score,42,56,1.3333333333333333,5600,10150,4550,1.8125,0.0,1,0.017857142857142856,0.023809523809523808,0.6598151859594219,0.6008296139959429,0.622809107259094,0.6003461453158497,111.6875,105.25,6958.455020841849,10150,1.0,0.0,1.5378787878787878,6,1,False
odds_100_1000_race>=0.6_score>=0.6_expected>=5000_top10_by_ticket_score,42,56,1.3333333333333333,5600,10150,4550,1.8125,0.0,1,0.017857142857142856,0.023809523809523808,0.6598151859594219,0.6008296139959429,0.622809107259094,0.6003461453158497,111.6875,105.25,6958.455020841849,10150,1.0,0.0,1.5378787878787878,6,1,False
odds_100_1000_race>=0.6_score>=0.6_expected>=5000_top5_by_expected_return,42,56,1.3333333333333333,5600,10150,4550,1.8125,0.0,1,0.017857142857142856,0.023809523809523808,0.6598151859594219,0.6008296139959429,0.622809107259094,0.6003461453158497,111.6875,105.25,6958.455020841849,10150,1.0,0.0,1.5378787878787878,6,1,False
odds_100_1000_race>=0.6_score>=0.6_expected>=5000_top10_by_expected_return,42,56,1.3333333333333333,5600,10150,4550,1.8125,0.0,1,0.017857142857142856,0.023809523809523808,0.6598151859594219,0.6008296139959429,0.622809107259094,0.6003461453158497,111.6875,105.25,6958.455020841849,10150,1.0,0.0,1.5378787878787878,6,1,False
odds_100_500_race>=0.55_score>=0.6_expected>=3000_top1_by_ticket_score,59,59,1.0,5900,10150,4250,1.7203389830508475,0.0,1,0.01694915254237288,0.01694915254237288,0.6351464910080541,0.5528028350434945,0.6241926907313395,0.6003461453158497,108.71864406779662,104.7,6789.519835589672,10150,1.0,0.0,2.1145833333333335,6,1,False
odds_100_500_race>=0.55_score>=0.6_expected>=3000_top1_by_expected_return,59,59,1.0,5900,10150,4250,1.7203389830508475,0.0,1,0.01694915254237288,0.01694915254237288,0.6351464910080541,0.5528028350434945,0.6197003712864603,0.6003461453158497,111.76440677966104,106.0,6928.897708911502,10150,1.0,0.0,2.1145833333333335,6,1,False
odds_100_500_race>=0.55_score>=0.6_expected>=5000_top1_by_ticket_score,59,59,1.0,5900,10150,4250,1.7203389830508475,0.0,1,0.01694915254237288,0.01694915254237288,0.6351464910080541,0.5528028350434945,0.6241926907313395,0.6003461453158497,108.71864406779662,104.7,6789.519835589672,10150,1.0,0.0,2.1145833333333335,6,1,False
odds_100_500_race>=0.55_score>=0.6_expected>=5000_top1_by_expected_return,59,59,1.0,5900,10150,4250,1.7203389830508475,0.0,1,0.01694915254237288,0.01694915254237288,0.6351464910080541,0.5528028350434945,0.6197003712864603,0.6003461453158497,111.76440677966104,106.0,6928.897708911502,10150,1.0,0.0,2.1145833333333335,6,1,False
odds_100_1000_race>=0.55_score>=0.6_expected>=3000_top1_by_ticket_score,59,59,1.0,5900,10150,4250,1.7203389830508475,0.0,1,0.01694915254237288,0.01694915254237288,0.6351464910080541,0.5528028350434945,0.6241926907313395,0.6003461453158497,108.71864406779662,104.7,6789.519835589672,10150,1.0,0.0,2.1145833333333335,6,1,False
odds_100_1000_race>=0.55_score>=0.6_expected>=3000_top1_by_expected_return,59,59,1.0,5900,10150,4250,1.7203389830508475,0.0,1,0.01694915254237288,0.01694915254237288,0.6351464910080541,0.5528028350434945,0.6197003712864603,0.6003461453158497,111.76440677966104,106.0,6928.897708911502,10150,1.0,0.0,2.1145833333333335,6,1,False
odds_100_1000_race>=0.55_score>=0.6_expected>=5000_top1_by_ticket_score,59,59,1.0,5900,10150,4250,1.7203389830508475,0.0,1,0.01694915254237288,0.01694915254237288,0.6351464910080541,0.5528028350434945,0.6241926907313395,0.6003461453158497,108.71864406779662,104.7,6789.519835589672,10150,1.0,0.0,2.1145833333333335,6,1,False
odds_100_1000_race>=0.55_score>=0.6_expected>=5000_top1_by_expected_return,59,59,1.0,5900,10150,4250,1.7203389830508475,0.0,1,0.01694915254237288,0.01694915254237288,0.6351464910080541,0.5528028350434945,0.6197003712864603,0.6003461453158497,111.76440677966104,106.0,6928.897708911502,10150,1.0,0.0,2.1145833333333335,6,1,False
odds_100_500_race>=0.55_score>=0.6_expected>=3000_top2_by_ticket_score,59,72,1.2203389830508475,7200,10150,2950,1.4097222222222223,0.0,1,0.013888888888888888,0.01694915254237288,0.6334107344236958,0.5528028350434945,0.6235856567776774,0.6003461453158497,110.57638888888889,105.8,6899.220151776982,10150,1.0,0.0,1.5378787878787878,6,1,False
odds_100_500_race>=0.55_score>=0.6_expected>=3000_top2_by_expected_return,59,72,1.2203389830508475,7200,10150,2950,1.4097222222222223,0.0,1,0.013888888888888888,0.01694915254237288,0.6334107344236958,0.5528028350434945,0.6214250723573156,0.6003461453158497,112.02083333333333,105.9,6961.904422398388,10150,1.0,0.0,1.5378787878787878,6,1,False
odds_100_500_race>=0.55_score>=0.6_expected>=5000_top2_by_ticket_score,59,72,1.2203389830508475,7200,10150,2950,1.4097222222222223,0.0,1,0.013888888888888888,0.01694915254237288,0.6334107344236958,0.5528028350434945,0.6235856567776774,0.6003461453158497,110.57638888888889,105.8,6899.220151776982,10150,1.0,0.0,1.5378787878787878,6,1,False
odds_100_500_race>=0.55_score>=0.6_expected>=5000_top2_by_expected_return,59,72,1.2203389830508475,7200,10150,2950,1.4097222222222223,0.0,1,0.013888888888888888,0.01694915254237288,0.6334107344236958,0.5528028350434945,0.6214250723573156,0.6003461453158497,112.02083333333333,105.9,6961.904422398388,10150,1.0,0.0,1.5378787878787878,6,1,False
odds_100_1000_race>=0.55_score>=0.6_expected>=3000_top2_by_ticket_score,59,72,1.2203389830508475,7200,10150,2950,1.4097222222222223,0.0,1,0.013888888888888888,0.01694915254237288,0.6334107344236958,0.5528028350434945,0.6235856567776774,0.6003461453158497,110.57638888888889,105.8,6899.220151776982,10150,1.0,0.0,1.5378787878787878,6,1,False
odds_100_1000_race>=0.55_score>=0.6_expected>=3000_top2_by_expected_return,59,72,1.2203389830508475,7200,10150,2950,1.4097222222222223,0.0,1,0.013888888888888888,0.01694915254237288,0.6334107344236958,0.5528028350434945,0.6214250723573156,0.6003461453158497,112.02083333333333,105.9,6961.904422398388,10150,1.0,0.0,1.5378787878787878,6,1,False
odds_100_1000_race>=0.55_score>=0.6_expected>=5000_top2_by_ticket_score,59,72,1.2203389830508475,7200,10150,2950,1.4097222222222223,0.0,1,0.013888888888888888,0.01694915254237288,0.6334107344236958,0.5528028350434945,0.6235856567776774,0.6003461453158497,110.57638888888889,105.8,6899.220151776982,10150,1.0,0.0,1.5378787878787878,6,1,False
odds_100_1000_race>=0.55_score>=0.6_expected>=5000_top2_by_expected_return,59,72,1.2203389830508475,7200,10150,2950,1.4097222222222223,0.0,1,0.013888888888888888,0.01694915254237288,0.6334107344236958,0.5528028350434945,0.6214250723573156,0.6003461453158497,112.02083333333333,105.9,6961.904422398388,10150,1.0,0.0,1.5378787878787878,6,1,False
odds_200_1000_race>=0.6_score>=0.2_expected>=10000_top2_by_expected_return,301,534,1.7740863787375416,53400,74460,21060,1.3943820224719101,0.0,1,0.0018726591760299626,0.0033222591362126247,0.6657190158953675,0.600386893407325,0.26960421552952635,0.2001074271839387,505.83689138576784,480.25,12990.76971785812,74460,1.0,0.0,0.8164473684210526,6,1,False
odds_100_1000_race>=0.6_score>=0.2_expected>=10000_top2_by_expected_return,302,535,1.771523178807947,53500,74460,20960,1.3917757009345795,0.0,1,0.001869158878504673,0.0033112582781456954,0.6656459738098809,0.600386893407325,0.2701025440328009,0.2001074271839387,505.26130841121494,480.2,12986.322662690209,74460,1.0,0.0,0.8164473684210526,6,1,False
odds_100_500_race>=0.5_score>=0.6_expected>=3000_top1_by_ticket_score,76,76,1.0,7600,10150,2550,1.3355263157894737,0.0,1,0.013157894736842105,0.013157894736842105,0.6110546772892127,0.5009383571497188,0.6214562167664122,0.6003461453158497,109.60394736842105,105.2,6813.509842224871,10150,1.0,0.0,1.6916666666666667,6,1,False
odds_100_500_race>=0.5_score>=0.6_expected>=3000_top1_by_expected_return,76,76,1.0,7600,10150,2550,1.3355263157894737,0.0,1,0.013157894736842105,0.013157894736842105,0.6110546772892127,0.5009383571497188,0.6179271239154541,0.6003461453158497,112.14078947368422,106.25,6931.92564370017,10150,1.0,0.0,1.6916666666666667,6,1,False
odds_100_500_race>=0.5_score>=0.6_expected>=5000_top1_by_ticket_score,76,76,1.0,7600,10150,2550,1.3355263157894737,0.0,1,0.013157894736842105,0.013157894736842105,0.6110546772892127,0.5009383571497188,0.6214562167664122,0.6003461453158497,109.60394736842105,105.2,6813.509842224871,10150,1.0,0.0,1.6916666666666667,6,1,False
odds_100_500_race>=0.5_score>=0.6_expected>=5000_top1_by_expected_return,76,76,1.0,7600,10150,2550,1.3355263157894737,0.0,1,0.013157894736842105,0.013157894736842105,0.6110546772892127,0.5009383571497188,0.6179271239154541,0.6003461453158497,112.14078947368422,106.25,6931.92564370017,10150,1.0,0.0,1.6916666666666667,6,1,False
odds_100_1000_race>=0.5_score>=0.6_expected>=3000_top1_by_ticket_score,76,76,1.0,7600,10150,2550,1.3355263157894737,0.0,1,0.013157894736842105,0.013157894736842105,0.6110546772892127,0.5009383571497188,0.6214562167664122,0.6003461453158497,109.60394736842105,105.2,6813.509842224871,10150,1.0,0.0,1.6916666666666667,6,1,False
