rule,race_count,tickets,avg_tickets_per_race,bet,return,profit,roi,roi_without_max_hit,hit_count,hit_rate_per_ticket,hit_rate_per_race,avg_score,min_score,avg_odds,median_odds,avg_expected,max_hit_payout,max_hit_share,month_min_roi,month_mean_roi,month_count,plus_months
odds_50_500_score>=0.5_expected>=500_top5_by_direct_expected_return,13295,65170,4.9018427980443775,6517000,5956600,-560400,0.914009513579868,0.8971014270369803,631,0.009682369188276814,0.047461451673561486,0.5912306224247686,0.5000000026788737,96.62054166027312,94.4,5618.586304813804,110190,0.018498808044857804,0.7854581057404927,0.9121310353108356,6,0
odds_50_500_score>=0.5_expected>=1000_top5_by_direct_expected_return,13295,65170,4.9018427980443775,6517000,5956600,-560400,0.914009513579868,0.8971014270369803,631,0.009682369188276814,0.047461451673561486,0.5912306224247686,0.5000000026788737,96.62054166027312,94.4,5618.586304813804,110190,0.018498808044857804,0.7854581057404927,0.9121310353108356,6,0
odds_50_500_score>=0.5_expected>=1500_top5_by_direct_expected_return,13295,65170,4.9018427980443775,6517000,5956600,-560400,0.914009513579868,0.8971014270369803,631,0.009682369188276814,0.047461451673561486,0.5912306224247686,0.5000000026788737,96.62054166027312,94.4,5618.586304813804,110190,0.018498808044857804,0.7854581057404927,0.9121310353108356,6,0
odds_50_500_score>=0.5_expected>=2000_top5_by_direct_expected_return,13295,65170,4.9018427980443775,6517000,5956600,-560400,0.914009513579868,0.8971014270369803,631,0.009682369188276814,0.047461451673561486,0.5912306224247686,0.5000000026788737,96.62054166027312,94.4,5618.586304813804,110190,0.018498808044857804,0.7854581057404927,0.9121310353108356,6,0
odds_50_1000_score>=0.5_expected>=0_top5_by_direct_expected_return,13295,65170,4.9018427980443775,6517000,5956600,-560400,0.914009513579868,0.8971014270369803,631,0.009682369188276814,0.047461451673561486,0.5912306224247686,0.5000000026788737,96.62054166027312,94.4,5618.586304813804,110190,0.018498808044857804,0.7854581057404927,0.9121310353108356,6,0
odds_50_1000_score>=0.5_expected>=500_top5_by_direct_expected_return,13295,65170,4.9018427980443775,6517000,5956600,-560400,0.914009513579868,0.8971014270369803,631,0.009682369188276814,0.047461451673561486,0.5912306224247686,0.5000000026788737,96.62054166027312,94.4,5618.586304813804,110190,0.018498808044857804,0.7854581057404927,0.9121310353108356,6,0
odds_50_1000_score>=0.5_expected>=1000_top5_by_direct_expected_return,13295,65170,4.9018427980443775,6517000,5956600,-560400,0.914009513579868,0.8971014270369803,631,0.009682369188276814,0.047461451673561486,0.5912306224247686,0.5000000026788737,96.62054166027312,94.4,5618.586304813804,110190,0.018498808044857804,0.7854581057404927,0.9121310353108356,6,0
odds_50_1000_score>=0.5_expected>=1500_top5_by_direct_expected_return,13295,65170,4.9018427980443775,6517000,5956600,-560400,0.914009513579868,0.8971014270369803,631,0.009682369188276814,0.047461451673561486,0.5912306224247686,0.5000000026788737,96.62054166027312,94.4,5618.586304813804,110190,0.018498808044857804,0.7854581057404927,0.9121310353108356,6,0
odds_50_1000_score>=0.5_expected>=2000_top5_by_direct_expected_return,13295,65170,4.9018427980443775,6517000,5956600,-560400,0.914009513579868,0.8971014270369803,631,0.009682369188276814,0.047461451673561486,0.5912306224247686,0.5000000026788737,96.62054166027312,94.4,5618.586304813804,110190,0.018498808044857804,0.7854581057404927,0.9121310353108356,6,0
odds_50plus_score>=0.5_expected>=0_top5_by_direct_expected_return,13295,65170,4.9018427980443775,6517000,5956600,-560400,0.914009513579868,0.8971014270369803,631,0.009682369188276814,0.047461451673561486,0.5912286511357365,0.5000000026788737,96.65266380236305,94.4,5620.1884097697275,110190,0.018498808044857804,0.7854581057404927,0.9121310353108356,6,0
odds_50plus_score>=0.5_expected>=500_top5_by_direct_expected_return,13295,65170,4.9018427980443775,6517000,5956600,-560400,0.914009513579868,0.8971014270369803,631,0.009682369188276814,0.047461451673561486,0.5912286511357365,0.5000000026788737,96.65266380236305,94.4,5620.1884097697275,110190,0.018498808044857804,0.7854581057404927,0.9121310353108356,6,0
odds_50plus_score>=0.5_expected>=1000_top5_by_direct_expected_return,13295,65170,4.9018427980443775,6517000,5956600,-560400,0.914009513579868,0.8971014270369803,631,0.009682369188276814,0.047461451673561486,0.5912286511357365,0.5000000026788737,96.65266380236305,94.4,5620.1884097697275,110190,0.018498808044857804,0.7854581057404927,0.9121310353108356,6,0
odds_50plus_score>=0.5_expected>=1500_top5_by_direct_expected_return,13295,65170,4.9018427980443775,6517000,5956600,-560400,0.914009513579868,0.8971014270369803,631,0.009682369188276814,0.047461451673561486,0.5912286511357365,0.5000000026788737,96.65266380236305,94.4,5620.1884097697275,110190,0.018498808044857804,0.7854581057404927,0.9121310353108356,6,0
odds_50plus_score>=0.5_expected>=2000_top5_by_direct_expected_return,13295,65170,4.9018427980443775,6517000,5956600,-560400,0.914009513579868,0.8971014270369803,631,0.009682369188276814,0.047461451673561486,0.5912286511357365,0.5000000026788737,96.65266380236305,94.4,5620.1884097697275,110190,0.018498808044857804,0.7854581057404927,0.9121310353108356,6,0
odds_30_500_score>=0.7_expected>=5000_top2_by_direct_expected_return,2971,3848,1.2951868057892966,384800,354000,-30800,0.91995841995842,0.8958679833679833,47,0.012214137214137215,0.015819589363850556,0.7222509358412111,0.7000192588491508,76.19100831600832,75.3,5497.069309589403,9270,0.0261864406779661,0.3962864721485411,0.9497066482833597,6,2
odds_50_500_score>=0.7_expected>=5000_top2_by_direct_expected_return,2971,3848,1.2951868057892966,384800,354000,-30800,0.91995841995842,0.8958679833679833,47,0.012214137214137215,0.015819589363850556,0.7222509358412111,0.7000192588491508,76.19100831600832,75.3,5497.069309589403,9270,0.0261864406779661,0.3962864721485411,0.9497066482833597,6,2
odds_50_1000_score>=0.7_expected>=5000_top2_by_direct_expected_return,2971,3848,1.2951868057892966,384800,354000,-30800,0.91995841995842,0.8958679833679833,47,0.012214137214137215,0.015819589363850556,0.7222509358412111,0.7000192588491508,76.19100831600832,75.3,5497.069309589403,9270,0.0261864406779661,0.3962864721485411,0.9497066482833597,6,2
odds_30plus_score>=0.7_expected>=5000_top2_by_direct_expected_return,2971,3848,1.2951868057892966,384800,354000,-30800,0.91995841995842,0.8958679833679833,47,0.012214137214137215,0.015819589363850556,0.7222509358412111,0.7000192588491508,76.19100831600832,75.3,5497.069309589403,9270,0.0261864406779661,0.3962864721485411,0.9497066482833597,6,2
odds_50plus_score>=0.7_expected>=5000_top2_by_direct_expected_return,2971,3848,1.2951868057892966,384800,354000,-30800,0.91995841995842,0.8958679833679833,47,0.012214137214137215,0.015819589363850556,0.7222509358412111,0.7000192588491508,76.19100831600832,75.3,5497.069309589403,9270,0.0261864406779661,0.3962864721485411,0.9497066482833597,6,2
odds_50_500_score>=0.6_expected>=0_top1_by_direct_expected_return,13162,13162,1.0,1316200,1190060,-126140,0.9041635009876918,0.8949171858380185,140,0.01063668135541711,0.01063668135541711,0.6480366264042381,0.600012537524648,86.7831864458289,89.1,5603.912065473912,12170,0.010226375140749207,0.6393970362800204,0.8980626762190559,6,2
odds_50_500_score>=0.6_expected>=500_top1_by_direct_expected_return,13162,13162,1.0,1316200,1190060,-126140,0.9041635009876918,0.8949171858380185,140,0.01063668135541711,0.01063668135541711,0.6480366264042381,0.600012537524648,86.7831864458289,89.1,5603.912065473912,12170,0.010226375140749207,0.6393970362800204,0.8980626762190559,6,2
odds_50_500_score>=0.6_expected>=1000_top1_by_direct_expected_return,13162,13162,1.0,1316200,1190060,-126140,0.9041635009876918,0.8949171858380185,140,0.01063668135541711,0.01063668135541711,0.6480366264042381,0.600012537524648,86.7831864458289,89.1,5603.912065473912,12170,0.010226375140749207,0.6393970362800204,0.8980626762190559,6,2
odds_50_500_score>=0.6_expected>=1500_top1_by_direct_expected_return,13162,13162,1.0,1316200,1190060,-126140,0.9041635009876918,0.8949171858380185,140,0.01063668135541711,0.01063668135541711,0.6480366264042381,0.600012537524648,86.7831864458289,89.1,5603.912065473912,12170,0.010226375140749207,0.6393970362800204,0.8980626762190559,6,2
odds_50_500_score>=0.6_expected>=2000_top1_by_direct_expected_return,13162,13162,1.0,1316200,1190060,-126140,0.9041635009876918,0.8949171858380185,140,0.01063668135541711,0.01063668135541711,0.6480366264042381,0.600012537524648,86.7831864458289,89.1,5603.912065473912,12170,0.010226375140749207,0.6393970362800204,0.8980626762190559,6,2
odds_50_500_score>=0.6_expected>=3000_top1_by_direct_expected_return,13162,13162,1.0,1316200,1190060,-126140,0.9041635009876918,0.8949171858380185,140,0.01063668135541711,0.01063668135541711,0.6480366264042381,0.600012537524648,86.7831864458289,89.1,5603.912065473912,12170,0.010226375140749207,0.6393970362800204,0.8980626762190559,6,2
odds_50_1000_score>=0.6_expected>=0_top1_by_direct_expected_return,13162,13162,1.0,1316200,1190060,-126140,0.9041635009876918,0.8949171858380185,140,0.01063668135541711,0.01063668135541711,0.6480366264042381,0.600012537524648,86.7831864458289,89.1,5603.912065473912,12170,0.010226375140749207,0.6393970362800204,0.8980626762190559,6,2
odds_50_1000_score>=0.6_expected>=500_top1_by_direct_expected_return,13162,13162,1.0,1316200,1190060,-126140,0.9041635009876918,0.8949171858380185,140,0.01063668135541711,0.01063668135541711,0.6480366264042381,0.600012537524648,86.7831864458289,89.1,5603.912065473912,12170,0.010226375140749207,0.6393970362800204,0.8980626762190559,6,2
odds_50_1000_score>=0.6_expected>=1000_top1_by_direct_expected_return,13162,13162,1.0,1316200,1190060,-126140,0.9041635009876918,0.8949171858380185,140,0.01063668135541711,0.01063668135541711,0.6480366264042381,0.600012537524648,86.7831864458289,89.1,5603.912065473912,12170,0.010226375140749207,0.6393970362800204,0.8980626762190559,6,2
odds_50_1000_score>=0.6_expected>=1500_top1_by_direct_expected_return,13162,13162,1.0,1316200,1190060,-126140,0.9041635009876918,0.8949171858380185,140,0.01063668135541711,0.01063668135541711,0.6480366264042381,0.600012537524648,86.7831864458289,89.1,5603.912065473912,12170,0.010226375140749207,0.6393970362800204,0.8980626762190559,6,2
odds_50_1000_score>=0.6_expected>=2000_top1_by_direct_expected_return,13162,13162,1.0,1316200,1190060,-126140,0.9041635009876918,0.8949171858380185,140,0.01063668135541711,0.01063668135541711,0.6480366264042381,0.600012537524648,86.7831864458289,89.1,5603.912065473912,12170,0.010226375140749207,0.6393970362800204,0.8980626762190559,6,2
odds_50_1000_score>=0.6_expected>=3000_top1_by_direct_expected_return,13162,13162,1.0,1316200,1190060,-126140,0.9041635009876918,0.8949171858380185,140,0.01063668135541711,0.01063668135541711,0.6480366264042381,0.600012537524648,86.7831864458289,89.1,5603.912065473912,12170,0.010226375140749207,0.6393970362800204,0.8980626762190559,6,2
odds_50plus_score>=0.6_expected>=0_top1_by_direct_expected_return,13162,13162,1.0,1316200,1190060,-126140,0.9041635009876918,0.8949171858380185,140,0.01063668135541711,0.01063668135541711,0.6480366264042381,0.600012537524648,86.7831864458289,89.1,5603.912065473912,12170,0.010226375140749207,0.6393970362800204,0.8980626762190559,6,2
odds_50plus_score>=0.6_expected>=500_top1_by_direct_expected_return,13162,13162,1.0,1316200,1190060,-126140,0.9041635009876918,0.8949171858380185,140,0.01063668135541711,0.01063668135541711,0.6480366264042381,0.600012537524648,86.7831864458289,89.1,5603.912065473912,12170,0.010226375140749207,0.6393970362800204,0.8980626762190559,6,2
odds_50plus_score>=0.6_expected>=1000_top1_by_direct_expected_return,13162,13162,1.0,1316200,1190060,-126140,0.9041635009876918,0.8949171858380185,140,0.01063668135541711,0.01063668135541711,0.6480366264042381,0.600012537524648,86.7831864458289,89.1,5603.912065473912,12170,0.010226375140749207,0.6393970362800204,0.8980626762190559,6,2
odds_50plus_score>=0.6_expected>=1500_top1_by_direct_expected_return,13162,13162,1.0,1316200,1190060,-126140,0.9041635009876918,0.8949171858380185,140,0.01063668135541711,0.01063668135541711,0.6480366264042381,0.600012537524648,86.7831864458289,89.1,5603.912065473912,12170,0.010226375140749207,0.6393970362800204,0.8980626762190559,6,2
odds_50plus_score>=0.6_expected>=2000_top1_by_direct_expected_return,13162,13162,1.0,1316200,1190060,-126140,0.9041635009876918,0.8949171858380185,140,0.01063668135541711,0.01063668135541711,0.6480366264042381,0.600012537524648,86.7831864458289,89.1,5603.912065473912,12170,0.010226375140749207,0.6393970362800204,0.8980626762190559,6,2
odds_50plus_score>=0.6_expected>=3000_top1_by_direct_expected_return,13162,13162,1.0,1316200,1190060,-126140,0.9041635009876918,0.8949171858380185,140,0.01063668135541711,0.01063668135541711,0.6480366264042381,0.600012537524648,86.7831864458289,89.1,5603.912065473912,12170,0.010226375140749207,0.6393970362800204,0.8980626762190559,6,2
odds_100_1000_score>=0.5_expected>=0_top10_by_direct_ticket_score,9434,31775,3.36813652745389,3177500,2953390,-224110,0.9294697088906373,0.8947915027537372,248,0.007804878048780488,0.026287894848420607,0.5367699681634576,0.5000000026788737,115.7435216365067,110.4,6201.6181581220735,110190,0.03730966787318979,0.7141764827443686,0.9251905835489741,6,2
odds_100_1000_score>=0.5_expected>=500_top10_by_direct_ticket_score,9434,31775,3.36813652745389,3177500,2953390,-224110,0.9294697088906373,0.8947915027537372,248,0.007804878048780488,0.026287894848420607,0.5367699681634576,0.5000000026788737,115.7435216365067,110.4,6201.6181581220735,110190,0.03730966787318979,0.7141764827443686,0.9251905835489741,6,2
odds_100_1000_score>=0.5_expected>=1000_top10_by_direct_ticket_score,9434,31775,3.36813652745389,3177500,2953390,-224110,0.9294697088906373,0.8947915027537372,248,0.007804878048780488,0.026287894848420607,0.5367699681634576,0.5000000026788737,115.7435216365067,110.4,6201.6181581220735,110190,0.03730966787318979,0.7141764827443686,0.9251905835489741,6,2
odds_100_1000_score>=0.5_expected>=1500_top10_by_direct_ticket_score,9434,31775,3.36813652745389,3177500,2953390,-224110,0.9294697088906373,0.8947915027537372,248,0.007804878048780488,0.026287894848420607,0.5367699681634576,0.5000000026788737,115.7435216365067,110.4,6201.6181581220735,110190,0.03730966787318979,0.7141764827443686,0.9251905835489741,6,2
odds_100_1000_score>=0.5_expected>=2000_top10_by_direct_ticket_score,9434,31775,3.36813652745389,3177500,2953390,-224110,0.9294697088906373,0.8947915027537372,248,0.007804878048780488,0.026287894848420607,0.5367699681634576,0.5000000026788737,115.7435216365067,110.4,6201.6181581220735,110190,0.03730966787318979,0.7141764827443686,0.9251905835489741,6,2
odds_100_1000_score>=0.5_expected>=3000_top10_by_direct_ticket_score,9434,31775,3.36813652745389,3177500,2953390,-224110,0.9294697088906373,0.8947915027537372,248,0.007804878048780488,0.026287894848420607,0.5367699681634576,0.5000000026788737,115.7435216365067,110.4,6201.6181581220735,110190,0.03730966787318979,0.7141764827443686,0.9251905835489741,6,2
odds_100_1000_score>=0.5_expected>=5000_top10_by_direct_ticket_score,9434,31775,3.36813652745389,3177500,2953390,-224110,0.9294697088906373,0.8947915027537372,248,0.007804878048780488,0.026287894848420607,0.5367699681634576,0.5000000026788737,115.7435216365067,110.4,6201.6181581220735,110190,0.03730966787318979,0.7141764827443686,0.9251905835489741,6,2
odds_100plus_score>=0.5_expected>=0_top10_by_direct_ticket_score,9434,31777,3.3683485266058937,3177700,2953390,-224310,0.9294112093652642,0.8947351858262265,248,0.00780438682065645,0.026287894848420607,0.5367679292338587,0.5000000026788737,115.8081001982566,110.4,6204.852138187147,110190,0.03730966787318979,0.7140289256198347,0.9251429184944012,6,2
odds_100plus_score>=0.5_expected>=500_top10_by_direct_ticket_score,9434,31777,3.3683485266058937,3177700,2953390,-224310,0.9294112093652642,0.8947351858262265,248,0.00780438682065645,0.026287894848420607,0.5367679292338587,0.5000000026788737,115.8081001982566,110.4,6204.852138187147,110190,0.03730966787318979,0.7140289256198347,0.9251429184944012,6,2
odds_100plus_score>=0.5_expected>=1000_top10_by_direct_ticket_score,9434,31777,3.3683485266058937,3177700,2953390,-224310,0.9294112093652642,0.8947351858262265,248,0.00780438682065645,0.026287894848420607,0.5367679292338587,0.5000000026788737,115.8081001982566,110.4,6204.852138187147,110190,0.03730966787318979,0.7140289256198347,0.9251429184944012,6,2
odds_100plus_score>=0.5_expected>=1500_top10_by_direct_ticket_score,9434,31777,3.3683485266058937,3177700,2953390,-224310,0.9294112093652642,0.8947351858262265,248,0.00780438682065645,0.026287894848420607,0.5367679292338587,0.5000000026788737,115.8081001982566,110.4,6204.852138187147,110190,0.03730966787318979,0.7140289256198347,0.9251429184944012,6,2
odds_100plus_score>=0.5_expected>=2000_top10_by_direct_ticket_score,9434,31777,3.3683485266058937,3177700,2953390,-224310,0.9294112093652642,0.8947351858262265,248,0.00780438682065645,0.026287894848420607,0.5367679292338587,0.5000000026788737,115.8081001982566,110.4,6204.852138187147,110190,0.03730966787318979,0.7140289256198347,0.9251429184944012,6,2
odds_100plus_score>=0.5_expected>=3000_top10_by_direct_ticket_score,9434,31777,3.3683485266058937,3177700,2953390,-224310,0.9294112093652642,0.8947351858262265,248,0.00780438682065645,0.026287894848420607,0.5367679292338587,0.5000000026788737,115.8081001982566,110.4,6204.852138187147,110190,0.03730966787318979,0.7140289256198347,0.9251429184944012,6,2
odds_100plus_score>=0.5_expected>=5000_top10_by_direct_ticket_score,9434,31777,3.3683485266058937,3177700,2953390,-224310,0.9294112093652642,0.8947351858262265,248,0.00780438682065645,0.026287894848420607,0.5367679292338587,0.5000000026788737,115.8081001982566,110.4,6204.852138187147,110190,0.03730966787318979,0.7140289256198347,0.9251429184944012,6,2
odds_100_1000_score>=0.5_expected>=0_top3_by_direct_expected_return,9434,21377,2.2659529361882553,2137700,1932260,-205440,0.9038967114188147,0.8944519811011835,163,0.007625017542218272,0.017277930888276446,0.5366032441271862,0.5000000026788737,119.29772652851196,114.5,6386.769741251672,20190,0.010448904391748523,0.694910514541387,0.8996720158214296,6,1
odds_100_1000_score>=0.5_expected>=500_top3_by_direct_expected_return,9434,21377,2.2659529361882553,2137700,1932260,-205440,0.9038967114188147,0.8944519811011835,163,0.007625017542218272,0.017277930888276446,0.5366032441271862,0.5000000026788737,119.29772652851196,114.5,6386.769741251672,20190,0.010448904391748523,0.694910514541387,0.8996720158214296,6,1
odds_100_1000_score>=0.5_expected>=1000_top3_by_direct_expected_return,9434,21377,2.2659529361882553,2137700,1932260,-205440,0.9038967114188147,0.8944519811011835,163,0.007625017542218272,0.017277930888276446,0.5366032441271862,0.5000000026788737,119.29772652851196,114.5,6386.769741251672,20190,0.010448904391748523,0.694910514541387,0.8996720158214296,6,1
odds_100_1000_score>=0.5_expected>=1500_top3_by_direct_expected_return,9434,21377,2.2659529361882553,2137700,1932260,-205440,0.9038967114188147,0.8944519811011835,163,0.007625017542218272,0.017277930888276446,0.5366032441271862,0.5000000026788737,119.29772652851196,114.5,6386.769741251672,20190,0.010448904391748523,0.694910514541387,0.8996720158214296,6,1
odds_100_1000_score>=0.5_expected>=2000_top3_by_direct_expected_return,9434,21377,2.2659529361882553,2137700,1932260,-205440,0.9038967114188147,0.8944519811011835,163,0.007625017542218272,0.017277930888276446,0.5366032441271862,0.5000000026788737,119.29772652851196,114.5,6386.769741251672,20190,0.010448904391748523,0.694910514541387,0.8996720158214296,6,1
odds_100_1000_score>=0.5_expected>=3000_top3_by_direct_expected_return,9434,21377,2.2659529361882553,2137700,1932260,-205440,0.9038967114188147,0.8944519811011835,163,0.007625017542218272,0.017277930888276446,0.5366032441271862,0.5000000026788737,119.29772652851196,114.5,6386.769741251672,20190,0.010448904391748523,0.694910514541387,0.8996720158214296,6,1
odds_100_1000_score>=0.5_expected>=5000_top3_by_direct_expected_return,9434,21377,2.2659529361882553,2137700,1932260,-205440,0.9038967114188147,0.8944519811011835,163,0.007625017542218272,0.017277930888276446,0.5366032441271862,0.5000000026788737,119.29772652851196,114.5,6386.769741251672,20190,0.010448904391748523,0.694910514541387,0.8996720158214296,6,1
odds_30_500_score>=0.5_expected>=3000_top3_by_direct_expected_return,13294,39775,2.991951256205807,3977500,3577830,-399670,0.8995172847265871,0.894441231929604,365,0.00917661847894406,0.027455995185798103,0.5846033492785679,0.5000000026788737,101.7932093023256,97.2,5853.164703877356,20190,0.005643085333847612,0.7490703177822853,0.8968099702671232,6,0
odds_100plus_score>=0.5_expected>=0_top3_by_direct_expected_return,9434,21378,2.266058935764257,2137800,1932260,-205540,0.9038544297876322,0.8944101412667228,163,0.007624660866311161,0.017277930888276446,0.5366008291659633,0.5000000026788737,119.39423238843673,114.5,6391.610328383732,20190,0.010448904391748523,0.694910514541387,0.899634117242757,6,1
odds_100plus_score>=0.5_expected>=500_top3_by_direct_expected_return,9434,21378,2.266058935764257,2137800,1932260,-205540,0.9038544297876322,0.8944101412667228,163,0.007624660866311161,0.017277930888276446,0.5366008291659633,0.5000000026788737,119.39423238843673,114.5,6391.610328383732,20190,0.010448904391748523,0.694910514541387,0.899634117242757,6,1
odds_100plus_score>=0.5_expected>=1000_top3_by_direct_expected_return,9434,21378,2.266058935764257,2137800,1932260,-205540,0.9038544297876322,0.8944101412667228,163,0.007624660866311161,0.017277930888276446,0.5366008291659633,0.5000000026788737,119.39423238843673,114.5,6391.610328383732,20190,0.010448904391748523,0.694910514541387,0.899634117242757,6,1
odds_100plus_score>=0.5_expected>=1500_top3_by_direct_expected_return,9434,21378,2.266058935764257,2137800,1932260,-205540,0.9038544297876322,0.8944101412667228,163,0.007624660866311161,0.017277930888276446,0.5366008291659633,0.5000000026788737,119.39423238843673,114.5,6391.610328383732,20190,0.010448904391748523,0.694910514541387,0.899634117242757,6,1
odds_100plus_score>=0.5_expected>=2000_top3_by_direct_expected_return,9434,21378,2.266058935764257,2137800,1932260,-205540,0.9038544297876322,0.8944101412667228,163,0.007624660866311161,0.017277930888276446,0.5366008291659633,0.5000000026788737,119.39423238843673,114.5,6391.610328383732,20190,0.010448904391748523,0.694910514541387,0.899634117242757,6,1
odds_100plus_score>=0.5_expected>=3000_top3_by_direct_expected_return,9434,21378,2.266058935764257,2137800,1932260,-205540,0.9038544297876322,0.8944101412667228,163,0.007624660866311161,0.017277930888276446,0.5366008291659633,0.5000000026788737,119.39423238843673,114.5,6391.610328383732,20190,0.010448904391748523,0.694910514541387,0.899634117242757,6,1
odds_100plus_score>=0.5_expected>=5000_top3_by_direct_expected_return,9434,21378,2.266058935764257,2137800,1932260,-205540,0.9038544297876322,0.8944101412667228,163,0.007624660866311161,0.017277930888276446,0.5366008291659633,0.5000000026788737,119.39423238843673,114.5,6391.610328383732,20190,0.010448904391748523,0.694910514541387,0.899634117242757,6,1
odds_100_1000_score>=0.5_expected>=0_top5_by_direct_expected_return,9434,27390,2.903328386686453,2739000,2559690,-179310,0.9345345016429354,0.8943044906900328,211,0.007703541438481198,0.022365910536357853,0.5365799601999208,0.5000000026788737,117.36813800657174,112.3,6284.74801951193,110190,0.04304818161574253,0.7269193857965451,0.9302951582041347,6,2
odds_100_1000_score>=0.5_expected>=500_top5_by_direct_expected_return,9434,27390,2.903328386686453,2739000,2559690,-179310,0.9345345016429354,0.8943044906900328,211,0.007703541438481198,0.022365910536357853,0.5365799601999208,0.5000000026788737,117.36813800657174,112.3,6284.74801951193,110190,0.04304818161574253,0.7269193857965451,0.9302951582041347,6,2
odds_100_1000_score>=0.5_expected>=1000_top5_by_direct_expected_return,9434,27390,2.903328386686453,2739000,2559690,-179310,0.9345345016429354,0.8943044906900328,211,0.007703541438481198,0.022365910536357853,0.5365799601999208,0.5000000026788737,117.36813800657174,112.3,6284.74801951193,110190,0.04304818161574253,0.7269193857965451,0.9302951582041347,6,2
odds_100_1000_score>=0.5_expected>=1500_top5_by_direct_expected_return,9434,27390,2.903328386686453,2739000,2559690,-179310,0.9345345016429354,0.8943044906900328,211,0.007703541438481198,0.022365910536357853,0.5365799601999208,0.5000000026788737,117.36813800657174,112.3,6284.74801951193,110190,0.04304818161574253,0.7269193857965451,0.9302951582041347,6,2
odds_100_1000_score>=0.5_expected>=2000_top5_by_direct_expected_return,9434,27390,2.903328386686453,2739000,2559690,-179310,0.9345345016429354,0.8943044906900328,211,0.007703541438481198,0.022365910536357853,0.5365799601999208,0.5000000026788737,117.36813800657174,112.3,6284.74801951193,110190,0.04304818161574253,0.7269193857965451,0.9302951582041347,6,2
odds_100_1000_score>=0.5_expected>=3000_top5_by_direct_expected_return,9434,27390,2.903328386686453,2739000,2559690,-179310,0.9345345016429354,0.8943044906900328,211,0.007703541438481198,0.022365910536357853,0.5365799601999208,0.5000000026788737,117.36813800657174,112.3,6284.74801951193,110190,0.04304818161574253,0.7269193857965451,0.9302951582041347,6,2
odds_100_1000_score>=0.5_expected>=5000_top5_by_direct_expected_return,9434,27390,2.903328386686453,2739000,2559690,-179310,0.9345345016429354,0.8943044906900328,211,0.007703541438481198,0.022365910536357853,0.5365799601999208,0.5000000026788737,117.36813800657174,112.3,6284.74801951193,110190,0.04304818161574253,0.7269193857965451,0.9302951582041347,6,2
odds_100plus_score>=0.5_expected>=0_top5_by_direct_expected_return,9434,27392,2.9035403858384567,2739200,2559690,-179510,0.9344662675233645,0.8942391939252337,211,0.007702978971962617,0.022365910536357853,0.5365776087451187,0.5000000026788737,117.4429358936916,112.3,6288.493635925664,110190,0.04304818161574253,0.7267450227872392,0.930236505667137,6,2
odds_100plus_score>=0.5_expected>=500_top5_by_direct_expected_return,9434,27392,2.9035403858384567,2739200,2559690,-179510,0.9344662675233645,0.8942391939252337,211,0.007702978971962617,0.022365910536357853,0.5365776087451187,0.5000000026788737,117.4429358936916,112.3,6288.493635925664,110190,0.04304818161574253,0.7267450227872392,0.930236505667137,6,2
odds_100plus_score>=0.5_expected>=1000_top5_by_direct_expected_return,9434,27392,2.9035403858384567,2739200,2559690,-179510,0.9344662675233645,0.8942391939252337,211,0.007702978971962617,0.022365910536357853,0.5365776087451187,0.5000000026788737,117.4429358936916,112.3,6288.493635925664,110190,0.04304818161574253,0.7267450227872392,0.930236505667137,6,2
odds_100plus_score>=0.5_expected>=1500_top5_by_direct_expected_return,9434,27392,2.9035403858384567,2739200,2559690,-179510,0.9344662675233645,0.8942391939252337,211,0.007702978971962617,0.022365910536357853,0.5365776087451187,0.5000000026788737,117.4429358936916,112.3,6288.493635925664,110190,0.04304818161574253,0.7267450227872392,0.930236505667137,6,2
odds_100plus_score>=0.5_expected>=2000_top5_by_direct_expected_return,9434,27392,2.9035403858384567,2739200,2559690,-179510,0.9344662675233645,0.8942391939252337,211,0.007702978971962617,0.022365910536357853,0.5365776087451187,0.5000000026788737,117.4429358936916,112.3,6288.493635925664,110190,0.04304818161574253,0.7267450227872392,0.930236505667137,6,2
odds_100plus_score>=0.5_expected>=3000_top5_by_direct_expected_return,9434,27392,2.9035403858384567,2739200,2559690,-179510,0.9344662675233645,0.8942391939252337,211,0.007702978971962617,0.022365910536357853,0.5365776087451187,0.5000000026788737,117.4429358936916,112.3,6288.493635925664,110190,0.04304818161574253,0.7267450227872392,0.930236505667137,6,2
odds_100plus_score>=0.5_expected>=5000_top5_by_direct_expected_return,9434,27392,2.9035403858384567,2739200,2559690,-179510,0.9344662675233645,0.8942391939252337,211,0.007702978971962617,0.022365910536357853,0.5365776087451187,0.5000000026788737,117.4429358936916,112.3,6288.493635925664,110190,0.04304818161574253,0.7267450227872392,0.930236505667137,6,2
odds_30_500_score>=0.5_expected>=2000_top3_by_direct_expected_return,13305,39897,2.9986471251409244,3989700,3586020,-403680,0.8988194601097826,0.8937589292428002,367,0.009198686618041458,0.027583615182262308,0.5848883011183815,0.5000000026788737,101.60720856204726,97.2,5843.567801953925,20190,0.005630197266049827,0.7475539811066126,0.8961179366314163,6,0
