rule,race_count,tickets,avg_tickets_per_race,bet,return,profit,roi,roi_without_max_hit,hit_count,hit_rate_per_ticket,hit_rate_per_race,avg_score,min_score,avg_odds,median_odds,avg_direct_expected_return,avg_hit_payout,max_hit_payout,max_hit_share
odds_30_500_expected>=500_top5,13305,66490,4.997369409996242,6649000,16140670,9491670,2.4275334636787487,2.41955030831704,729,0.010964054745074447,0.054791431792559186,0.2906840131425504,0.0126337985569255,294.28337494360056,288.2,7423.564181317688,22140.836762688614,53080,0.0032885871528257503
odds_30_500_expected>=300_top5,13307,66494,4.996918914856843,6649400,16140670,9491270,2.427387433452642,2.419404758324059,729,0.010963395193551297,0.05478319681370707,0.29067033444659857,0.0113047802790886,294.2774521009414,288.2,7423.141350779846,22140.836762688614,53080,0.0032885871528257503
odds_30_500_expected>=200_top5,13309,66497,4.996393417987828,6649700,16140670,9490970,2.427277922312285,2.419295607320631,729,0.010962900581981141,0.054774964309865504,0.2906596706012457,0.0113047802790886,294.26616839857434,288.2,7422.8170298259665,22140.836762688614,53080,0.0032885871528257503
odds_50_500_expected>=500_top5,13305,66465,4.9954904171364145,6646500,16132570,9486070,2.427227864289476,2.4192417061611375,710,0.010682313999849544,0.053363397219090565,0.2878685207702294,0.0126337985569255,295.37918904686677,289.1,7421.863531974568,22721.929577464787,53080,0.003290238319127083
odds_30_500_expected>=150_top5,13309,66500,4.996618829363588,6650000,16140670,9490670,2.4271684210526314,2.4191864661654137,729,0.010962406015037594,0.054774964309865504,0.29064821948465874,0.0113047802790886,294.255207518797,288.2,7422.489877877312,22140.836762688614,53080,0.0032885871528257503
odds_50_500_expected>=300_top5,13305,66468,4.995715896279594,6646800,16132570,9485770,2.427118312571463,2.419132514894385,710,0.010681831858939641,0.053363397219090565,0.28785603420699957,0.0091282054676021,295.381887524824,289.1,7421.546426227617,22721.929577464787,53080,0.003290238319127083
odds_50_500_expected>=200_top5,13306,66469,4.995415601984067,6646900,16132570,9485670,2.4270817975296755,2.4190961199957877,710,0.010681671154974499,0.053359386742822784,0.2878523373823612,0.0091282054676021,295.3782364711369,289.1,7421.438112399301,22721.929577464787,53080,0.003290238319127083
odds_50_500_expected>=150_top5,13307,66470,4.9951153528218235,6647000,16132570,9485570,2.4270452835865806,2.419059726192267,710,0.010681510455844742,0.0533553768693169,0.28784836154249116,0.0091282054676021,295.3749480968858,289.1,7421.329185709574,22721.929577464787,53080,0.003290238319127083
odds_30_500_expected>=100_top5,13311,66504,4.996168582375479,6650400,16140670,9490270,2.4270224347407674,2.4190409599422593,729,0.010961746661854926,0.05476673427991886,0.2906324036507151,0.0113047802790886,294.2405915433658,288.2,7422.050694767238,22140.836762688614,53080,0.0032885871528257503
odds_50_500_expected>=100_top5,13307,66472,4.995265649658075,6647200,16132570,9485370,2.426972258996269,2.418986941870261,710,0.010681189072090504,0.0533553768693169,0.2878402583921397,0.0091282054676021,295.36820766638584,289.1,7421.109700293615,22721.929577464787,53080,0.003290238319127083
odds_50_500_expected>=80_top5,13308,66475,4.995115719867749,6647500,16132570,9485070,2.4268627303497556,2.4188777735990974,710,0.010680707032719068,0.05335136759843703,0.2878277827616088,0.0019619333207316,295.3628747649492,289.1,7420.7787679084,22721.929577464787,53080,0.003290238319127083
odds_30_500_expected>=80_top5,13312,66509,4.9961688701923075,6650900,16140670,9489770,2.4268399765445277,2.4188591017756997,729,0.010960922581906209,0.054762620192307696,0.2906118830493542,0.0019619333207316,294.22750454825666,288.2,7421.49946772048,22140.836762688614,53080,0.0032885871528257503
odds_50_500_expected>=50_top5,13310,66484,4.99504132231405,6648400,16132570,9484170,2.426534203718188,2.418550327898442,710,0.010679261175621202,0.05334335086401202,0.2877899894875834,0.0019619333207316,295.33312676734255,289.05,7419.782365905445,22721.929577464787,53080,0.003290238319127083
odds_30_500_expected>=50_top5,13317,66520,4.99511902080048,6652000,16140670,9488670,2.426438665063139,2.4184591100420927,729,0.010959110042092603,0.05474205902230232,0.29056579466005406,0.0019619333207316,294.187990078172,288.2,7420.282218923663,22140.836762688614,53080,0.0032885871528257503
odds_30_500_top5_by_direct_expected_return,13325,66592,4.997523452157599,6659200,16140670,9481470,2.423815172993753,2.4158442455550215,729,0.010947260932244114,0.05470919324577861,0.2902546450914603,1.586403279695833e-05,293.99417647765495,288.0,7412.27718028894,22140.836762688614,53080,0.0032885871528257503
odds_50_500_top5_by_direct_expected_return,13325,66568,4.995722326454033,6656800,16132570,9475770,2.4234722389135923,2.415498437687778,710,0.010665785362336257,0.05328330206378987,0.2874288288457978,1.586403279695833e-05,295.1318876937868,288.85,7410.43608211247,22721.929577464787,53080,0.003290238319127083
odds_50_500_expected>=1000,13305,315707,23.72844795189778,31570700,76194980,44624280,2.4134713516013266,2.4099810900613545,5031,0.015935661863690068,0.37812852311161216,0.31665417776592214,0.0206231998355848,238.66163879799942,220.2,5676.182663531661,15145.096402305704,110190,0.001446158263969621
odds_50_500_expected>=800,13305,316023,23.752198421645996,31602300,76194980,44592680,2.4110580559009946,2.407571284368543,5031,0.015919727361616086,0.37812852311161216,0.31636994057057527,0.0164920084496407,238.7509311031159,220.3,5671.416659503496,15145.096402305704,110190,0.001446158263969621
odds_50_500_expected>=500,13305,316313,23.773994738819994,31631300,76228890,44597590,2.4099196049482634,2.4064360301347083,5032,0.015908293367645338,0.37820368282600525,0.3160991215196837,0.0109488096828572,238.8525008456813,220.5,5666.829257497967,15148.825516693163,110190,0.0014455149484663885
odds_50_500_top50_by_direct_ticket_score,13325,316136,23.725028142589117,31613600,76179080,44565480,2.4096932965559126,2.4062077713389174,5031,0.015914036996735582,0.3775609756097561,0.31600749400455913,3.1594342455866743e-06,238.48903921097252,220.1,5658.988919547783,15141.935996819719,110190,0.0014464601042700961
odds_50_500_expected>=300,13305,316389,23.779706877113867,31638900,76228890,44589990,2.409340716649441,2.4058579786275756,5032,0.01590447202652431,0.37820368282600525,0.31602628954089096,0.0067916687834281,238.87828369507162,220.5,5665.5674544941,15148.825516693163,110190,0.0014455149484663885
odds_50_500_expected>=200,13306,316401,23.77882158424771,31640100,76228890,44588790,2.4092493386556932,2.4057667327220837,5032,0.01590386882468766,0.3781752592815271,0.31601473540022923,0.0045319060557604,238.88106074253875,220.5,5665.362096212278,15148.825516693163,110190,0.0014455149484663885
odds_50_500_expected>=150,13307,316404,23.777260088675135,31640400,76228890,44588490,2.4092264952402624,2.4057439223271513,5032,0.015903718031377606,0.3781468400090178,0.3160118431174217,0.0034927524933691,238.88155554291345,220.5,5665.310081389298,15148.825516693163,110190,0.0014455149484663885
odds_50_500_expected>=100,13307,316406,23.777410385511384,31640600,76228890,44588290,2.409211266537297,2.405728715637504,5032,0.015903617504092842,0.3781468400090178,0.31600996274987714,0.0034927524933691,238.8804965771825,220.5,5665.275070686716,15148.825516693163,110190,0.0014455149484663885
odds_50_500_expected>=80,13308,316409,23.7758491133153,31640900,76228890,44587990,2.4091884238438226,2.405705905963484,5032,0.015903466715548546,0.3781184250075143,0.3160070746314841,0.0019619333207316,238.87991175977928,220.5,5665.222192208486,15148.825516693163,110190,0.0014455149484663885
odds_50_500_expected>=50,13310,316419,23.773027798647632,31641900,76228890,44586990,2.4091122846605293,2.405629876840518,5032,0.01590296410771793,0.37806160781367393,0.3159973437504691,0.0019619333207316,238.87503847746189,220.5,5665.04503395485,15148.825516693163,110190,0.0014455149484663885
odds_50_500_top50_by_direct_expected_return,13325,316136,23.725028142589117,31613600,76087870,44474270,2.406808145861275,2.4033226206442797,5020,0.015879241845281777,0.37673545966228894,0.31555853962228425,3.1594342455866743e-06,238.91971176961815,220.6,5661.175593812177,15156.946215139442,110190,0.0014481940419675304
odds_100plus_top10_by_direct_ticket_score,13326,133041,9.983565961278703,13304100,32200860,18896760,2.42037116377658,2.4031283589269474,1884,0.014161048097954767,0.14137775776677172,0.3281764636368686,2.5808459245652907e-05,241.48282258852532,176.0,6143.424460166148,17091.751592356686,229400,0.007124033333271223
odds_50_500_top75_by_direct_ticket_score,13325,316855,23.778986866791744,31685500,76228890,44543390,2.405797288980764,2.4023196730365624,5032,0.015881081251676636,0.3776360225140713,0.3155633640027428,3.1594342455866743e-06,238.88114784365087,220.6,5657.260446963011,15148.825516693163,110190,0.0014455149484663885
odds_50_500_top100_by_direct_ticket_score,13325,316855,23.778986866791744,31685500,76228890,44543390,2.405797288980764,2.4023196730365624,5032,0.015881081251676636,0.3776360225140713,0.3155633640027428,3.1594342455866743e-06,238.88114784365087,220.6,5657.260446963011,15148.825516693163,110190,0.0014455149484663885
odds_50_500_top75_by_direct_expected_return,13325,316855,23.778986866791744,31685500,76228890,44543390,2.405797288980764,2.4023196730365624,5032,0.015881081251676636,0.3776360225140713,0.3155633640027428,3.1594342455866743e-06,238.88114784365087,220.6,5657.260446963011,15148.825516693163,110190,0.0014455149484663885
odds_50_500_top100_by_direct_expected_return,13325,316855,23.778986866791744,31685500,76228890,44543390,2.405797288980764,2.4023196730365624,5032,0.015881081251676636,0.3776360225140713,0.3155633640027428,3.1594342455866743e-06,238.88114784365087,220.6,5657.260446963011,15148.825516693163,110190,0.0014455149484663885
odds_50_500_top30_by_direct_expected_return,13325,292763,21.970956848030017,29276300,70386350,41110050,2.404209206764516,2.400445411476177,4521,0.015442525182485492,0.33928705440900564,0.3125378626462195,3.1594342455866743e-06,242.0313277292554,224.5,5768.927742139349,15568.75691218757,110190,0.0015655024020992706
odds_30_500_top20_by_direct_expected_return,13325,242392,18.19076923076923,24239200,58275640,34036440,2.404189907257665,2.3996439651473644,3901,0.016093765470807618,0.2927579737335835,0.318810194948992,3.1594342455866743e-06,244.66711525132843,230.0,5959.806203586702,14938.641374006666,110190,0.0018908415248635622
odds_30_500_expected>=1000_top10,13305,131535,9.886133032694476,13153500,31352940,18199440,2.3836195689360244,2.3771285209259894,1648,0.012528984680883416,0.12386320931980459,0.2990788387733531,0.0209270823969368,270.6951024442164,260.6,6704.157768900375,19024.84223300971,85380,0.0027231895956168705
odds_30_500_expected>=800_top10,13305,131640,9.894024802705749,13164000,31352940,18188940,2.381718322698268,2.375232452142206,1648,0.012518991188088727,0.12386320931980459,0.2988661074865685,0.018165944859302,270.7368406259496,260.7,6699.537902839143,19024.84223300971,85380,0.0027231895956168705
odds_100_1000_top10_by_direct_ticket_score,13326,132645,9.953849617289508,13264500,31599980,18335480,2.3822971088243055,2.373989973236835,1883,0.014195785743902898,0.14130271649407175,0.3284447781393711,1.1117716509794324e-05,216.7225413698217,175.6,5923.531552867811,16781.72065852363,110190,0.0034870275234351413
odds_30_500_expected>=500_top10,13305,131728,9.900638857572341,13172800,31352940,18180140,2.380127231871736,2.3736456941576582,1648,0.01251062796064618,0.12386320931980459,0.2986799980150293,0.0113557756766452,270.7979419713349,260.75,6695.506396859871,19024.84223300971,85380,0.0027231895956168705
odds_30_500_expected>=300_top10,13307,131751,9.900879236492072,13175100,31352940,18177840,2.3797117289432337,2.373231322722408,1648,0.01250844395867963,0.12384459307131584,0.2986315006484627,0.0068140342968664,270.8091422455996,260.8,6694.409942608964,19024.84223300971,85380,0.0027231895956168705
odds_30_500_expected>=200_top10,13309,131756,9.899767074911713,13175600,31352940,18177340,2.3796214214153437,2.3731412611190383,1648,0.012507969276541487,0.12382598241791269,0.2986215195921569,0.0053872797013157,270.80522936336865,260.8,6694.164855231643,19024.84223300971,85380,0.0027231895956168705
odds_30_500_expected>=150_top10,13309,131761,9.900142760537982,13176100,31352940,18176840,2.3795311207413423,2.373051206350893,1648,0.012507494630429338,0.12382598241791269,0.2986110969956096,0.0034927524933691,270.8021652841129,260.8,6693.917432469369,19024.84223300971,85380,0.0027231895956168705
odds_30_500_expected>=100_top10,13311,131765,9.89895575088273,13176500,31352940,18176440,2.379458885136417,2.3729791674572156,1648,0.012507114939475582,0.1238073773570731,0.29860287274994024,0.0034927524933691,270.7955003225439,260.8,6693.717886734383,19024.84223300971,85380,0.0027231895956168705
odds_30_500_expected>=80_top10,13312,131770,9.898587740384615,13177000,31352940,18175940,2.37936859679745,2.3728891249905137,1648,0.012506640358199895,0.12379807692307693,0.2985922128347744,0.0019619333207316,270.7897844729453,260.8,6693.467299380563,19024.84223300971,85380,0.0027231895956168705
odds_30_500_expected>=50_top10,13317,131785,9.895997597056395,13178500,31352940,18174440,2.379097772887658,2.372619038585575,1648,0.012505216830443526,0.1237515957047383,0.2985594035066746,0.0019619333207316,270.76692870964075,260.7,6692.712231946808,19024.84223300971,85380,0.0027231895956168705
odds_30_500_top10_by_direct_expected_return,13325,131952,9.902589118198874,13195200,31352940,18157740,2.3760867588213896,2.369616224081484,1648,0.012489390081241664,0.12367729831144465,0.2981836748148094,1.1117716509794324e-05,270.6404851764278,260.6,6684.258769886828,19024.84223300971,85380,0.0027231895956168705
odds_50_500_top20_by_direct_expected_return,13325,236158,17.722926829268292,23615800,56027700,32411900,2.372466738370074,2.367800794383421,3320,0.014058384640791335,0.24915572232645403,0.304597243807222,3.1594342455866743e-06,251.07447768019716,236.3,6034.593037683308,16875.81325301205,110190,0.0019667057544750185
odds_50_500_expected>=1000_top10,13305,130789,9.830063885757234,13078900,30997760,17918860,2.370058644075572,2.3635305721429174,1551,0.011858795464450374,0.1165727170236753,0.2932010869735649,0.0209270823969368,273.27114742065464,262.5,6721.608530870064,19985.660863958736,85380,0.002754392575463517
odds_50_1000_expected>=1000_top10,13306,132641,9.96851044641515,13264100,31449050,18184950,2.3709901161782554,2.3634600161337747,1110,0.00836845319320572,0.08342101307680745,0.22568447577057743,0.0108515877626824,450.26836573910026,406.6,7505.082339469214,28332.477477477478,99880,0.0031759305924980246
odds_50_1000_expected>=800_top10,13306,132729,9.975124004208627,13272900,31449050,18176150,2.3694181377091668,2.3618930301591967,1110,0.008362904866306534,0.08342101307680745,0.2255510575863999,0.0086379940576085,450.300388762064,406.6,7500.708537641876,28332.477477477478,99880,0.0031759305924980246
odds_50_500_expected>=800_top10,13305,130915,9.839534009770762,13091500,30997760,17906260,2.3677775655959974,2.361255776648971,1551,0.011847381889011955,0.1165727170236753,0.29295001443926255,0.0164920084496407,273.31907955543676,262.6,6716.017810174499,19985.660863958736,85380,0.002754392575463517
odds_50_1000_expected>=500_top10,13306,132808,9.98106117540959,13280800,31449050,18168250,2.368008704294922,2.3604880730076503,1110,0.008357930245165953,0.08342101307680745,0.22542551206860048,0.0051042605718742,450.36096394795493,406.7,7496.635897089766,28332.477477477478,99880,0.0031759305924980246
odds_50_1000_expected>=300_top10,13306,132825,9.982338794528784,13282500,31449050,18166550,2.367705627705628,2.3601859589685676,1110,0.008356860530773575,0.08342101307680745,0.22539760419854338,0.0046294366921776,450.3870973084886,406.8,7495.730813294338,28332.477477477478,99880,0.0031759305924980246
odds_50_1000_expected>=200_top10,13307,132827,9.98173893439543,13282700,31449050,18166350,2.3676699767366576,2.3601504212246005,1110,0.008356734700023339,0.08341474411963629,0.2253945580561376,0.0040534537373654,450.3858153839205,406.8,7495.621688764231,28332.477477477478,99880,0.0031759305924980246
odds_50_1000_expected>=150_top10,13308,132828,9.981064021641117,13282800,31449050,18166250,2.3676521516547715,2.3601326527539372,1110,0.008356671786069202,0.08340847610459874,0.22539303867545854,0.0040534537373654,450.38300283072846,406.75,7495.566621002596,28332.477477477478,99880,0.0031759305924980246
odds_50_1000_expected>=100_top10,13308,132830,9.981214307183649,13283000,31449050,18166050,2.367616502296168,2.3600971166152225,1110,0.008356545961002786,0.08340847610459874,0.2253899240028362,0.0040534537373654,450.37729579161334,406.7,7495.455666327898,28332.477477477478,99880,0.0031759305924980246
odds_50_1000_expected>=80_top10,13309,132833,9.980689758809827,13283300,31449050,18165750,2.3675630302710924,2.360043814413587,1110,0.00835635723050748,0.08340220903148246,0.22538509111841457,0.0019619333207316,450.37112615088114,406.7,7495.288375306803,28332.477477477478,99880,0.0031759305924980246
odds_50_1000_expected>=50_top10,13311,132844,9.98001652768387,13284400,31449050,18164650,2.367366986841709,2.3598483936045285,1110,0.008355665291620247,0.08338967771016452,0.22536704375602412,0.0007170864680792,450.34632124898377,406.7,7494.672660987213,28332.477477477478,99880,0.0031759305924980246
odds_50_500_expected>=500_top10,13305,131035,9.848553175497933,13103500,30997760,17894260,2.3656091883847825,2.3590933719998475,1551,0.011836532224214904,0.1165727170236753,0.2927008199409482,0.0113557756766452,273.39329950013354,262.7,6710.478000769613,19985.660863958736,85380,0.002754392575463517
odds_50_500_expected>=300_top10,13305,131066,9.850883126644119,13106600,30997760,17891160,2.3650496696320937,2.3585353943814567,1551,0.01183373262325851,0.1165727170236753,0.29263441318579153,0.0068140342968664,273.41397082385976,262.7,6708.988701611736,19985.660863958736,85380,0.002754392575463517
odds_50_500_expected>=200_top10,13306,131070,9.850443408988426,13107000,30997760,17890760,2.3649774929427023,2.3584634164950025,1551,0.011833371480888075,0.11656395611002555,0.29262598707767223,0.0053872797013157,273.41343022812237,262.7,6708.791064801961,19985.660863958736,85380,0.002754392575463517
odds_50_500_expected>=150_top10,13307,131073,9.849928609002781,13107300,30997760,17890460,2.364923363316625,2.3584094359631655,1551,0.01183310063857545,0.1165551965131134,0.29261954056615214,0.0034927524933691,273.4138342755564,262.7,6708.641621476822,19985.660863958736,85380,0.002754392575463517
odds_50_500_expected>=100_top10,13307,131075,9.850078905839032,13107500,30997760,17890260,2.364887278275796,2.3583734503147054,1551,0.011832920083921419,0.1165551965131134,0.2926153584187693,0.0034927524933691,273.4107510967004,262.7,6708.541188446564,19985.660863958736,85380,0.002754392575463517
odds_50_500_expected>=80_top10,13308,131078,9.84956417192666,13107800,30997760,17889960,2.364833152779261,2.358319473901036,1551,0.01183264926227132,0.11654643823264202,0.2926089222293277,0.0019619333207316,273.4085491081646,262.7,6708.389667788852,19985.660863958736,85380,0.002754392575463517
odds_50_500_expected>=50_top10,13310,131088,9.848835462058602,13108800,30997760,17888960,2.3646527523495666,2.3581395703649455,1551,0.011831746612962286,0.11652892561983472,0.29258721883835476,0.0019619333207316,273.39415202001703,262.7,6707.882467189154,19985.660863958736,85380,0.002754392575463517
odds_100plus_top20_by_direct_ticket_score,13326,264481,19.84699084496473,26448100,62576620,36128520,2.3660157062322056,2.3569575886358565,2718,0.01027673065361973,0.20396217919855922,0.24886487057513176,1.1117716509794324e-05,452.07522808821807,258.7,6525.131200762289,23023.038999264165,239570,0.0038284266551948634
odds_50_1000_top10_by_direct_expected_return,13326,133026,9.982440342188204,13302600,31449050,18146450,2.3641280651902634,2.3566197585434425,1110,0.00834423345812097,0.08329581269698334,0.22506014472493446,8.631054935495771e-06,450.223862252492,406.6,7484.437110612698,28332.477477477478,99880,0.0031759305924980246
odds_50_500_top10_by_direct_expected_return,13325,131270,9.85140712945591,13127000,30997760,17870760,2.3613742667783955,2.354870115030091,1551,0.011815342424011579,0.11639774859287054,0.2921831210145133,1.1117716509794324e-05,273.28749980955286,262.6,6698.598328516099,19985.660863958736,85380,0.002754392575463517
odds_30_500_expected>=500_top2,13305,26610,2.0,2661000,6306980,3645980,2.370154077414506,2.350206689214581,255,0.009582863585118376,0.019165727170236752,0.2863063548736292,0.0458010894853419,320.2110108981586,331.5,8227.215882539625,24733.254901960783,53080,0.008416072351585068
odds_30_500_expected>=800_top2,13305,26610,2.0,2661000,6306980,3645980,2.370154077414506,2.350206689214581,255,0.009582863585118376,0.019165727170236752,0.2863063548736292,0.0458010894853419,320.2110108981586,331.5,8227.215882539625,24733.254901960783,53080,0.008416072351585068
odds_30_500_expected>=1000_top2,13305,26610,2.0,2661000,6306980,3645980,2.370154077414506,2.350206689214581,255,0.009582863585118376,0.019165727170236752,0.2863063548736292,0.0458010894853419,320.2110108981586,331.5,8227.215882539625,24733.254901960783,53080,0.008416072351585068
odds_30_500_expected>=300_top2,13307,26612,1.9998497031637483,2661200,6306980,3645780,2.3699759506989326,2.350030061626334,255,0.009582143393957613,0.019162846622078605,0.2862934303156147,0.0458010894853419,320.18926048399226,331.45,8226.624034992403,24733.254901960783,53080,0.008416072351585068
odds_30_500_expected>=200_top2,13309,26615,1.9997745886242393,2661500,6306980,3645480,2.3697088108209656,2.3497651700169078,255,0.00958106331016344,0.019159966939664888,0.2862672802869829,0.0421317973191612,320.15814766109344,331.4,8225.723158850273,24733.254901960783,53080,0.008416072351585068
odds_30_500_expected>=150_top2,13309,26617,1.9999248628747464,2661700,6306980,3645280,2.369530751023782,2.34958860878386,255,0.00958034338956306,0.019159966939664888,0.28624808215184594,0.0235782612222569,320.13853552241045,331.4,8225.117800124819,24733.254901960783,53080,0.008416072351585068
odds_30_500_expected>=100_top2,13311,26619,1.9997746224926751,2661900,6306980,3645080,2.3693527179833955,2.3494120740824225,255,0.009579623577144146,0.019157088122605363,0.2862293442721405,0.0235782612222569,320.1168225703445,331.4,8224.50843337765,24733.254901960783,53080,0.008416072351585068
odds_30_500_expected>=80_top2,13312,26622,1.9998497596153846,2662200,6306980,3644780,2.3690857185786194,2.3491473217639545,255,0.009578544061302681,0.01915564903846154,0.28619970161467967,0.0153870991822171,320.0856584779506,331.35,8223.592093522906,24733.254901960783,53080,0.008416072351585068
odds_50_500_expected>=300_top2,13305,26610,2.0,2661000,6303980,3642980,2.3690266816986094,2.3490792934986846,254,0.009545283727921834,0.019090567455843668,0.28535986667748453,0.0310607812662603,320.47532130777904,331.65,8226.259007008299,24818.818897637797,53080,0.008420077474865085
odds_50_500_expected>=500_top2,13305,26610,2.0,2661000,6303980,3642980,2.3690266816986094,2.3490792934986846,254,0.009545283727921834,0.019090567455843668,0.28535986667748453,0.0310607812662603,320.47532130777904,331.65,8226.259007008299,24818.818897637797,53080,0.008420077474865085
odds_50_500_expected>=800_top2,13305,26610,2.0,2661000,6303980,3642980,2.3690266816986094,2.3490792934986846,254,0.009545283727921834,0.019090567455843668,0.28535986667748453,0.0310607812662603,320.47532130777904,331.65,8226.259007008299,24818.818897637797,53080,0.008420077474865085
odds_50_500_expected>=1000_top2,13305,26610,2.0,2661000,6303980,3642980,2.3690266816986094,2.3490792934986846,254,0.009545283727921834,0.019090567455843668,0.28535986667748453,0.0310607812662603,320.47532130777904,331.65,8226.259007008299,24818.818897637797,53080,0.008420077474865085
odds_50_500_expected>=200_top2,13306,26611,1.999924845934165,2661100,6303980,3642880,2.3689376573597385,2.348991018751644,254,0.009544925031002217,0.019089132722080265,0.2853507265448567,0.0310607812662603,320.46525872759383,331.6,8225.958220700564,24818.818897637797,53080,0.008420077474865085
odds_50_500_expected>=150_top2,13307,26612,1.9998497031637483,2661200,6303980,3642780,2.3688486397114086,2.3489027506388096,254,0.009544566361040133,0.019087698203952806,0.28534088991231044,0.0235782612222569,320.45610251014585,331.6,8225.65591808616,24818.818897637797,53080,0.008420077474865085
odds_50_500_expected>=100_top2,13307,26614,2.0,2661400,6303980,3642580,2.3686706244833546,2.3487262343127675,254,0.009543849101976403,0.019087698203952806,0.2853208396505347,0.0137098438618715,320.4373825805967,331.6,8225.047280225099,24818.818897637797,53080,0.008420077474865085
odds_50_500_expected>=80_top2,13308,26615,1.9999248572287347,2661500,6303980,3642480,2.368581626902123,2.348637986098065,254,0.009543490512868683,0.019086263901412683,0.285310697484821,0.0137098438618715,320.42765357880893,331.6,8224.741797729503,24818.818897637797,53080,0.008420077474865085
odds_30_500_expected>=50_top2,13317,26629,1.9996245400615755,2662900,6306980,3644080,2.3684629539224153,2.3485297983401554,255,0.009576026136918396,0.019148456859653076,0.28612782041607104,0.0055195336634706,320.014942356078,331.3,8221.445634927715,24733.254901960783,53080,0.008416072351585068
odds_50_500_expected>=50_top2,13310,26618,1.9998497370398196,2661800,6303980,3642180,2.368314674280562,2.34837328123826,254,0.00954241490720565,0.019083395942900074,0.2852795074512877,0.0055195336634706,320.3997445337741,331.6,8223.821390061714,24818.818897637797,53080,0.008420077474865085
odds_50_1000_top30_by_direct_ticket_score,13326,359410,26.970583821101606,35941000,84512420,48571420,2.351420939873682,2.3483550819398458,5084,0.014145404969255168,0.3815098304067237,0.28471496803468854,3.1594342455866743e-06,319.55521243148496,251.9,5769.0398364785315,16623.214004720692,110190,0.0013038320284758146
odds_30_500_top2_by_direct_expected_return,13325,26650,2.0,2665000,6306980,3641980,2.366596622889306,2.3466791744840525,255,0.009568480300187617,0.019136960600375234,0.2859063673607639,0.0002498632652266,319.8137073170732,331.05,8214.986238935971,24733.254901960783,53080,0.008416072351585068
odds_50_500_top2_by_direct_expected_return,13325,26650,2.0,2665000,6303980,3638980,2.365470919324578,2.3455534709193246,254,0.00953095684803002,0.01906191369606004,0.28494013478362934,0.0001654450937684,320.12075797373353,331.25,8213.968140975749,24818.818897637797,53080,0.008420077474865085
odds_50_1000_top20_by_direct_expected_return,13326,258245,19.379033468407624,25824500,59977460,34152960,2.3225022749714417,2.3186346299057097,2478,0.00959553911982807,0.1859522737505628,0.2303574909409601,3.6709071950251855e-06,419.1106848148077,364.0,6613.40178332677,24203.979015334946,99880,0.001665292261459555
odds_50_1000_expected>=1000,13306,468062,35.17676236284383,46806200,108524560,61718360,2.318593690579453,2.3162395152778905,5509,0.011769808273262943,0.41402374868480385,0.24165358546232396,0.0102272498620287,396.29651819630726,334.45,5776.36570119158,19699.502632056636,110190,0.0010153462036611805
odds_50_1000_expected>=800,13306,468883,35.238463850894334,46888300,108621840,61733540,2.3166086209139594,2.3142585677023906,5510,0.01175133242194748,0.4140989027506388,0.24126599247798322,0.0081091362518587,396.6173215919536,334.9,5767.835170951803,19713.582577132485,110190,0.0010144368756780403
odds_50_1000_expected>=500,13306,469619,35.29377724334886,46961900,108710920,61749020,2.3148748240595034,2.3125284539168987,5512,0.011737174177365056,0.41424921088230876,0.24090985664380887,0.0051042605718742,396.90820963376694,335.3,5759.844069724406,19722.590711175617,110190,0.0010136056248995042
odds_50_1000_expected>=300,13306,469836,35.31008567563505,46983600,108710920,61727320,2.313805668360875,2.3114603819205,5512,0.011731753207502192,0.41424921088230876,0.24080242275098765,0.0031611408980979,397.0000123447331,335.4,5757.373929335571,19722.590711175617,110190,0.0010136056248995042
odds_50_1000_expected>=200,13307,469869,35.30991207635079,46986900,108710920,61724020,2.313643164371346,2.311298042645929,5512,0.011730929259006234,0.4142180807094011,0.2407859789343151,0.0024198749596076,397.00970781217745,335.4,5756.987306259574,19722.590711175617,110190,0.0010136056248995042
odds_50_1000_expected>=150,13308,469879,35.30801021941689,46987900,108710920,61723020,2.313593925244584,2.311248853428223,5512,0.011730679600492892,0.41418695521490834,0.24078096132438967,0.0020423526916002,397.0142119566952,335.4,5756.868628403783,19722.590711175617,110190,0.0010136056248995042
odds_50_1000_expected>=100,13308,469883,35.308310790501956,46988300,108710920,61722620,2.3135742301807047,2.311229178327371,5512,0.011730579740062952,0.41418695521490834,0.2407789973913401,0.0015465288502168,397.0140415805637,335.4,5756.8206287827,19722.590711175617,110190,0.0010136056248995042
odds_50_1000_expected>=80,13309,469886,35.305883236907356,46988600,108710920,61722320,2.313559459102846,2.31121442222156,5512,0.01173050484585623,0.4141558343977759,0.2407775329217527,0.0015465288502168,397.0126381718119,335.4,5756.784437316913,19722.590711175617,110190,0.0010136056248995042
odds_50_1000_expected>=50,13311,469897,35.30140485312899,46989700,108710920,61721220,2.313505300097681,2.3111603181122673,5512,0.01173023024194664,0.4140936067913756,0.24077207044663745,0.0007170864680792,397.0068746980721,335.4,5756.651066791556,19722.590711175617,110190,0.0010136056248995042
odds_50_1000_top100_by_direct_ticket_score,13326,470502,35.30706888788834,47050200,108710920,61660720,2.310530454705825,2.3081884880404333,5512,0.01171514680065122,0.4136274951223173,0.24045973315715122,3.1594342455866743e-06,396.96356742373035,335.4,5748.985746007086,19722.590711175617,110190,0.0010136056248995042
