rule,race_id,combination,race_date,odds,estimated_payout,is_hit,hit_payout,hit_popularity,return_yen,direct_ticket_score,direct_expected_return,direct_ticket_rank,direct_expected_rank,month,day,race_score,expected_return,source_rules,strategy
high_odds_v1_top5,3820260212040010,2-8-7,2026-02-15,173.4,17340,1,17340.0,50.0,17340.0,0.4772948618239587,8276.292904027445,34,227,2026-02,2026-02-15,0.4862371266295063,8276.292904027445,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,3820260212040010,3-6-9,2026-02-15,137.7,13770,0,17340.0,50.0,0.0,0.469068522187944,6459.073550527989,35,314,2026-02,2026-02-15,0.4862371266295063,6459.073550527988,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,3820260212040010,9-3-7,2026-02-15,129.6,12960,0,17340.0,50.0,0.0,0.4242435885348492,5498.196907411646,37,363,2026-02,2026-02-15,0.4862371266295063,5498.196907411646,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,3820260212040011,2-3-1,2026-02-15,131.7,13170,0,71170.0,220.0,0.0,0.409475739075829,5392.795483628668,31,353,2026-02,2026-02-15,0.5746919671631756,5392.795483628667,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,3820260212040011,2-3-5,2026-02-15,133.6,13360,0,71170.0,220.0,0.0,0.4256058728228158,5686.094460912819,29,328,2026-02,2026-02-15,0.5746919671631756,5686.094460912819,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,3820260212040011,4-8-1,2026-02-15,123.2,12320,0,71170.0,220.0,0.0,0.5489817130117439,6763.454704304685,21,232,2026-02,2026-02-15,0.5746919671631756,6763.454704304685,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,3820260212040011,4-8-7,2026-02-15,168.8,16880,0,71170.0,220.0,0.0,0.4021026455679677,6787.492657187296,33,230,2026-02,2026-02-15,0.5746919671631756,6787.492657187295,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,3820260212040011,8-6-4,2026-02-15,127.6,12760,0,71170.0,220.0,0.0,0.510081056024882,6508.634274877494,22,253,2026-02,2026-02-15,0.5746919671631756,6508.634274877494,high_odds_v1_top5,middle_plus_high_top5
direct_v1_middle_odds,4220260214020005,7-3-4,2026-02-15,30.2,3020,0,4980.0,15.0,0.0,0.9074155108152352,2740.3948426620104,9,200,2026-02,2026-02-15,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,5320260214020002,1-6-2,2026-02-15,30.6,3060,0,4480.0,12.0,0.0,0.9119392469362546,2790.53409562494,7,188,2026-02,2026-02-15,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,6220260213030007,1-2-4,2026-02-15,30.5,3050,0,1150.0,1.0,0.0,0.9030576608703612,2754.3258656546022,5,193,2026-02,2026-02-15,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,2420260214030008,7-5-1,2026-02-16,30.6,3060,0,3450.0,6.0,0.0,0.9030093495786208,2763.20860971058,4,205,2026-02,2026-02-16,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,2420260214030010,1-5-4,2026-02-16,30.7,3070,0,3250.0,8.0,0.0,0.9049977356109304,2778.343048325556,6,202,2026-02,2026-02-16,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,2420260214030012,1-4-3,2026-02-16,30.6,3060,0,7860.0,29.0,0.0,0.9138705936326512,2796.4440165159126,4,205,2026-02,2026-02-16,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,3620260216010007,7-1-4,2026-02-16,30.2,3020,0,410.0,1.0,0.0,0.90182583472733,2723.5140208765365,11,121,2026-02,2026-02-16,,,direct_v1_middle_odds,middle_plus_high_top5
high_odds_v1_top5,4220260214030003,1-6-7,2026-02-16,206.9,20690,0,6380.0,22.0,0.0,0.4076467091500242,8434.210412314002,58,102,2026-02,2026-02-16,0.46859811926188,8434.210412314002,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,4220260214030003,6-5-2,2026-02-16,285.0,28500,0,6380.0,22.0,0.0,0.4332939207684314,12348.876741900294,54,27,2026-02,2026-02-16,0.46859811926188,12348.876741900294,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,4220260214030003,6-5-4,2026-02-16,280.7,28070,0,6380.0,22.0,0.0,0.4009315479072552,11254.148549756654,62,37,2026-02,2026-02-16,0.46859811926188,11254.148549756654,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,4220260214030003,6-5-7,2026-02-16,207.9,20790,0,6380.0,22.0,0.0,0.4014247633268497,8345.620829565205,61,103,2026-02,2026-02-16,0.46859811926188,8345.620829565205,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,4220260214030003,7-4-3,2026-02-16,262.6,26260,0,6380.0,22.0,0.0,0.4044903078247429,10621.915483477747,59,54,2026-02,2026-02-16,0.46859811926188,10621.91548347775,high_odds_v1_top5,middle_plus_high_top5
direct_v1_middle_odds,4220260214030005,3-2-4,2026-02-16,30.2,3020,1,3020.0,7.0,3020.0,0.9014023781459584,2722.2351820007943,7,201,2026-02,2026-02-16,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,4320260216010006,7-3-5,2026-02-16,30.0,3000,0,1280.0,2.0,0.0,0.9050586278572188,2715.175883571657,6,202,2026-02,2026-02-16,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,4720260216010001,7-2-3,2026-02-16,30.5,3050,0,63700.0,143.0,0.0,0.9024003805569778,2752.3211606987825,7,194,2026-02,2026-02-16,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,5320260214030007,1-3-2,2026-02-16,30.3,3030,1,3030.0,7.0,3030.0,0.9009155812532385,2729.7742111973125,6,203,2026-02,2026-02-16,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,7320260214030001,7-4-2,2026-02-16,30.2,3020,0,1490.0,4.0,0.0,0.9073171808536546,2740.097886178037,10,186,2026-02,2026-02-16,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,7320260214030002,2-5-4,2026-02-16,30.6,3060,0,9690.0,31.0,0.0,0.9033492301298276,2764.248644197272,8,197,2026-02,2026-02-16,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,2620260215030003,4-1-3,2026-02-17,30.2,3020,0,440.0,1.0,0.0,0.9000122335862817,2718.0369454305705,7,200,2026-02,2026-02-17,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,2620260215030005,1-7-4,2026-02-17,30.1,3010,0,2780.0,7.0,0.0,0.9073222209357724,2731.039885016675,6,193,2026-02,2026-02-17,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,3620260216020007,4-6-5,2026-02-17,30.1,3010,0,300.0,1.0,0.0,0.9008858272042564,2711.666339884812,10,107,2026-02,2026-02-17,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,4320260216020003,3-6-2,2026-02-17,30.2,3020,0,248470.0,187.0,0.0,0.9157658520731552,2765.612873260929,5,178,2026-02,2026-02-17,,,direct_v1_middle_odds,middle_plus_high_top5
high_odds_v1_top5,4320260216020010,2-5-4,2026-02-17,184.4,18440,0,1810.0,3.0,0.0,0.4639590313846116,8555.404538732239,41,73,2026-02,2026-02-17,0.4625048695970042,8555.404538732237,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,4320260216020010,2-6-4,2026-02-17,176.6,17660,0,1810.0,3.0,0.0,0.4395224075120624,7761.965716663023,46,83,2026-02,2026-02-17,0.4625048695970042,7761.965716663022,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,4320260216020010,2-7-4,2026-02-17,169.1,16910,0,1810.0,3.0,0.0,0.4908289141063164,8299.91693753781,37,77,2026-02,2026-02-17,0.4625048695970042,8299.91693753781,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,4320260216020010,4-3-1,2026-02-17,172.1,17210,0,1810.0,3.0,0.0,0.4322148378851038,7438.417360002637,48,91,2026-02,2026-02-17,0.4625048695970042,7438.417360002636,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,4320260216020010,7-5-1,2026-02-17,148.6,14860,0,1810.0,3.0,0.0,0.5013080239143232,7449.437235366842,36,90,2026-02,2026-02-17,0.4625048695970042,7449.437235366842,high_odds_v1_top5,middle_plus_high_top5
direct_v1_middle_odds,8320260217010008,3-5-7,2026-02-17,30.5,3050,0,3280.0,8.0,0.0,0.9044606224534224,2758.604898482938,5,201,2026-02,2026-02-17,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,4320260216030002,7-3-4,2026-02-18,30.7,3070,0,6120.0,19.0,0.0,0.9205341680759804,2826.03989599326,7,178,2026-02,2026-02-18,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,4720260216030004,6-3-7,2026-02-18,30.5,3050,0,3030.0,9.0,0.0,0.9062216709078512,2763.9760962689465,8,200,2026-02,2026-02-18,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,5520260218010002,3-4-7,2026-02-18,30.5,3050,0,5870.0,16.0,0.0,0.9074833360538638,2767.8241749642843,7,202,2026-02,2026-02-18,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,8320260217020002,1-5-3,2026-02-18,30.5,3050,0,2240.0,5.0,0.0,0.9063340952361182,2764.3189904701603,9,202,2026-02,2026-02-18,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,8320260217020004,2-5-1,2026-02-18,30.1,3010,0,57060.0,102.0,0.0,0.9015060805905116,2713.53330257744,8,200,2026-02,2026-02-18,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,2320260217030011,6-2-5,2026-02-19,30.2,3020,0,3490.0,13.0,0.0,0.917534241449473,2770.9534091774085,4,163,2026-02,2026-02-19,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,5520260218020004,2-5-7,2026-02-19,30.6,3060,0,730.0,3.0,0.0,0.9111742779595192,2788.193290556129,8,200,2026-02,2026-02-19,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,5520260218020008,7-4-3,2026-02-19,30.3,3030,0,12790.0,28.0,0.0,0.9008823033268604,2729.673379080387,7,204,2026-02,2026-02-19,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,5520260218030008,4-1-2,2026-02-20,30.2,3020,0,6330.0,19.0,0.0,0.904026365987432,2730.1596252820445,9,93,2026-02,2026-02-20,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,6220260219020002,1-5-4,2026-02-20,30.7,3070,0,830.0,3.0,0.0,0.9147474531730878,2808.27468124138,10,26,2026-02,2026-02-20,,,direct_v1_middle_odds,middle_plus_high_top5
direct_v1_middle_odds,6220260219020006,5-2-3,2026-02-20,30.6,3060,0,6410.0,15.0,0.0,0.904482447010451,2767.7162878519803,9,65,2026-02,2026-02-20,,,direct_v1_middle_odds,middle_plus_high_top5
high_odds_v1_top5,8720260220010001,1-5-2,2026-02-20,119.5,11950,0,6830.0,21.0,0.0,0.4764907004638471,5694.063870542973,31,292,2026-02,2026-02-20,0.5476809760604716,5694.063870542973,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010001,1-7-5,2026-02-20,148.0,14800,0,6830.0,21.0,0.0,0.4500486310232499,6660.719739144099,36,240,2026-02,2026-02-20,0.5476809760604716,6660.719739144098,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010001,2-9-1,2026-02-20,132.4,13240,0,6830.0,21.0,0.0,0.468750379583157,6206.255025680999,32,263,2026-02,2026-02-20,0.5476809760604716,6206.255025680999,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010001,5-1-8,2026-02-20,142.2,14220,0,6830.0,21.0,0.0,0.4065463146574551,5781.088594429012,37,287,2026-02,2026-02-20,0.5476809760604716,5781.088594429011,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010001,9-2-8,2026-02-20,147.1,14710,0,6830.0,21.0,0.0,0.4512540080837227,6637.9464589115605,35,241,2026-02,2026-02-20,0.5476809760604716,6637.94645891156,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010002,1-8-2,2026-02-20,167.6,16760,0,13780.0,41.0,0.0,0.4237501406705584,7102.052357638559,38,287,2026-02,2026-02-20,0.5900038639638319,7102.052357638559,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010002,1-8-3,2026-02-20,200.1,20010,0,13780.0,41.0,0.0,0.4503282616934347,9011.068516485628,34,222,2026-02,2026-02-20,0.5900038639638319,9011.068516485628,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010002,2-5-1,2026-02-20,148.7,14870,0,13780.0,41.0,0.0,0.4868985064939339,7240.180791564798,32,279,2026-02,2026-02-20,0.5900038639638319,7240.180791564797,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010002,2-5-7,2026-02-20,189.4,18940,0,13780.0,41.0,0.0,0.4105553500462218,7775.918329875441,42,253,2026-02,2026-02-20,0.5900038639638319,7775.918329875441,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010002,7-8-1,2026-02-20,132.0,13200,0,13780.0,41.0,0.0,0.5496954552275013,7255.980009003017,26,276,2026-02,2026-02-20,0.5900038639638319,7255.980009003017,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010003,9-1-7,2026-02-20,125.6,12560,0,53610.0,171.0,0.0,0.4270162645710423,5363.324283012292,35,332,2026-02,2026-02-20,0.6732521467515081,5363.324283012291,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010003,9-2-6,2026-02-20,132.4,13240,0,53610.0,171.0,0.0,0.4102297610952427,5431.442036901013,39,327,2026-02,2026-02-20,0.6732521467515081,5431.442036901013,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010003,9-2-8,2026-02-20,114.3,11430,0,53610.0,171.0,0.0,0.4544964116137157,5194.893984744771,31,343,2026-02,2026-02-20,0.6732521467515081,5194.89398474477,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010003,9-4-3,2026-02-20,137.1,13710,0,53610.0,171.0,0.0,0.4300892969170237,5896.524260732395,34,298,2026-02,2026-02-20,0.6732521467515081,5896.524260732394,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010003,9-4-7,2026-02-20,147.9,14790,0,53610.0,171.0,0.0,0.4788128984526359,7081.642768114486,28,246,2026-02,2026-02-20,0.6732521467515081,7081.642768114486,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010004,7-3-5,2026-02-20,189.5,18950,0,89710.0,221.0,0.0,0.4292626353905021,8134.526940650015,33,245,2026-02,2026-02-20,0.6625259717181768,8134.526940650015,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010004,7-8-4,2026-02-20,201.2,20120,0,89710.0,221.0,0.0,0.4282387505242044,8616.163660546992,34,232,2026-02,2026-02-20,0.6625259717181768,8616.163660546992,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010004,7-9-2,2026-02-20,199.9,19990,0,89710.0,221.0,0.0,0.4039362205912575,8074.685049619238,37,248,2026-02,2026-02-20,0.6625259717181768,8074.685049619238,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010004,9-1-7,2026-02-20,151.3,15130,0,89710.0,221.0,0.0,0.4467403007128754,6759.180749785805,28,280,2026-02,2026-02-20,0.6625259717181768,6759.180749785805,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010004,9-5-7,2026-02-20,155.3,15530,0,89710.0,221.0,0.0,0.4463430576665658,6931.707685561768,29,271,2026-02,2026-02-20,0.6625259717181768,6931.707685561767,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010005,1-5-8,2026-02-20,165.9,16590,0,9400.0,31.0,0.0,0.4450279719340328,7383.014054385604,49,281,2026-02,2026-02-20,0.6954709753873332,7383.014054385605,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010005,9-3-7,2026-02-20,212.0,21200,0,9400.0,31.0,0.0,0.4047926202522073,8581.603549346795,57,248,2026-02,2026-02-20,0.6954709753873332,8581.603549346795,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010005,9-4-2,2026-02-20,146.5,14650,0,9400.0,31.0,0.0,0.5011900380546854,7342.434057501141,40,284,2026-02,2026-02-20,0.6954709753873332,7342.434057501141,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010005,9-4-7,2026-02-20,139.4,13940,0,9400.0,31.0,0.0,0.5932331067723393,8269.66950840641,25,259,2026-02,2026-02-20,0.6954709753873332,8269.66950840641,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010005,9-7-8,2026-02-20,193.5,19350,0,9400.0,31.0,0.0,0.4132405995597605,7996.205601481367,55,265,2026-02,2026-02-20,0.6954709753873332,7996.205601481365,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010006,7-8-1,2026-02-20,153.4,15340,0,30790.0,107.0,0.0,0.476410824932566,7308.142054465562,33,256,2026-02,2026-02-20,0.720374215114552,7308.142054465563,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010006,8-3-1,2026-02-20,207.2,20720,0,30790.0,107.0,0.0,0.4327787790782461,8967.176302501259,37,191,2026-02,2026-02-20,0.720374215114552,8967.176302501259,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010006,8-4-1,2026-02-20,155.9,15590,0,30790.0,107.0,0.0,0.509758366945678,7947.13294068312,30,229,2026-02,2026-02-20,0.720374215114552,7947.13294068312,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010006,8-4-9,2026-02-20,141.1,14110,0,30790.0,107.0,0.0,0.5471702373363266,7720.572048815568,26,238,2026-02,2026-02-20,0.720374215114552,7720.572048815569,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010006,9-2-7,2026-02-20,203.2,20320,0,30790.0,107.0,0.0,0.447938742737143,9102.115252418746,36,188,2026-02,2026-02-20,0.720374215114552,9102.115252418746,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010007,1-5-4,2026-02-20,162.3,16230,0,5720.0,14.0,0.0,0.4724391280648966,7667.687048493272,35,305,2026-02,2026-02-20,0.7591663435677446,7667.687048493272,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010007,2-7-9,2026-02-20,167.7,16770,0,5720.0,14.0,0.0,0.4534030556236683,7603.569242808918,39,307,2026-02,2026-02-20,0.7591663435677446,7603.569242808916,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010007,3-4-1,2026-02-20,202.8,20280,0,5720.0,14.0,0.0,0.4486168875815393,9097.950480153617,40,256,2026-02,2026-02-20,0.7591663435677446,9097.950480153617,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010007,3-4-2,2026-02-20,207.7,20770,0,5720.0,14.0,0.0,0.4284409594710536,8898.718728213784,43,264,2026-02,2026-02-20,0.7591663435677446,8898.718728213782,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010007,5-9-1,2026-02-20,200.1,20010,0,5720.0,14.0,0.0,0.4044132537853425,8092.309208244705,47,290,2026-02,2026-02-20,0.7591663435677446,8092.309208244703,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010008,2-4-7,2026-02-20,152.2,15220,0,4840.0,9.0,0.0,0.4595490151991693,6994.336011331357,31,269,2026-02,2026-02-20,0.6261765007091494,6994.336011331356,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010008,2-7-6,2026-02-20,128.5,12850,0,4840.0,9.0,0.0,0.5016370729116936,6446.036386915263,26,296,2026-02,2026-02-20,0.6261765007091494,6446.036386915263,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010008,8-1-3,2026-02-20,171.9,17190,0,4840.0,9.0,0.0,0.4173761523769952,7174.696059360548,40,263,2026-02,2026-02-20,0.6261765007091494,7174.696059360548,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010008,8-1-7,2026-02-20,185.0,18500,0,4840.0,9.0,0.0,0.4506228296125284,8336.522347831777,32,222,2026-02,2026-02-20,0.6261765007091494,8336.522347831777,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010008,8-1-9,2026-02-20,219.0,21900,0,4840.0,9.0,0.0,0.4619428450594633,10116.548306802248,30,176,2026-02,2026-02-20,0.6261765007091494,10116.548306802248,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010009,1-2-4,2026-02-20,114.1,11410,0,480.0,1.0,0.0,0.4569472163869732,5213.767738975364,25,404,2026-02,2026-02-20,0.5502825174254746,5213.767738975364,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010009,1-2-9,2026-02-20,122.5,12250,0,480.0,1.0,0.0,0.4565376316572702,5592.585987801561,26,382,2026-02,2026-02-20,0.5502825174254746,5592.58598780156,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010009,2-1-7,2026-02-20,144.8,14480,0,480.0,1.0,0.0,0.4640842096190513,6719.939355283864,24,324,2026-02,2026-02-20,0.5502825174254746,6719.939355283863,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010009,2-7-5,2026-02-20,193.5,19350,0,480.0,1.0,0.0,0.4057119004765845,7850.525274221911,30,278,2026-02,2026-02-20,0.5502825174254746,7850.52527422191,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010009,9-3-1,2026-02-20,137.9,13790,0,480.0,1.0,0.0,0.4008677611704248,5527.966426540158,31,390,2026-02,2026-02-20,0.5502825174254746,5527.966426540158,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010010,2-3-7,2026-02-20,101.3,10130,0,19700.0,68.0,0.0,0.4003719516869313,4055.767870588614,34,323,2026-02,2026-02-20,0.5815524720203286,4055.767870588614,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010010,2-3-8,2026-02-20,128.4,12840,0,19700.0,68.0,0.0,0.4002496807822298,5139.20590124383,35,237,2026-02,2026-02-20,0.5815524720203286,5139.20590124383,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010010,3-7-8,2026-02-20,102.3,10230,0,19700.0,68.0,0.0,0.4665621279818349,4772.930569254171,26,259,2026-02,2026-02-20,0.5815524720203286,4772.930569254171,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010010,3-8-4,2026-02-20,119.5,11950,0,19700.0,68.0,0.0,0.4657834531298555,5566.1122649017725,28,223,2026-02,2026-02-20,0.5815524720203286,5566.1122649017725,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010011,1-7-3,2026-02-20,122.7,12270,0,8960.0,22.0,0.0,0.5039161052877487,6183.050611880676,27,307,2026-02,2026-02-20,0.7119329357580332,6183.050611880676,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010011,2-8-1,2026-02-20,127.1,12710,0,8960.0,22.0,0.0,0.5295892716782102,6731.0796430300525,22,275,2026-02,2026-02-20,0.7119329357580332,6731.079643030052,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010011,2-8-7,2026-02-20,215.4,21540,0,8960.0,22.0,0.0,0.417818298802808,8999.806156212484,35,191,2026-02,2026-02-20,0.7119329357580332,8999.806156212484,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010011,2-9-8,2026-02-20,149.2,14920,0,8960.0,22.0,0.0,0.4126605225010262,6156.894995715312,36,310,2026-02,2026-02-20,0.7119329357580332,6156.89499571531,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010011,5-6-3,2026-02-20,210.3,21030,0,8960.0,22.0,0.0,0.4004228591938059,8420.892728845738,41,210,2026-02,2026-02-20,0.7119329357580332,8420.892728845738,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010012,1-6-7,2026-02-20,132.2,13220,0,4120.0,7.0,0.0,0.4816344605926018,6367.207569034195,28,303,2026-02,2026-02-20,0.762979509529698,6367.207569034194,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010012,3-8-2,2026-02-20,182.7,18270,0,4120.0,7.0,0.0,0.4018730827846422,7342.221222475413,38,265,2026-02,2026-02-20,0.762979509529698,7342.221222475412,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010012,4-7-2,2026-02-20,207.7,20770,0,4120.0,7.0,0.0,0.4618476472921052,9592.575634257026,29,226,2026-02,2026-02-20,0.762979509529698,9592.575634257024,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010012,5-1-6,2026-02-20,154.3,15430,0,4120.0,7.0,0.0,0.4171472172520862,6436.58156219969,35,298,2026-02,2026-02-20,0.762979509529698,6436.58156219969,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,8720260220010012,9-1-6,2026-02-20,133.9,13390,0,4120.0,7.0,0.0,0.4566229989668479,6114.181956166094,30,315,2026-02,2026-02-20,0.762979509529698,6114.181956166093,high_odds_v1_top5,middle_plus_high_top5
direct_v1_middle_odds,3720260220020004,1-7-4,2026-02-21,30.4,3040,0,4720.0,17.0,0.0,0.9153478765604268,2782.657544743698,7,163,2026-02,2026-02-21,,,direct_v1_middle_odds,middle_plus_high_top5
high_odds_v1_top5,6220260219030010,2-4-5,2026-02-21,167.6,16760,0,21670.0,56.0,0.0,0.4575041428974581,7667.769434961398,38,63,2026-02,2026-02-21,0.5055516841395136,7667.769434961398,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,6220260219030010,3-6-2,2026-02-21,168.6,16860,0,21670.0,56.0,0.0,0.4301246248197125,7251.901174460352,41,73,2026-02,2026-02-21,0.5055516841395136,7251.901174460352,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,6220260219030010,3-7-5,2026-02-21,201.3,20130,0,21670.0,56.0,0.0,0.4054397709696846,8161.50258961975,45,51,2026-02,2026-02-21,0.5055516841395136,8161.502589619751,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,6220260219030010,4-2-1,2026-02-21,138.9,13890,0,21670.0,56.0,0.0,0.5170099691784024,7181.268471888009,34,76,2026-02,2026-02-21,0.5055516841395136,7181.268471888009,high_odds_v1_top5,middle_plus_high_top5
high_odds_v1_top5,6220260219030010,4-5-7,2026-02-21,182.9,18290,0,21670.0,56.0,0.0,0.4498352196386144,8227.486167190258,39,50,2026-02,2026-02-21,0.5055516841395136,8227.486167190256,high_odds_v1_top5,middle_plus_high_top5
direct_v1_middle_odds,6320260221010003,4-1-2,2026-02-21,30.3,3030,0,2830.0,7.0,0.0,0.9164879170889554,2776.9583887795347,7,192,2026-02,2026-02-21,,,direct_v1_middle_odds,middle_plus_high_top5
high_odds_v1_top5,8720260220020001,3-6-7,2026-02-21,142.3,14230,0,21160.0,75.0,0.0,0.537052503064221,7642.257118603865,30,270,2026-02,2026-02-21,0.7239462680520988,7642.257118603865,high_odds_v1_top5,middle_plus_high_top5
