race_date,race_id,tickets,return_yen,hits,bet,profit,cum_profit,running_peak,drawdown
2026-05-17,8320260517010002,1,0.0,0,100,-100.0,60060.0,90470.0,-30410.0
2026-05-18,5520260517020009,1,0.0,0,100,-100.0,59960.0,90470.0,-30510.0
2026-05-18,7420260518010004,1,0.0,0,100,-100.0,59860.0,90470.0,-30610.0
2026-05-18,7420260518010005,1,0.0,0,100,-100.0,59760.0,90470.0,-30710.0
2026-05-18,7420260518010008,1,0.0,0,100,-100.0,59660.0,90470.0,-30810.0
2026-05-18,8320260517020004,1,0.0,0,100,-100.0,59560.0,90470.0,-30910.0
2026-05-19,2720260518020003,1,0.0,0,100,-100.0,59460.0,90470.0,-31010.0
2026-05-19,5520260517030012,1,0.0,0,100,-100.0,59360.0,90470.0,-31110.0
2026-05-19,6320260517030003,1,0.0,0,100,-100.0,59260.0,90470.0,-31210.0
2026-05-20,1220260519020009,1,0.0,0,100,-100.0,59160.0,90470.0,-31310.0
2026-05-20,2720260518030001,1,0.0,0,100,-100.0,59060.0,90470.0,-31410.0
2026-05-20,7520260520010003,1,0.0,0,100,-100.0,58960.0,90470.0,-31510.0
2026-05-20,7520260520010005,1,0.0,0,100,-100.0,58860.0,90470.0,-31610.0
2026-05-20,7520260520010011,1,0.0,0,100,-100.0,58760.0,90470.0,-31710.0
2026-05-21,2420260521010003,1,0.0,0,100,-100.0,58660.0,90470.0,-31810.0
2026-05-21,3720260519030005,1,0.0,0,100,-100.0,58560.0,90470.0,-31910.0
2026-05-21,3720260519030008,1,0.0,0,100,-100.0,58460.0,90470.0,-32010.0
2026-05-21,7520260520020010,1,0.0,0,100,-100.0,58360.0,90470.0,-32110.0
2026-05-22,2420260521020007,1,3000.0,1,100,2900.0,61260.0,90470.0,-29210.0
2026-05-22,3520260522010002,1,0.0,0,100,-100.0,61160.0,90470.0,-29310.0
2026-05-22,3520260522010007,6,0.0,0,600,-600.0,60560.0,90470.0,-29910.0
2026-05-22,3520260522010009,2,0.0,0,200,-200.0,60360.0,90470.0,-30110.0
2026-05-22,3520260522010010,2,0.0,0,200,-200.0,60160.0,90470.0,-30310.0
2026-05-22,3520260522010011,2,0.0,0,200,-200.0,59960.0,90470.0,-30510.0
2026-05-22,5320260520030007,1,0.0,0,100,-100.0,59860.0,90470.0,-30610.0
2026-05-22,5320260520030010,5,0.0,0,500,-500.0,59360.0,90470.0,-31110.0
2026-05-22,6220260522010007,1,0.0,0,100,-100.0,59260.0,90470.0,-31210.0
2026-05-22,7520260520030006,1,0.0,0,100,-100.0,59160.0,90470.0,-31310.0
2026-05-23,2420260521030006,1,0.0,0,100,-100.0,59060.0,90470.0,-31410.0
2026-05-23,2420260521030012,1,0.0,0,100,-100.0,58960.0,90470.0,-31510.0
2026-05-23,2520260522020006,1,0.0,0,100,-100.0,58860.0,90470.0,-31610.0
2026-05-23,3520260522020008,3,0.0,0,300,-300.0,58560.0,90470.0,-31910.0
2026-05-23,3520260522020009,4,0.0,0,400,-400.0,58160.0,90470.0,-32310.0
2026-05-23,4320260522020004,1,0.0,0,100,-100.0,58060.0,90470.0,-32410.0
2026-05-23,4320260522020009,1,0.0,0,100,-100.0,57960.0,90470.0,-32510.0
2026-05-23,8420260523010001,5,0.0,0,500,-500.0,57460.0,90470.0,-33010.0
2026-05-23,8420260523010002,5,0.0,0,500,-500.0,56960.0,90470.0,-33510.0
2026-05-23,8420260523010003,5,0.0,0,500,-500.0,56460.0,90470.0,-34010.0
2026-05-23,8420260523010004,5,0.0,0,500,-500.0,55960.0,90470.0,-34510.0
2026-05-23,8420260523010005,5,0.0,0,500,-500.0,55460.0,90470.0,-35010.0
2026-05-23,8420260523010006,5,0.0,0,500,-500.0,54960.0,90470.0,-35510.0
2026-05-23,8420260523010007,5,13000.0,1,500,12500.0,67460.0,90470.0,-23010.0
2026-05-23,8420260523010008,5,0.0,0,500,-500.0,66960.0,90470.0,-23510.0
2026-05-23,8420260523010009,5,0.0,0,500,-500.0,66460.0,90470.0,-24010.0
2026-05-23,8420260523010010,4,0.0,0,400,-400.0,66060.0,90470.0,-24410.0
2026-05-23,8420260523010011,2,0.0,0,200,-200.0,65860.0,90470.0,-24610.0
2026-05-23,8420260523010012,3,0.0,0,300,-300.0,65560.0,90470.0,-24910.0
2026-05-24,1120260523020011,1,0.0,0,100,-100.0,65460.0,90470.0,-25010.0
2026-05-24,2520260522030006,3,0.0,0,300,-300.0,65160.0,90470.0,-25310.0
2026-05-24,3520260522030004,6,3000.0,1,600,2400.0,67560.0,90470.0,-22910.0
2026-05-24,3520260522030005,4,0.0,0,400,-400.0,67160.0,90470.0,-23310.0
2026-05-24,3520260522030006,1,0.0,0,100,-100.0,67060.0,90470.0,-23410.0
2026-05-24,3520260522030007,5,0.0,0,500,-500.0,66560.0,90470.0,-23910.0
2026-05-24,3520260522030010,1,0.0,0,100,-100.0,66460.0,90470.0,-24010.0
2026-05-24,4320260522030003,5,0.0,0,500,-500.0,65960.0,90470.0,-24510.0
2026-05-24,6220260522030004,1,0.0,0,100,-100.0,65860.0,90470.0,-24610.0
2026-05-24,8420260523020001,5,0.0,0,500,-500.0,65360.0,90470.0,-25110.0
2026-05-24,8420260523020002,5,0.0,0,500,-500.0,64860.0,90470.0,-25610.0
2026-05-24,8420260523020003,5,0.0,0,500,-500.0,64360.0,90470.0,-26110.0
2026-05-24,8420260523020004,5,0.0,0,500,-500.0,63860.0,90470.0,-26610.0
2026-05-24,8420260523020005,5,0.0,0,500,-500.0,63360.0,90470.0,-27110.0
2026-05-24,8420260523020006,5,0.0,0,500,-500.0,62860.0,90470.0,-27610.0
2026-05-24,8420260523020007,5,0.0,0,500,-500.0,62360.0,90470.0,-28110.0
2026-05-24,8420260523020008,5,0.0,0,500,-500.0,61860.0,90470.0,-28610.0
2026-05-24,8420260523020009,5,0.0,0,500,-500.0,61360.0,90470.0,-29110.0
2026-05-24,8420260523020010,5,0.0,0,500,-500.0,60860.0,90470.0,-29610.0
2026-05-24,8420260523020011,5,0.0,0,500,-500.0,60360.0,90470.0,-30110.0
2026-05-24,8420260523020012,1,0.0,0,100,-100.0,60260.0,90470.0,-30210.0
2026-05-25,1120260523030005,1,0.0,0,100,-100.0,60160.0,90470.0,-30310.0
2026-05-25,2720260525010003,1,0.0,0,100,-100.0,60060.0,90470.0,-30410.0
2026-05-25,8620260525010003,1,0.0,0,100,-100.0,59960.0,90470.0,-30510.0
2026-05-26,2720260525020007,1,0.0,0,100,-100.0,59860.0,90470.0,-30610.0
2026-05-26,3820260524030004,1,0.0,0,100,-100.0,59760.0,90470.0,-30710.0
2026-05-26,7520260526010002,1,0.0,0,100,-100.0,59660.0,90470.0,-30810.0
2026-05-26,7520260526010003,1,0.0,0,100,-100.0,59560.0,90470.0,-30910.0
2026-05-26,8620260525020009,1,3020.0,1,100,2920.0,62480.0,90470.0,-27990.0
2026-05-27,2220260526020003,1,0.0,0,100,-100.0,62380.0,90470.0,-28090.0
2026-05-27,2220260526020007,5,0.0,0,500,-500.0,61880.0,90470.0,-28590.0
2026-05-27,2220260526020011,1,0.0,0,100,-100.0,61780.0,90470.0,-28690.0
2026-05-27,7520260526020002,5,0.0,0,500,-500.0,61280.0,90470.0,-29190.0
2026-05-27,7520260526020007,2,0.0,0,200,-200.0,61080.0,90470.0,-29390.0
2026-05-27,8620260525030009,1,0.0,0,100,-100.0,60980.0,90470.0,-29490.0
2026-05-28,2220260526030004,1,0.0,0,100,-100.0,60880.0,90470.0,-29590.0
2026-05-28,2220260526030010,2,0.0,0,200,-200.0,60680.0,90470.0,-29790.0
2026-05-28,3720260528010004,1,0.0,0,100,-100.0,60580.0,90470.0,-29890.0
2026-05-28,3720260528010011,1,0.0,0,100,-100.0,60480.0,90470.0,-29990.0
2026-05-28,6220260528010011,1,0.0,0,100,-100.0,60380.0,90470.0,-30090.0
2026-05-28,8120260528010002,1,0.0,0,100,-100.0,60280.0,90470.0,-30190.0
2026-05-29,1220260528020008,1,0.0,0,100,-100.0,60180.0,90470.0,-30290.0
2026-05-29,4320260528020001,1,0.0,0,100,-100.0,60080.0,90470.0,-30390.0
2026-05-29,8120260528020006,1,0.0,0,100,-100.0,59980.0,90470.0,-30490.0
2026-05-29,8120260528020008,1,0.0,0,100,-100.0,59880.0,90470.0,-30590.0
2026-05-29,8720260529010007,1,0.0,0,100,-100.0,59780.0,90470.0,-30690.0
2026-05-29,8720260529010010,2,0.0,0,200,-200.0,59580.0,90470.0,-30890.0
2026-05-30,1120260530010004,1,0.0,0,100,-100.0,59480.0,90470.0,-30990.0
2026-05-30,2420260530010003,5,0.0,0,500,-500.0,58980.0,90470.0,-31490.0
2026-05-30,2420260530010004,5,0.0,0,500,-500.0,58480.0,90470.0,-31990.0
2026-05-30,2420260530010006,5,0.0,0,500,-500.0,57980.0,90470.0,-32490.0
2026-05-30,2420260530010007,2,0.0,0,200,-200.0,57780.0,90470.0,-32690.0
2026-05-30,2420260530010009,5,0.0,0,500,-500.0,57280.0,90470.0,-33190.0
2026-05-30,2420260530010010,5,0.0,0,500,-500.0,56780.0,90470.0,-33690.0
2026-05-30,2420260530010011,5,0.0,0,500,-500.0,56280.0,90470.0,-34190.0
2026-05-30,2420260530010012,5,0.0,0,500,-500.0,55780.0,90470.0,-34690.0
2026-05-30,8120260528030002,6,0.0,0,600,-600.0,55180.0,90470.0,-35290.0
2026-05-31,2420260530020001,5,0.0,0,500,-500.0,54680.0,90470.0,-35790.0
2026-05-31,2420260530020003,6,0.0,0,600,-600.0,54080.0,90470.0,-36390.0
2026-05-31,2420260530020005,6,0.0,0,600,-600.0,53480.0,90470.0,-36990.0
2026-05-31,3120260531010009,1,0.0,0,100,-100.0,53380.0,90470.0,-37090.0
2026-05-31,3120260531010012,1,0.0,0,100,-100.0,53280.0,90470.0,-37190.0
2026-05-31,8720260529030011,5,0.0,0,500,-500.0,52780.0,90470.0,-37690.0
2026-06-01,1120260530030009,1,0.0,0,100,-100.0,52680.0,90470.0,-37790.0
2026-06-01,2420260530030004,5,0.0,0,500,-500.0,52180.0,90470.0,-38290.0
2026-06-01,2420260530030005,5,0.0,0,500,-500.0,51680.0,90470.0,-38790.0
2026-06-01,2420260530030006,5,0.0,0,500,-500.0,51180.0,90470.0,-39290.0
2026-06-01,2420260530030007,5,0.0,0,500,-500.0,50680.0,90470.0,-39790.0
2026-06-01,2420260530030008,5,0.0,0,500,-500.0,50180.0,90470.0,-40290.0
2026-06-01,2420260530030010,5,0.0,0,500,-500.0,49680.0,90470.0,-40790.0
2026-06-01,3620260531020007,1,0.0,0,100,-100.0,49580.0,90470.0,-40890.0
2026-06-01,5520260601010001,1,3040.0,1,100,2940.0,52520.0,90470.0,-37950.0
2026-06-01,5520260601010002,1,0.0,0,100,-100.0,52420.0,90470.0,-38050.0
2026-06-01,5620260531020004,1,0.0,0,100,-100.0,52320.0,90470.0,-38150.0
2026-06-02,2420260530040005,5,0.0,0,500,-500.0,51820.0,90470.0,-38650.0
2026-06-02,2420260530040006,5,0.0,0,500,-500.0,51320.0,90470.0,-39150.0
2026-06-02,2420260530040007,5,0.0,0,500,-500.0,50820.0,90470.0,-39650.0
2026-06-02,2420260530040009,5,0.0,0,500,-500.0,50320.0,90470.0,-40150.0
2026-06-02,2420260530040010,5,0.0,0,500,-500.0,49820.0,90470.0,-40650.0
2026-06-02,2420260530040011,5,0.0,0,500,-500.0,49320.0,90470.0,-41150.0
2026-06-02,2420260530040012,5,0.0,0,500,-500.0,48820.0,90470.0,-41650.0
2026-06-02,3620260531030002,1,0.0,0,100,-100.0,48720.0,90470.0,-41750.0
2026-06-02,4220260601020004,1,0.0,0,100,-100.0,48620.0,90470.0,-41850.0
2026-06-02,4220260601020007,1,0.0,0,100,-100.0,48520.0,90470.0,-41950.0
2026-06-02,4220260601020008,1,0.0,0,100,-100.0,48420.0,90470.0,-42050.0
2026-06-02,7420260531030101,1,0.0,0,100,-100.0,48320.0,90470.0,-42150.0
2026-06-02,8620260601020003,1,0.0,0,100,-100.0,48220.0,90470.0,-42250.0
2026-06-03,2220260603010001,1,0.0,0,100,-100.0,48120.0,90470.0,-42350.0
2026-06-03,2220260603010004,1,0.0,0,100,-100.0,48020.0,90470.0,-42450.0
2026-06-03,3520260603010007,1,0.0,0,100,-100.0,47920.0,90470.0,-42550.0
2026-06-03,4220260601030002,1,0.0,0,100,-100.0,47820.0,90470.0,-42650.0
2026-06-03,5520260601030003,1,0.0,0,100,-100.0,47720.0,90470.0,-42750.0
2026-06-03,8620260601030006,1,0.0,0,100,-100.0,47620.0,90470.0,-42850.0
2026-06-04,2220260603020002,1,0.0,0,100,-100.0,47520.0,90470.0,-42950.0
2026-06-04,4520260603020001,5,0.0,0,500,-500.0,47020.0,90470.0,-43450.0
2026-06-04,8320260604010001,5,0.0,0,500,-500.0,46520.0,90470.0,-43950.0
2026-06-04,8320260604010002,5,0.0,0,500,-500.0,46020.0,90470.0,-44450.0
2026-06-04,8320260604010003,5,0.0,0,500,-500.0,45520.0,90470.0,-44950.0
2026-06-04,8320260604010005,5,0.0,0,500,-500.0,45020.0,90470.0,-45450.0
2026-06-04,8320260604010006,5,0.0,0,500,-500.0,44520.0,90470.0,-45950.0
2026-06-04,8320260604010008,5,0.0,0,500,-500.0,44020.0,90470.0,-46450.0
2026-06-04,8320260604010009,1,0.0,0,100,-100.0,43920.0,90470.0,-46550.0
2026-06-04,8320260604010012,5,0.0,0,500,-500.0,43420.0,90470.0,-47050.0
2026-06-05,2220260603030001,1,0.0,0,100,-100.0,43320.0,90470.0,-47150.0
2026-06-05,8320260604020001,5,0.0,0,500,-500.0,42820.0,90470.0,-47650.0
2026-06-05,8320260604020002,5,0.0,0,500,-500.0,42320.0,90470.0,-48150.0
2026-06-05,8320260604020003,5,0.0,0,500,-500.0,41820.0,90470.0,-48650.0
2026-06-05,8320260604020004,5,0.0,0,500,-500.0,41320.0,90470.0,-49150.0
2026-06-05,8320260604020005,5,0.0,0,500,-500.0,40820.0,90470.0,-49650.0
2026-06-05,8320260604020010,5,0.0,0,500,-500.0,40320.0,90470.0,-50150.0
2026-06-05,8320260604020011,5,0.0,0,500,-500.0,39820.0,90470.0,-50650.0
2026-06-06,2120260604030001,1,0.0,0,100,-100.0,39720.0,90470.0,-50750.0
2026-06-06,5320260606010003,1,0.0,0,100,-100.0,39620.0,90470.0,-50850.0
2026-06-06,5320260606010006,1,0.0,0,100,-100.0,39520.0,90470.0,-50950.0
2026-06-06,8320260604030003,5,0.0,0,500,-500.0,39020.0,90470.0,-51450.0
2026-06-06,8320260604030004,5,0.0,0,500,-500.0,38520.0,90470.0,-51950.0
2026-06-06,8320260604030005,5,0.0,0,500,-500.0,38020.0,90470.0,-52450.0
2026-06-06,8320260604030006,5,0.0,0,500,-500.0,37520.0,90470.0,-52950.0
2026-06-06,8320260604030007,5,0.0,0,500,-500.0,37020.0,90470.0,-53450.0
2026-06-06,8320260604030008,5,0.0,0,500,-500.0,36520.0,90470.0,-53950.0
2026-06-06,8320260604030009,5,0.0,0,500,-500.0,36020.0,90470.0,-54450.0
2026-06-06,8320260604030011,5,0.0,0,500,-500.0,35520.0,90470.0,-54950.0
2026-06-06,8320260604030012,5,0.0,0,500,-500.0,35020.0,90470.0,-55450.0
2026-06-07,1120260605030003,1,0.0,0,100,-100.0,34920.0,90470.0,-55550.0
2026-06-07,1120260605030004,1,0.0,0,100,-100.0,34820.0,90470.0,-55650.0
2026-06-07,3720260607010002,2,3000.0,1,200,2800.0,37620.0,90470.0,-52850.0
2026-06-07,3720260607010004,1,0.0,0,100,-100.0,37520.0,90470.0,-52950.0
2026-06-07,4720260607010008,1,0.0,0,100,-100.0,37420.0,90470.0,-53050.0
2026-06-07,5320260606020002,1,0.0,0,100,-100.0,37320.0,90470.0,-53150.0
2026-06-07,5320260606020006,5,0.0,0,500,-500.0,36820.0,90470.0,-53650.0
2026-06-07,5320260606020008,1,0.0,0,100,-100.0,36720.0,90470.0,-53750.0
2026-06-07,8320260604040001,5,0.0,0,500,-500.0,36220.0,90470.0,-54250.0
2026-06-07,8320260604040002,5,0.0,0,500,-500.0,35720.0,90470.0,-54750.0
2026-06-07,8320260604040003,5,0.0,0,500,-500.0,35220.0,90470.0,-55250.0
2026-06-07,8320260604040004,5,0.0,0,500,-500.0,34720.0,90470.0,-55750.0
2026-06-07,8320260604040005,5,0.0,0,500,-500.0,34220.0,90470.0,-56250.0
2026-06-07,8320260604040006,5,0.0,0,500,-500.0,33720.0,90470.0,-56750.0
2026-06-07,8320260604040007,5,0.0,0,500,-500.0,33220.0,90470.0,-57250.0
2026-06-07,8320260604040008,5,0.0,0,500,-500.0,32720.0,90470.0,-57750.0
2026-06-07,8320260604040010,5,0.0,0,500,-500.0,32220.0,90470.0,-58250.0
2026-06-07,8320260604040012,5,0.0,0,500,-500.0,31720.0,90470.0,-58750.0
2026-06-08,3720260607020005,1,0.0,0,100,-100.0,31620.0,90470.0,-58850.0
2026-06-09,1320260608020011,1,0.0,0,100,-100.0,31520.0,90470.0,-58950.0
2026-06-09,3720260607030007,1,0.0,0,100,-100.0,31420.0,90470.0,-59050.0
2026-06-09,3720260607030008,1,0.0,0,100,-100.0,31320.0,90470.0,-59150.0
2026-06-09,4720260607030002,1,0.0,0,100,-100.0,31220.0,90470.0,-59250.0
2026-06-10,1320260608030005,1,0.0,0,100,-100.0,31120.0,90470.0,-59350.0
2026-06-10,1320260608030009,1,0.0,0,100,-100.0,31020.0,90470.0,-59450.0
2026-06-10,2220260609020005,1,3060.0,1,100,2960.0,33980.0,90470.0,-56490.0
2026-06-10,2220260609020009,1,0.0,0,100,-100.0,33880.0,90470.0,-56590.0
2026-06-10,4420260608030003,1,0.0,0,100,-100.0,33780.0,90470.0,-56690.0
2026-06-10,4420260608030005,1,0.0,0,100,-100.0,33680.0,90470.0,-56790.0
2026-06-11,1220260610020002,1,3050.0,1,100,2950.0,36630.0,90470.0,-53840.0
2026-06-11,2220260609030002,1,0.0,0,100,-100.0,36530.0,90470.0,-53940.0
2026-06-11,2720260610020006,1,0.0,0,100,-100.0,36430.0,90470.0,-54040.0
2026-06-11,4320260611010001,5,0.0,0,500,-500.0,35930.0,90470.0,-54540.0
2026-06-11,4320260611010002,5,0.0,0,500,-500.0,35430.0,90470.0,-55040.0
2026-06-11,4320260611010003,5,0.0,0,500,-500.0,34930.0,90470.0,-55540.0
2026-06-11,4320260611010004,5,0.0,0,500,-500.0,34430.0,90470.0,-56040.0
2026-06-11,4320260611010005,5,0.0,0,500,-500.0,33930.0,90470.0,-56540.0
2026-06-11,4320260611010006,5,0.0,0,500,-500.0,33430.0,90470.0,-57040.0
2026-06-11,4320260611010007,5,0.0,0,500,-500.0,32930.0,90470.0,-57540.0
2026-06-11,4320260611010008,5,0.0,0,500,-500.0,32430.0,90470.0,-58040.0
2026-06-11,4320260611010010,5,0.0,0,500,-500.0,31930.0,90470.0,-58540.0
2026-06-11,4320260611010012,5,0.0,0,500,-500.0,31430.0,90470.0,-59040.0
2026-06-11,6120260611010004,5,0.0,0,500,-500.0,30930.0,90470.0,-59540.0
2026-06-11,6120260611010005,5,0.0,0,500,-500.0,30430.0,90470.0,-60040.0
2026-06-11,6120260611010007,5,0.0,0,500,-500.0,29930.0,90470.0,-60540.0
2026-06-11,6120260611010009,5,0.0,0,500,-500.0,29430.0,90470.0,-61040.0
2026-06-11,6120260611010010,5,17630.0,1,500,17130.0,46560.0,90470.0,-43910.0
2026-06-11,6120260611010011,5,0.0,0,500,-500.0,46060.0,90470.0,-44410.0
2026-06-11,6120260611010012,5,19680.0,1,500,19180.0,65240.0,90470.0,-25230.0
2026-06-12,1220260610030004,1,0.0,0,100,-100.0,65140.0,90470.0,-25330.0
2026-06-12,4320260611020003,5,0.0,0,500,-500.0,64640.0,90470.0,-25830.0
2026-06-12,4320260611020006,5,0.0,0,500,-500.0,64140.0,90470.0,-26330.0
2026-06-12,4320260611020007,5,0.0,0,500,-500.0,63640.0,90470.0,-26830.0
2026-06-12,4320260611020008,5,0.0,0,500,-500.0,63140.0,90470.0,-27330.0
2026-06-12,4320260611020010,5,0.0,0,500,-500.0,62640.0,90470.0,-27830.0
2026-06-12,4320260611020011,5,0.0,0,500,-500.0,62140.0,90470.0,-28330.0
2026-06-12,4320260611020012,5,0.0,0,500,-500.0,61640.0,90470.0,-28830.0
2026-06-12,6120260611020004,5,0.0,0,500,-500.0,61140.0,90470.0,-29330.0
2026-06-12,6120260611020005,5,0.0,0,500,-500.0,60640.0,90470.0,-29830.0
2026-06-12,6120260611020006,5,0.0,0,500,-500.0,60140.0,90470.0,-30330.0
2026-06-12,6120260611020007,5,0.0,0,500,-500.0,59640.0,90470.0,-30830.0
2026-06-12,6120260611020008,5,20190.0,1,500,19690.0,79330.0,90470.0,-11140.0
2026-06-12,6120260611020009,7,3020.0,1,700,2320.0,81650.0,90470.0,-8820.0
2026-06-12,6120260611020010,5,0.0,0,500,-500.0,81150.0,90470.0,-9320.0
2026-06-12,6120260611020011,5,0.0,0,500,-500.0,80650.0,90470.0,-9820.0
2026-06-12,6120260611020012,5,15600.0,1,500,15100.0,95750.0,95750.0,0.0
2026-06-12,8420260612010006,1,0.0,0,100,-100.0,95650.0,95750.0,-100.0
2026-06-13,3720260613010001,2,0.0,0,200,-200.0,95450.0,95750.0,-300.0
2026-06-13,3720260613010003,1,0.0,0,100,-100.0,95350.0,95750.0,-400.0
2026-06-13,4320260611030004,5,0.0,0,500,-500.0,94850.0,95750.0,-900.0
2026-06-13,4320260611030006,5,0.0,0,500,-500.0,94350.0,95750.0,-1400.0
2026-06-13,4320260611030007,5,0.0,0,500,-500.0,93850.0,95750.0,-1900.0
2026-06-13,4320260611030008,5,0.0,0,500,-500.0,93350.0,95750.0,-2400.0
2026-06-13,4320260611030009,5,0.0,0,500,-500.0,92850.0,95750.0,-2900.0
2026-06-13,4320260611030010,5,0.0,0,500,-500.0,92350.0,95750.0,-3400.0
2026-06-13,4320260611030011,5,0.0,0,500,-500.0,91850.0,95750.0,-3900.0
2026-06-13,4320260611030012,5,0.0,0,500,-500.0,91350.0,95750.0,-4400.0
2026-06-13,6120260611030004,5,0.0,0,500,-500.0,90850.0,95750.0,-4900.0
2026-06-13,6120260611030005,5,0.0,0,500,-500.0,90350.0,95750.0,-5400.0
2026-06-13,6120260611030007,5,0.0,0,500,-500.0,89850.0,95750.0,-5900.0
2026-06-13,6120260611030008,5,0.0,0,500,-500.0,89350.0,95750.0,-6400.0
2026-06-13,6120260611030009,5,0.0,0,500,-500.0,88850.0,95750.0,-6900.0
2026-06-13,6120260611030010,5,0.0,0,500,-500.0,88350.0,95750.0,-7400.0
2026-06-13,6120260611030011,5,0.0,0,500,-500.0,87850.0,95750.0,-7900.0
2026-06-13,6120260611030012,5,0.0,0,500,-500.0,87350.0,95750.0,-8400.0
2026-06-14,1120260614010007,1,0.0,0,100,-100.0,87250.0,95750.0,-8500.0
2026-06-14,1120260614010008,1,0.0,0,100,-100.0,87150.0,95750.0,-8600.0
2026-06-14,2120260612030001,1,0.0,0,100,-100.0,87050.0,95750.0,-8700.0
2026-06-14,2120260612030002,5,0.0,0,500,-500.0,86550.0,95750.0,-9200.0
2026-06-14,3720260613020011,1,0.0,0,100,-100.0,86450.0,95750.0,-9300.0
2026-06-14,4320260611040004,5,0.0,0,500,-500.0,85950.0,95750.0,-9800.0
2026-06-14,4320260611040005,5,0.0,0,500,-500.0,85450.0,95750.0,-10300.0
2026-06-14,4320260611040006,5,0.0,0,500,-500.0,84950.0,95750.0,-10800.0
2026-06-14,4320260611040007,5,0.0,0,500,-500.0,84450.0,95750.0,-11300.0
2026-06-14,4320260611040008,5,0.0,0,500,-500.0,83950.0,95750.0,-11800.0
2026-06-14,4320260611040009,5,0.0,0,500,-500.0,83450.0,95750.0,-12300.0
2026-06-14,4320260611040010,5,0.0,0,500,-500.0,82950.0,95750.0,-12800.0
2026-06-14,4320260611040011,5,0.0,0,500,-500.0,82450.0,95750.0,-13300.0
2026-06-14,4320260611040012,5,0.0,0,500,-500.0,81950.0,95750.0,-13800.0
2026-06-14,5320260613020007,1,0.0,0,100,-100.0,81850.0,95750.0,-13900.0
2026-06-14,5320260613020009,1,0.0,0,100,-100.0,81750.0,95750.0,-14000.0
2026-06-14,5320260613020011,1,0.0,0,100,-100.0,81650.0,95750.0,-14100.0
2026-06-14,6120260611040003,5,0.0,0,500,-500.0,81150.0,95750.0,-14600.0
2026-06-14,6120260611040005,5,0.0,0,500,-500.0,80650.0,95750.0,-15100.0
2026-06-14,6120260611040006,5,0.0,0,500,-500.0,80150.0,95750.0,-15600.0
2026-06-14,6120260611040007,5,0.0,0,500,-500.0,79650.0,95750.0,-16100.0
2026-06-14,6120260611040009,5,0.0,0,500,-500.0,79150.0,95750.0,-16600.0
2026-06-14,6120260611040010,5,0.0,0,500,-500.0,78650.0,95750.0,-17100.0
2026-06-14,6120260611040011,5,0.0,0,500,-500.0,78150.0,95750.0,-17600.0
2026-06-14,6120260611040012,6,18570.0,1,600,17970.0,96120.0,96120.0,0.0
2026-06-15,1120260614020009,1,0.0,0,100,-100.0,96020.0,96120.0,-100.0
2026-06-15,3620260614020006,1,0.0,0,100,-100.0,95920.0,96120.0,-200.0
2026-06-15,3720260613030001,1,0.0,0,100,-100.0,95820.0,96120.0,-300.0
2026-06-15,3720260613030003,1,0.0,0,100,-100.0,95720.0,96120.0,-400.0
2026-06-15,8620260615010003,1,0.0,0,100,-100.0,95620.0,96120.0,-500.0
2026-06-16,5620260616010001,5,0.0,0,500,-500.0,95120.0,96120.0,-1000.0
2026-06-16,5620260616010002,1,0.0,0,100,-100.0,95020.0,96120.0,-1100.0
2026-06-16,5620260616010003,5,0.0,0,500,-500.0,94520.0,96120.0,-1600.0
2026-06-16,5620260616010004,5,0.0,0,500,-500.0,94020.0,96120.0,-2100.0
2026-06-16,5620260616010005,3,15310.0,1,300,15010.0,109030.0,109030.0,0.0
2026-06-16,5620260616010006,5,0.0,0,500,-500.0,108530.0,109030.0,-500.0
2026-06-16,5620260616010008,4,0.0,0,400,-400.0,108130.0,109030.0,-900.0
2026-06-16,5620260616010009,5,0.0,0,500,-500.0,107630.0,109030.0,-1400.0
2026-06-16,5620260616010010,5,0.0,0,500,-500.0,107130.0,109030.0,-1900.0
2026-06-16,5620260616010011,5,0.0,0,500,-500.0,106630.0,109030.0,-2400.0
2026-06-16,5620260616010012,6,0.0,0,600,-600.0,106030.0,109030.0,-3000.0
2026-06-16,8620260615020001,1,0.0,0,100,-100.0,105930.0,109030.0,-3100.0
2026-06-17,2720260617010007,1,0.0,0,100,-100.0,105830.0,109030.0,-3200.0
2026-06-17,3120260615030008,1,0.0,0,100,-100.0,105730.0,109030.0,-3300.0
2026-06-17,3120260615030009,1,0.0,0,100,-100.0,105630.0,109030.0,-3400.0
2026-06-17,4620260616020011,1,0.0,0,100,-100.0,105530.0,109030.0,-3500.0
2026-06-17,5620260616020001,5,0.0,0,500,-500.0,105030.0,109030.0,-4000.0
2026-06-17,5620260616020002,5,0.0,0,500,-500.0,104530.0,109030.0,-4500.0
2026-06-17,5620260616020003,5,0.0,0,500,-500.0,104030.0,109030.0,-5000.0
2026-06-17,5620260616020004,5,0.0,0,500,-500.0,103530.0,109030.0,-5500.0
2026-06-17,5620260616020005,5,0.0,0,500,-500.0,103030.0,109030.0,-6000.0
2026-06-17,5620260616020006,5,0.0,0,500,-500.0,102530.0,109030.0,-6500.0
2026-06-17,5620260616020007,4,0.0,0,400,-400.0,102130.0,109030.0,-6900.0
2026-06-17,5620260616020008,5,0.0,0,500,-500.0,101630.0,109030.0,-7400.0
2026-06-17,5620260616020009,5,0.0,0,500,-500.0,101130.0,109030.0,-7900.0
