rule,race_id,combination,race_date,odds,estimated_payout,is_hit,hit_payout,hit_popularity,return_yen,direct_ticket_score,direct_expected_return,direct_ticket_rank,direct_expected_rank,race_score,month,day,expected_return
high_odds_v1_top5,4420260228020002,3-7-9,2026-03-01,176.0,17600,0,18930.0,67.0,0.0,0.4160371753840989,7322.254286760141,42,161,0.5531213058704083,2026-03,2026-03-01,7322.2542867601405
high_odds_v1_top5,4420260228020002,9-3-5,2026-03-01,158.5,15850,0,18930.0,67.0,0.0,0.4276647409000729,6778.486143266156,40,186,0.5531213058704083,2026-03,2026-03-01,6778.4861432661555
high_odds_v1_top5,4420260228020002,3-5-7,2026-03-01,146.1,14610,0,18930.0,67.0,0.0,0.4277588701177935,6249.557092420963,39,208,0.5531213058704083,2026-03,2026-03-01,6249.557092420963
high_odds_v1_top5,4420260228020002,9-5-7,2026-03-01,142.6,14260,0,18930.0,67.0,0.0,0.4334737205970214,6181.335255713526,38,213,0.5531213058704083,2026-03,2026-03-01,6181.335255713525
high_odds_v1_top5,4420260228020003,2-9-7,2026-03-01,181.7,18170,0,16920.0,53.0,0.0,0.4231921162016162,7689.400751383367,38,131,0.4505102771097794,2026-03,2026-03-01,7689.400751383366
high_odds_v1_top5,4420260228020003,3-5-1,2026-03-01,185.4,18540,0,16920.0,53.0,0.0,0.4037666205065992,7485.83314419235,41,138,0.4505102771097794,2026-03,2026-03-01,7485.833144192349
high_odds_v1_top5,4420260228020003,5-9-4,2026-03-01,169.2,16920,1,16920.0,53.0,16920.0,0.4115238852171603,6962.984137874353,40,160,0.4505102771097794,2026-03,2026-03-01,6962.984137874352
high_odds_v1_top5,4420260228020003,5-4-1,2026-03-01,161.0,16100,0,16920.0,53.0,0.0,0.4151027527955949,6683.154320009077,39,171,0.4505102771097794,2026-03,2026-03-01,6683.154320009078
high_odds_v1_top5,4420260228020003,3-9-4,2026-03-01,126.1,12610,0,16920.0,53.0,0.0,0.5058338765648933,6378.565183483304,29,190,0.4505102771097794,2026-03,2026-03-01,6378.565183483304
high_odds_v1_top5,4420260228020004,7-3-2,2026-03-01,211.6,21160,0,1710.0,3.0,0.0,0.408281295658456,8639.23221613293,36,118,0.4622381348173031,2026-03,2026-03-01,8639.232216132928
high_odds_v1_top5,4420260228020004,7-3-9,2026-03-01,195.1,19510,0,1710.0,3.0,0.0,0.4026309165398002,7855.3291816915025,39,150,0.4622381348173031,2026-03,2026-03-01,7855.3291816915025
high_odds_v1_top5,4420260228020004,7-1-2,2026-03-01,177.5,17750,0,1710.0,3.0,0.0,0.405386569160443,7195.611602597864,38,175,0.4622381348173031,2026-03,2026-03-01,7195.611602597863
high_odds_v1_top5,4420260228020004,7-1-3,2026-03-01,138.3,13830,0,1710.0,3.0,0.0,0.4911059315820202,6791.99503377934,30,201,0.4622381348173031,2026-03,2026-03-01,6791.99503377934
high_odds_v1_top5,4420260228020004,3-7-5,2026-03-01,145.6,14560,0,1710.0,3.0,0.0,0.4557882211064368,6636.27649930972,34,211,0.4622381348173031,2026-03,2026-03-01,6636.27649930972
high_odds_v1_top5,4420260228020005,3-5-9,2026-03-01,217.9,21790,0,97180.0,180.0,0.0,0.4299788519872701,9369.239184802616,49,224,0.5250326556784581,2026-03,2026-03-01,9369.239184802616
high_odds_v1_top5,4420260228020005,7-3-5,2026-03-01,218.1,21810,0,97180.0,180.0,0.0,0.4092018543037977,8924.692442365827,57,240,0.5250326556784581,2026-03,2026-03-01,8924.692442365827
high_odds_v1_top5,4420260228020005,7-5-9,2026-03-01,191.4,19140,0,97180.0,180.0,0.0,0.4320263938645684,8268.98517856784,48,265,0.5250326556784581,2026-03,2026-03-01,8268.98517856784
high_odds_v1_top5,4420260228020005,3-5-7,2026-03-01,161.2,16120,0,97180.0,180.0,0.0,0.4975485315578477,8020.482328712505,38,274,0.5250326556784581,2026-03,2026-03-01,8020.482328712504
high_odds_v1_top5,4420260228020005,3-5-2,2026-03-01,177.3,17730,0,97180.0,180.0,0.0,0.4497683778536593,7974.39333934538,44,280,0.5250326556784581,2026-03,2026-03-01,7974.39333934538
high_odds_v1_top5,4420260228020007,1-4-5,2026-03-01,185.5,18550,0,1220.0,2.0,0.0,0.4621071913087943,8572.088398778134,34,133,0.504002820982683,2026-03,2026-03-01,8572.088398778134
high_odds_v1_top5,4420260228020007,2-4-3,2026-03-01,169.4,16940,0,1220.0,2.0,0.0,0.4597870734582683,7788.793024383065,35,155,0.504002820982683,2026-03,2026-03-01,7788.793024383065
high_odds_v1_top5,4420260228020007,4-2-3,2026-03-01,167.3,16730,0,1220.0,2.0,0.0,0.4596028752462828,7689.156102870312,36,160,0.504002820982683,2026-03,2026-03-01,7689.156102870313
high_odds_v1_top5,4420260228020007,1-4-7,2026-03-01,162.6,16260,0,1220.0,2.0,0.0,0.4512452596124117,7337.247921297815,37,176,0.504002820982683,2026-03,2026-03-01,7337.247921297813
high_odds_v1_top5,4420260228020007,1-5-4,2026-03-01,146.0,14600,0,1220.0,2.0,0.0,0.4461959202518915,6514.460435677615,38,212,0.504002820982683,2026-03,2026-03-01,6514.460435677615
high_odds_v1_top5,4420260228020008,1-7-3,2026-03-01,149.6,14960,0,3320.0,11.0,0.0,0.4239037848804226,6341.600621811122,35,204,0.4570833275148561,2026-03,2026-03-01,6341.6006218111215
high_odds_v1_top5,4420260228020008,2-7-9,2026-03-01,135.9,13590,0,3320.0,11.0,0.0,0.4363941088508965,5930.595939283684,33,227,0.4570833275148561,2026-03,2026-03-01,5930.595939283684
high_odds_v1_top5,4420260228020008,2-1-9,2026-03-01,135.5,13550,0,3320.0,11.0,0.0,0.4116907855645352,5578.410144399452,36,249,0.4570833275148561,2026-03,2026-03-01,5578.410144399452
high_odds_v1_top5,4420260228020008,2-5-4,2026-03-01,122.4,12240,0,3320.0,11.0,0.0,0.428223709455307,5241.458203732958,34,269,0.4570833275148561,2026-03,2026-03-01,5241.458203732958
high_odds_v1_top5,4420260228020011,4-1-7,2026-03-01,197.2,19720,0,17110.0,37.0,0.0,0.4107581832641057,8100.151373968164,29,191,0.47690394182494,2026-03,2026-03-01,8100.151373968164
high_odds_v1_top5,4420260228020011,1-4-7,2026-03-01,107.8,10780,0,17110.0,37.0,0.0,0.5724775366095618,6171.307844651076,25,271,0.47690394182494,2026-03,2026-03-01,6171.307844651076
high_odds_v1_top5,4420260228020011,2-4-5,2026-03-01,114.4,11440,0,17110.0,37.0,0.0,0.5157965828292661,5900.7129075668045,26,281,0.47690394182494,2026-03,2026-03-01,5900.7129075668045
high_odds_v1_top5,4420260228020011,2-4-9,2026-03-01,120.4,12040,0,17110.0,37.0,0.0,0.4614491206671222,5555.847412832151,28,302,0.47690394182494,2026-03,2026-03-01,5555.847412832151
high_odds_v1_top5,4420260228020011,2-1-8,2026-03-01,112.6,11260,0,17110.0,37.0,0.0,0.4764283878590514,5364.58364729292,27,319,0.47690394182494,2026-03,2026-03-01,5364.583647292919
high_odds_v1_top5,4420260228030002,5-3-4,2026-03-02,191.2,19120,0,332490.0,317.0,0.0,0.4804455937223836,9186.119751971975,32,105,0.487579546973781,2026-03,2026-03-02,9186.119751971974
high_odds_v1_top5,4420260228030002,3-6-1,2026-03-02,210.8,21080,0,332490.0,317.0,0.0,0.4150574595938509,8749.411248238377,44,115,0.487579546973781,2026-03,2026-03-02,8749.411248238377
high_odds_v1_top5,4420260228030002,3-5-1,2026-03-02,197.1,19710,0,332490.0,317.0,0.0,0.4245465509298404,8367.812518827155,43,128,0.487579546973781,2026-03,2026-03-02,8367.812518827153
high_odds_v1_top5,4420260228030002,1-3-5,2026-03-02,197.5,19750,0,332490.0,317.0,0.0,0.4044920544222253,7988.718074838951,47,148,0.487579546973781,2026-03,2026-03-02,7988.71807483895
high_odds_v1_top5,4420260228030002,5-3-8,2026-03-02,183.4,18340,0,332490.0,317.0,0.0,0.4277018199993528,7844.05137878813,41,160,0.487579546973781,2026-03,2026-03-02,7844.05137878813
high_odds_v1_top5,4420260228030004,7-5-1,2026-03-02,206.7,20670,0,12900.0,44.0,0.0,0.4651183320523739,9613.99592352257,42,236,0.7233205194115241,2026-03,2026-03-02,9613.995923522567
high_odds_v1_top5,4420260228030004,5-7-1,2026-03-02,222.0,22200,0,12900.0,44.0,0.0,0.4003270226022488,8887.259901769925,62,260,0.7233205194115241,2026-03,2026-03-02,8887.259901769923
high_odds_v1_top5,4420260228030004,7-1-2,2026-03-02,210.8,21080,0,12900.0,44.0,0.0,0.4149183597686751,8746.479023923672,57,268,0.7233205194115241,2026-03,2026-03-02,8746.47902392367
high_odds_v1_top5,4420260228030004,1-7-9,2026-03-02,196.3,19630,0,12900.0,44.0,0.0,0.4383135596347984,8604.095175631093,50,275,0.7233205194115241,2026-03,2026-03-02,8604.095175631093
high_odds_v1_top5,4420260228030004,2-9-1,2026-03-02,182.9,18290,0,12900.0,44.0,0.0,0.4473652268129453,8182.30999840877,47,297,0.7233205194115241,2026-03,2026-03-02,8182.30999840877
high_odds_v1_top5,4420260228030005,1-3-5,2026-03-02,194.1,19410,0,11210.0,28.0,0.0,0.4139443761010015,8034.660340120439,48,264,0.6687213538978594,2026-03,2026-03-02,8034.660340120439
high_odds_v1_top5,4420260228030005,3-1-5,2026-03-02,158.8,15880,0,11210.0,28.0,0.0,0.4714167793479678,7486.098456045728,34,306,0.6687213538978594,2026-03,2026-03-02,7486.098456045728
high_odds_v1_top5,4420260228030005,1-8-2,2026-03-02,162.5,16250,0,11210.0,28.0,0.0,0.4556781656202211,7404.770191328593,40,315,0.6687213538978594,2026-03,2026-03-02,7404.770191328594
high_odds_v1_top5,4420260228030005,5-8-1,2026-03-02,149.2,14920,0,11210.0,28.0,0.0,0.4915479429276003,7333.895308479797,27,320,0.6687213538978594,2026-03,2026-03-02,7333.895308479797
high_odds_v1_top5,4420260228030005,3-9-6,2026-03-02,142.8,14280,0,11210.0,28.0,0.0,0.4892783656942128,6986.895062113359,28,353,0.6687213538978594,2026-03,2026-03-02,6986.895062113359
high_odds_v1_top5,4420260228030006,4-5-3,2026-03-02,218.5,21850,0,23400.0,69.0,0.0,0.4045996021117736,8840.501306142252,45,207,0.6510526266426387,2026-03,2026-03-02,8840.501306142254
high_odds_v1_top5,4420260228030006,8-1-5,2026-03-02,202.1,20210,0,23400.0,69.0,0.0,0.4181219216815555,8450.244037184237,37,225,0.6510526266426387,2026-03,2026-03-02,8450.244037184237
high_odds_v1_top5,4420260228030006,5-4-9,2026-03-02,177.5,17750,0,23400.0,69.0,0.0,0.4226216257217923,7501.533856561814,36,266,0.6510526266426387,2026-03,2026-03-02,7501.533856561814
high_odds_v1_top5,4420260228030006,3-9-5,2026-03-02,179.2,17920,0,23400.0,69.0,0.0,0.4143340522727372,7424.8662167274515,38,270,0.6510526266426387,2026-03,2026-03-02,7424.866216727451
high_odds_v1_top5,4420260228030006,7-3-5,2026-03-02,174.5,17450,0,23400.0,69.0,0.0,0.4133151237878417,7212.348910097838,40,288,0.6510526266426387,2026-03,2026-03-02,7212.348910097838
high_odds_v1_top5,4420260228030007,7-3-2,2026-03-02,187.4,18740,0,39400.0,152.0,0.0,0.4280052596559236,8020.818565952009,39,203,0.7085026915718627,2026-03,2026-03-02,8020.818565952009
high_odds_v1_top5,4420260228030007,4-1-9,2026-03-02,162.6,16260,0,39400.0,152.0,0.0,0.4430211671659661,7203.52417811861,37,251,0.7085026915718627,2026-03,2026-03-02,7203.524178118609
high_odds_v1_top5,4420260228030007,2-3-5,2026-03-02,159.8,15980,0,39400.0,152.0,0.0,0.418281220256587,6684.13389970026,42,291,0.7085026915718627,2026-03,2026-03-02,6684.133899700261
high_odds_v1_top5,4420260228030007,7-2-5,2026-03-02,128.2,12820,0,39400.0,152.0,0.0,0.51341583952825,6581.991062752165,25,297,0.7085026915718627,2026-03,2026-03-02,6581.991062752164
high_odds_v1_top5,4420260228030007,2-7-6,2026-03-02,147.5,14750,0,39400.0,152.0,0.0,0.4452544135984352,6567.50260057692,36,300,0.7085026915718627,2026-03,2026-03-02,6567.50260057692
high_odds_v1_top5,4420260228030008,5-9-1,2026-03-02,208.7,20870,0,1870.0,1.0,0.0,0.4439838795527629,9265.943566266164,62,209,0.6598555845604014,2026-03,2026-03-02,9265.943566266162
high_odds_v1_top5,4420260228030008,1-7-5,2026-03-02,202.9,20290,0,1870.0,1.0,0.0,0.4448498859659401,9026.004186248923,61,219,0.6598555845604014,2026-03,2026-03-02,9026.004186248925
high_odds_v1_top5,4420260228030008,9-5-3,2026-03-02,194.6,19460,0,1870.0,1.0,0.0,0.4635292501559085,9020.27920803398,46,220,0.6598555845604014,2026-03,2026-03-02,9020.279208033979
high_odds_v1_top5,4420260228030008,9-5-1,2026-03-02,196.1,19610,0,1870.0,1.0,0.0,0.4543811321466657,8910.414001396115,54,224,0.6598555845604014,2026-03,2026-03-02,8910.414001396115
high_odds_v1_top5,4420260228030008,9-3-1,2026-03-02,193.2,19320,0,1870.0,1.0,0.0,0.4493935220055874,8682.282845147949,57,234,0.6598555845604014,2026-03,2026-03-02,8682.282845147947
high_odds_v1_top5,4420260228030009,5-3-1,2026-03-02,212.8,21280,0,99960.0,197.0,0.0,0.4540862254391318,9662.954877344724,32,147,0.5426790293628873,2026-03,2026-03-02,9662.954877344726
high_odds_v1_top5,4420260228030009,2-5-1,2026-03-02,216.3,21630,0,99960.0,197.0,0.0,0.4264933963694346,9225.052163470871,35,156,0.5426790293628873,2026-03,2026-03-02,9225.052163470871
high_odds_v1_top5,4420260228030009,1-9-3,2026-03-02,182.4,18240,0,99960.0,197.0,0.0,0.4196820064050489,7654.999796828092,36,215,0.5426790293628873,2026-03,2026-03-02,7654.999796828092
high_odds_v1_top5,4420260228030009,9-5-1,2026-03-02,186.5,18650,0,99960.0,197.0,0.0,0.401609736093035,7490.021578135103,38,225,0.5426790293628873,2026-03,2026-03-02,7490.0215781351035
high_odds_v1_top5,4420260228030009,1-8-3,2026-03-02,134.2,13420,0,99960.0,197.0,0.0,0.4655742980537726,6248.007079881629,28,301,0.5426790293628873,2026-03,2026-03-02,6248.007079881628
high_odds_v1_top5,4420260228030011,7-5-1,2026-03-02,214.1,21410,0,1190.0,2.0,0.0,0.4059471742730387,8691.329001185759,29,178,0.5974864620421669,2026-03,2026-03-02,8691.329001185759
high_odds_v1_top5,4420260228030011,3-1-5,2026-03-02,172.0,17200,0,1190.0,2.0,0.0,0.4213547347617921,7247.301437902824,28,211,0.5974864620421669,2026-03,2026-03-02,7247.301437902825
high_odds_v1_top5,4420260228030011,7-2-5,2026-03-02,124.1,12410,0,1190.0,2.0,0.0,0.4306379463688742,5344.2169144377285,27,287,0.5974864620421669,2026-03,2026-03-02,5344.2169144377285
high_odds_v1_top5,4420260228040002,2-4-5,2026-03-03,125.0,12500,0,19600.0,62.0,0.0,0.4778590973454487,5973.238716818109,26,126,0.4863979359030267,2026-03,2026-03-03,5973.2387168181085
high_odds_v1_top5,4420260228040002,5-7-4,2026-03-03,109.2,10920,0,19600.0,62.0,0.0,0.4995350731149339,5454.922998415078,25,150,0.4863979359030267,2026-03,2026-03-03,5454.922998415079
high_odds_v1_top5,4420260228040002,2-5-3,2026-03-03,101.7,10170,0,19600.0,62.0,0.0,0.5350982379973346,5441.9490804328925,21,151,0.4863979359030267,2026-03,2026-03-03,5441.949080432893
high_odds_v1_top5,4420260228040002,5-7-6,2026-03-03,101.3,10130,0,19600.0,62.0,0.0,0.5083118565867474,5149.199107223751,23,165,0.4863979359030267,2026-03,2026-03-03,5149.199107223751
high_odds_v1_top5,4420260228040003,5-3-2,2026-03-03,176.3,17630,0,22180.0,64.0,0.0,0.4040577708949115,7123.538500877291,46,138,0.5851451805942864,2026-03,2026-03-03,7123.538500877291
high_odds_v1_top5,4420260228040003,5-7-4,2026-03-03,168.3,16830,0,22180.0,64.0,0.0,0.4192077643283967,7055.266673646917,41,142,0.5851451805942864,2026-03,2026-03-03,7055.266673646916
high_odds_v1_top5,4420260228040003,1-7-2,2026-03-03,164.5,16450,0,22180.0,64.0,0.0,0.4206547732413577,6919.771019820334,40,149,0.5851451805942864,2026-03,2026-03-03,6919.771019820334
high_odds_v1_top5,4420260228040003,1-3-5,2026-03-03,166.4,16640,0,22180.0,64.0,0.0,0.4127961214745897,6868.927461337173,43,150,0.5851451805942864,2026-03,2026-03-03,6868.927461337174
high_odds_v1_top5,4420260228040003,3-5-4,2026-03-03,156.7,15670,0,22180.0,64.0,0.0,0.4025075645872784,6307.293537082653,48,182,0.5851451805942864,2026-03,2026-03-03,6307.293537082652
high_odds_v1_top5,4420260228040004,8-2-9,2026-03-03,195.0,19500,0,7690.0,17.0,0.0,0.4764094533200317,9289.984339740618,40,135,0.5830996256375118,2026-03,2026-03-03,9289.984339740618
high_odds_v1_top5,4420260228040004,2-7-9,2026-03-03,185.7,18570,0,7690.0,17.0,0.0,0.4873328797506298,9049.771576969197,36,145,0.5830996256375118,2026-03,2026-03-03,9049.771576969195
high_odds_v1_top5,4420260228040004,2-5-3,2026-03-03,208.6,20860,0,7690.0,17.0,0.0,0.4323160128701914,9018.112028472193,53,147,0.5830996256375118,2026-03,2026-03-03,9018.112028472193
high_odds_v1_top5,4420260228040004,8-2-1,2026-03-03,209.8,20980,0,7690.0,17.0,0.0,0.4164517631786261,8737.157991487577,56,153,0.5830996256375118,2026-03,2026-03-03,8737.157991487575
high_odds_v1_top5,4420260228040004,8-2-5,2026-03-03,174.1,17410,0,7690.0,17.0,0.0,0.4892342312171051,8517.5679654898,35,160,0.5830996256375118,2026-03,2026-03-03,8517.5679654898
high_odds_v1_top5,4420260228040005,9-1-3,2026-03-03,183.7,18370,0,14360.0,33.0,0.0,0.4257104063296507,7820.300164275683,31,250,0.6530706965814248,2026-03,2026-03-03,7820.3001642756835
high_odds_v1_top5,4420260228040005,1-7-3,2026-03-03,159.1,15910,0,14360.0,33.0,0.0,0.4257903630019229,6774.3246753605945,30,299,0.6530706965814248,2026-03,2026-03-03,6774.324675360593
high_odds_v1_top5,4420260228040005,1-9-6,2026-03-03,122.0,12200,0,14360.0,33.0,0.0,0.5409872192558945,6600.044074921913,27,314,0.6530706965814248,2026-03,2026-03-03,6600.044074921914
high_odds_v1_top5,4420260228040005,1-8-6,2026-03-03,148.2,14820,0,14360.0,33.0,0.0,0.4141360623656913,6137.496444259546,32,352,0.6530706965814248,2026-03,2026-03-03,6137.496444259544
high_odds_v1_top5,4420260228040005,9-1-7,2026-03-03,148.2,14820,0,14360.0,33.0,0.0,0.4086920564731134,6056.81627693154,33,359,0.6530706965814248,2026-03,2026-03-03,6056.81627693154
high_odds_v1_top5,4420260228040006,2-5-7,2026-03-03,197.0,19700,0,8890.0,28.0,0.0,0.429316112068997,8457.52740775924,39,217,0.6718811112141206,2026-03,2026-03-03,8457.52740775924
high_odds_v1_top5,4420260228040006,7-4-5,2026-03-03,197.7,19770,0,8890.0,28.0,0.0,0.417473217945822,8253.4455187889,41,230,0.6718811112141206,2026-03,2026-03-03,8253.4455187889
high_odds_v1_top5,4420260228040006,9-3-4,2026-03-03,156.8,15680,0,8890.0,28.0,0.0,0.4730903960343631,7418.057409818813,35,270,0.6718811112141206,2026-03,2026-03-03,7418.0574098188135
high_odds_v1_top5,4420260228040006,7-4-3,2026-03-03,160.8,16080,0,8890.0,28.0,0.0,0.426498278140207,6858.092312494529,40,308,0.6718811112141206,2026-03,2026-03-03,6858.09231249453
high_odds_v1_top5,4420260228040006,3-7-9,2026-03-03,151.4,15140,0,8890.0,28.0,0.0,0.4400062813050423,6661.695098958341,37,318,0.6718811112141206,2026-03,2026-03-03,6661.695098958342
high_odds_v1_top5,4420260228040007,3-9-5,2026-03-03,208.2,20820,0,7050.0,14.0,0.0,0.5260210067429353,10951.757360387912,27,115,0.5730695616558474,2026-03,2026-03-03,10951.757360387912
high_odds_v1_top5,4420260228040007,3-7-1,2026-03-03,213.7,21370,0,7050.0,14.0,0.0,0.458215630204707,9792.06801747459,46,151,0.5730695616558474,2026-03,2026-03-03,9792.068017474588
high_odds_v1_top5,4420260228040007,2-9-1,2026-03-03,196.5,19650,0,7050.0,14.0,0.0,0.4690385511055893,9216.60752922483,43,167,0.5730695616558474,2026-03,2026-03-03,9216.60752922483
high_odds_v1_top5,4420260228040007,2-4-3,2026-03-03,198.8,19880,0,7050.0,14.0,0.0,0.4156971227150854,8264.0587995759,52,201,0.5730695616558474,2026-03,2026-03-03,8264.058799575898
high_odds_v1_top5,4420260228040007,3-9-2,2026-03-03,142.5,14250,0,7050.0,14.0,0.0,0.5041445629269703,7184.060021709327,35,266,0.5730695616558474,2026-03,2026-03-03,7184.060021709327
high_odds_v1_top5,4420260228040008,9-4-7,2026-03-03,177.9,17790,0,4500.0,8.0,0.0,0.4096708244390213,7288.043966770189,41,287,0.6022621391707335,2026-03,2026-03-03,7288.043966770189
high_odds_v1_top5,4420260228040008,1-2-7,2026-03-03,163.3,16330,0,4500.0,8.0,0.0,0.4240409945936104,6924.589441713659,38,303,0.6022621391707335,2026-03,2026-03-03,6924.589441713659
high_odds_v1_top5,4420260228040008,4-8-5,2026-03-03,149.1,14910,0,4500.0,8.0,0.0,0.4404799717625501,6567.556378979623,36,318,0.6022621391707335,2026-03,2026-03-03,6567.5563789796215
high_odds_v1_top5,4420260228040008,1-2-4,2026-03-03,158.2,15820,0,4500.0,8.0,0.0,0.4122094315735232,6521.153207493137,40,321,0.6022621391707335,2026-03,2026-03-03,6521.1532074931365
high_odds_v1_top5,4420260228040008,4-8-9,2026-03-03,115.7,11570,0,4500.0,8.0,0.0,0.5229495587019188,6050.526394181201,29,349,0.6022621391707335,2026-03,2026-03-03,6050.526394181201
high_odds_v1_top5,4420260228040010,9-8-1,2026-03-03,197.6,19760,0,10470.0,28.0,0.0,0.4795917908803832,9476.733787796373,34,216,0.6937538051249635,2026-03,2026-03-03,9476.733787796371
high_odds_v1_top5,4420260228040010,5-7-2,2026-03-03,217.3,21730,0,10470.0,28.0,0.0,0.4198436339140903,9123.202164953183,53,228,0.6937538051249635,2026-03,2026-03-03,9123.202164953183
high_odds_v1_top5,4420260228040010,5-7-9,2026-03-03,197.8,19780,0,10470.0,28.0,0.0,0.4579441241559523,9058.134775804738,41,229,0.6937538051249635,2026-03,2026-03-03,9058.134775804738
high_odds_v1_top5,4420260228040010,5-6-9,2026-03-03,217.9,21790,0,10470.0,28.0,0.0,0.4066379220187663,8860.64032078892,56,247,0.6937538051249635,2026-03,2026-03-03,8860.640320788918
high_odds_v1_top5,4420260228040010,3-9-2,2026-03-03,195.1,19510,0,10470.0,28.0,0.0,0.4410869277326929,8605.605960064839,47,258,0.6937538051249635,2026-03,2026-03-03,8605.605960064839
high_odds_v1_top5,4420260228040012,1-3-4,2026-03-03,106.9,10690,0,75510.0,169.0,0.0,0.455954817233086,4874.156996221689,26,274,0.6850502851993329,2026-03,2026-03-03,4874.15699622169
high_odds_v1_top5,4420260228040012,3-2-5,2026-03-03,110.7,11070,0,75510.0,169.0,0.0,0.4269368142059799,4726.190533260198,28,289,0.6850502851993329,2026-03,2026-03-03,4726.190533260197
high_odds_v1_top5,4420260413020008,2-6-1,2026-04-14,193.3,19330,0,1150.0,3.0,0.0,0.4121273947442214,7966.4225404058,32,110,0.5104621889743011,2026-04,2026-04-14,7966.4225404058
high_odds_v1_top5,4420260413020008,1-5-7,2026-04-14,169.5,16950,0,1150.0,3.0,0.0,0.4090770963703944,6933.856783478185,33,134,0.5104621889743011,2026-04,2026-04-14,6933.856783478185
high_odds_v1_top5,4420260413020008,2-6-5,2026-04-14,148.3,14830,0,1150.0,3.0,0.0,0.4380619863465754,6496.459257519713,28,147,0.5104621889743011,2026-04,2026-04-14,6496.459257519713
high_odds_v1_top5,4420260413020008,2-5-6,2026-04-14,111.8,11180,0,1150.0,3.0,0.0,0.5770723958426196,6451.669385520487,24,151,0.5104621889743011,2026-04,2026-04-14,6451.669385520487
high_odds_v1_top5,4420260413020008,1-6-2,2026-04-14,146.4,14640,0,1150.0,3.0,0.0,0.4142866092503475,6065.155959425088,31,165,0.5104621889743011,2026-04,2026-04-14,6065.1559594250875
high_odds_v1_top5,4520260328010001,7-6-2,2026-03-28,101.7,10170,0,97440.0,151.0,0.0,0.5090089580791771,5176.621103665231,30,199,0.4578848624385124,2026-03,2026-03-28,5176.621103665231
high_odds_v1_top5,4520260328010001,1-7-5,2026-03-28,115.8,11580,0,97440.0,151.0,0.0,0.4426740535876511,5126.165540545,34,202,0.4578848624385124,2026-03,2026-03-28,5126.165540545
high_odds_v1_top5,4520260328010001,7-1-4,2026-03-28,103.3,10330,0,97440.0,151.0,0.0,0.493973402617678,5102.745249040614,31,205,0.4578848624385124,2026-03,2026-03-28,5102.745249040614
high_odds_v1_top5,4520260328010001,2-5-8,2026-03-28,105.7,10570,0,97440.0,151.0,0.0,0.4567669091976382,4828.026230219036,32,223,0.4578848624385124,2026-03,2026-03-28,4828.026230219036
high_odds_v1_top5,4520260328010001,7-2-4,2026-03-28,111.8,11180,0,97440.0,151.0,0.0,0.4047638530918868,4525.259877567294,35,239,0.4578848624385124,2026-03,2026-03-28,4525.259877567294
high_odds_v1_top5,4520260328010002,2-9-3,2026-03-28,204.2,20420,0,38270.0,106.0,0.0,0.4443893511181682,9074.430549832996,43,179,0.5095102074045568,2026-03,2026-03-28,9074.430549832994
high_odds_v1_top5,4520260328010002,2-4-9,2026-03-28,202.3,20230,0,38270.0,106.0,0.0,0.4462946976372273,9028.54173320111,42,182,0.5095102074045568,2026-03,2026-03-28,9028.541733201107
high_odds_v1_top5,4520260328010002,2-4-1,2026-03-28,193.1,19310,0,38270.0,106.0,0.0,0.4424871734163251,8544.427318669239,46,201,0.5095102074045568,2026-03,2026-03-28,8544.427318669237
high_odds_v1_top5,4520260328010002,2-3-9,2026-03-28,161.5,16150,0,38270.0,106.0,0.0,0.4801093305238703,7753.765687960505,36,234,0.5095102074045568,2026-03,2026-03-28,7753.765687960506
high_odds_v1_top5,4520260328010002,9-3-2,2026-03-28,180.4,18040,0,38270.0,106.0,0.0,0.4070623545856762,7343.404876725599,54,250,0.5095102074045568,2026-03,2026-03-28,7343.404876725599
high_odds_v1_top5,4520260328010003,4-2-9,2026-03-28,264.3,26430,0,4100.0,10.0,0.0,0.4205069387115955,11113.99839014747,35,128,0.4500999430656554,2026-03,2026-03-28,11113.99839014747
high_odds_v1_top5,4520260328010003,4-2-5,2026-03-28,207.3,20730,0,4100.0,10.0,0.0,0.5159832912071732,10696.3336267247,24,140,0.4500999430656554,2026-03,2026-03-28,10696.333626724701
high_odds_v1_top5,4520260328010003,4-2-7,2026-03-28,233.8,23380,0,4100.0,10.0,0.0,0.4478790936522884,10471.413209590504,29,147,0.4500999430656554,2026-03,2026-03-28,10471.413209590502
high_odds_v1_top5,4520260328010003,3-9-7,2026-03-28,189.3,18930,0,4100.0,10.0,0.0,0.4588761384398037,8686.525300665484,28,215,0.4500999430656554,2026-03,2026-03-28,8686.525300665484
high_odds_v1_top5,4520260328010003,5-1-2,2026-03-28,142.1,14210,0,4100.0,10.0,0.0,0.4305654655792166,6118.335265880668,34,321,0.4500999430656554,2026-03,2026-03-28,6118.335265880668
high_odds_v1_top5,4520260328010004,7-1-2,2026-03-28,191.3,19130,0,21500.0,75.0,0.0,0.4352279066193875,8325.909853628884,51,209,0.538326867427683,2026-03,2026-03-28,8325.909853628884
high_odds_v1_top5,4520260328010004,2-9-3,2026-03-28,197.8,19780,0,21500.0,75.0,0.0,0.4171979213133346,8252.174883577758,55,212,0.538326867427683,2026-03,2026-03-28,8252.174883577758
high_odds_v1_top5,4520260328010004,1-5-9,2026-03-28,186.8,18680,0,21500.0,75.0,0.0,0.4122499758454046,7700.829548792159,56,230,0.538326867427683,2026-03,2026-03-28,7700.829548792159
