rule,race_count,tickets,avg_tickets_per_race,bet,return,profit,roi,roi_without_max_hit,hit_count,hit_rate_per_ticket,hit_rate_per_race,avg_race_score,min_race_score,avg_score,min_score,avg_odds,median_odds,avg_expected,max_hit_payout,max_hit_share,month_min_roi,month_mean_roi,month_count,plus_months,enough_hits
odds_150_1000_race>=0.3_score>=0.5_expected>=5000_top2_by_direct_ticket_score,22,30,1.3636363636363635,3000,0,-3000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5194905606702849,0.5007398475618081,166.58666666666664,162.89999999999998,8656.863343511162,0,0.0,0.0,0.0,5,0,False
odds_150_1000_race>=0.3_score>=0.5_expected>=5000_top3_by_direct_ticket_score,22,31,1.4090909090909092,3100,0,-3100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5189970221693184,0.5007398475618081,166.59677419354836,164.6,8649.05954444861,0,0.0,0.0,0.0,5,0,False
odds_150_1000_race>=0.3_score>=0.5_expected>=5000_top5_by_direct_ticket_score,22,31,1.4090909090909092,3100,0,-3100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5189970221693184,0.5007398475618081,166.59677419354836,164.6,8649.05954444861,0,0.0,0.0,0.0,5,0,False
odds_150_1000_race>=0.3_score>=0.5_expected>=5000_top10_by_direct_ticket_score,22,31,1.4090909090909092,3100,0,-3100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5189970221693184,0.5007398475618081,166.59677419354836,164.6,8649.05954444861,0,0.0,0.0,0.0,5,0,False
odds_150_1000_race>=0.3_score>=0.5_expected>=5000_top1_by_direct_expected_return,22,22,1.0,2200,0,-2200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5187746579178097,0.5022452471480158,168.20454545454547,162.89999999999998,8727.353631363905,0,0.0,0.0,0.0,5,0,False
odds_150_1000_race>=0.3_score>=0.5_expected>=5000_top2_by_direct_expected_return,22,30,1.3636363636363635,3000,0,-3000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5194905606702849,0.5007398475618081,166.58666666666664,162.89999999999998,8656.863343511162,0,0.0,0.0,0.0,5,0,False
odds_150_1000_race>=0.3_score>=0.5_expected>=5000_top3_by_direct_expected_return,22,31,1.4090909090909092,3100,0,-3100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5189970221693184,0.5007398475618081,166.59677419354836,164.6,8649.059544448608,0,0.0,0.0,0.0,5,0,False
odds_150_1000_race>=0.3_score>=0.5_expected>=5000_top5_by_direct_expected_return,22,31,1.4090909090909092,3100,0,-3100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5189970221693184,0.5007398475618081,166.59677419354836,164.6,8649.059544448608,0,0.0,0.0,0.0,5,0,False
odds_150_1000_race>=0.3_score>=0.5_expected>=5000_top10_by_direct_expected_return,22,31,1.4090909090909092,3100,0,-3100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5189970221693184,0.5007398475618081,166.59677419354836,164.6,8649.059544448608,0,0.0,0.0,0.0,5,0,False
odds_150_1000_race>=0.3_score>=0.5_expected>=10000_top1_by_direct_ticket_score,1,1,1.0,100,0,-100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5265680450700014,0.5265680450700014,210.9,210.9,11105.32007052633,0,0.0,0.0,0.0,1,0,False
odds_150_1000_race>=0.3_score>=0.5_expected>=10000_top2_by_direct_ticket_score,1,1,1.0,100,0,-100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5265680450700014,0.5265680450700014,210.9,210.9,11105.32007052633,0,0.0,0.0,0.0,1,0,False
odds_150_1000_race>=0.3_score>=0.5_expected>=10000_top3_by_direct_ticket_score,1,1,1.0,100,0,-100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5265680450700014,0.5265680450700014,210.9,210.9,11105.32007052633,0,0.0,0.0,0.0,1,0,False
odds_150_1000_race>=0.3_score>=0.5_expected>=10000_top5_by_direct_ticket_score,1,1,1.0,100,0,-100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5265680450700014,0.5265680450700014,210.9,210.9,11105.32007052633,0,0.0,0.0,0.0,1,0,False
odds_150_1000_race>=0.3_score>=0.5_expected>=10000_top10_by_direct_ticket_score,1,1,1.0,100,0,-100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5265680450700014,0.5265680450700014,210.9,210.9,11105.32007052633,0,0.0,0.0,0.0,1,0,False
odds_150_1000_race>=0.3_score>=0.5_expected>=10000_top1_by_direct_expected_return,1,1,1.0,100,0,-100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5265680450700014,0.5265680450700014,210.9,210.9,11105.32007052633,0,0.0,0.0,0.0,1,0,False
odds_150_1000_race>=0.3_score>=0.5_expected>=10000_top2_by_direct_expected_return,1,1,1.0,100,0,-100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5265680450700014,0.5265680450700014,210.9,210.9,11105.32007052633,0,0.0,0.0,0.0,1,0,False
odds_150_1000_race>=0.3_score>=0.5_expected>=10000_top3_by_direct_expected_return,1,1,1.0,100,0,-100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5265680450700014,0.5265680450700014,210.9,210.9,11105.32007052633,0,0.0,0.0,0.0,1,0,False
odds_150_1000_race>=0.3_score>=0.5_expected>=10000_top5_by_direct_expected_return,1,1,1.0,100,0,-100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5265680450700014,0.5265680450700014,210.9,210.9,11105.32007052633,0,0.0,0.0,0.0,1,0,False
odds_150_1000_race>=0.3_score>=0.5_expected>=10000_top10_by_direct_expected_return,1,1,1.0,100,0,-100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5265680450700014,0.5265680450700014,210.9,210.9,11105.32007052633,0,0.0,0.0,0.0,1,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=0_top1_by_direct_ticket_score,278,278,1.0,27800,0,-27800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.4270563941253302,0.2179817814831483,174.38129496402877,167.55,7410.7807812293495,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=0_top2_by_direct_ticket_score,278,555,1.9964028776978417,55500,0,-55500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.4120019308440956,0.2011487025622271,176.8246846846847,168.7,7235.602309798226,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=0_top3_by_direct_ticket_score,278,829,2.9820143884892087,82900,0,-82900,0.0,0.0,0,0.0,0.0,1.0,1.0,0.4008969000864007,0.2011487025622271,180.95018094089266,170.8,7185.682578941425,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=0_top5_by_direct_ticket_score,278,1371,4.931654676258993,137100,0,-137100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.38447996865524814,0.2010234207897448,186.23625091174324,175.3,7066.935464757317,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=0_top10_by_direct_ticket_score,278,2678,9.633093525179856,267800,0,-267800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3573021657201863,0.2007642628590173,197.48864824495897,184.6,6926.92011983425,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=0_top1_by_direct_expected_return,278,278,1.0,27800,0,-27800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2778762779536986,0.2001710163181131,397.3834532374101,396.25,10571.501544284582,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=0_top2_by_direct_expected_return,278,555,1.9964028776978417,55500,0,-55500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.28145485261032976,0.2001710163181131,374.6610810810811,369.0,10029.003292875785,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=0_top3_by_direct_expected_return,278,829,2.9820143884892087,82900,0,-82900,0.0,0.0,0,0.0,0.0,1.0,1.0,0.28423768026254664,0.2000400479025765,359.4869722557297,354.5,9664.295876336259,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=0_top5_by_direct_expected_return,278,1371,4.931654676258993,137100,0,-137100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2886165787238272,0.2000400479025765,335.92822757111594,324.8,9142.514748820176,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=0_top10_by_direct_expected_return,278,2678,9.633093525179856,267800,0,-267800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2892377200216056,0.2000175157395276,306.67359970126955,283.8,8394.328704593618,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=1000_top1_by_direct_ticket_score,278,278,1.0,27800,0,-27800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.4270563941253302,0.2179817814831483,174.38129496402877,167.55,7410.7807812293495,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=1000_top2_by_direct_ticket_score,278,555,1.9964028776978417,55500,0,-55500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.4120019308440956,0.2011487025622271,176.8246846846847,168.7,7235.602309798226,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=1000_top3_by_direct_ticket_score,278,829,2.9820143884892087,82900,0,-82900,0.0,0.0,0,0.0,0.0,1.0,1.0,0.4008969000864007,0.2011487025622271,180.95018094089266,170.8,7185.682578941425,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=1000_top5_by_direct_ticket_score,278,1371,4.931654676258993,137100,0,-137100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.38447996865524814,0.2010234207897448,186.23625091174324,175.3,7066.935464757317,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=1000_top10_by_direct_ticket_score,278,2678,9.633093525179856,267800,0,-267800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3573021657201863,0.2007642628590173,197.48864824495897,184.6,6926.92011983425,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=1000_top1_by_direct_expected_return,278,278,1.0,27800,0,-27800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2778762779536986,0.2001710163181131,397.3834532374101,396.25,10571.501544284582,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=1000_top2_by_direct_expected_return,278,555,1.9964028776978417,55500,0,-55500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.28145485261032976,0.2001710163181131,374.6610810810811,369.0,10029.003292875785,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=1000_top3_by_direct_expected_return,278,829,2.9820143884892087,82900,0,-82900,0.0,0.0,0,0.0,0.0,1.0,1.0,0.28423768026254664,0.2000400479025765,359.4869722557297,354.5,9664.295876336259,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=1000_top5_by_direct_expected_return,278,1371,4.931654676258993,137100,0,-137100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2886165787238272,0.2000400479025765,335.92822757111594,324.8,9142.514748820176,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=1000_top10_by_direct_expected_return,278,2678,9.633093525179856,267800,0,-267800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2892377200216056,0.2000175157395276,306.67359970126955,283.8,8394.328704593618,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=3000_top1_by_direct_ticket_score,278,278,1.0,27800,0,-27800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.4270563941253302,0.2179817814831483,174.38129496402877,167.55,7410.7807812293495,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=3000_top2_by_direct_ticket_score,278,555,1.9964028776978417,55500,0,-55500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.4120019308440956,0.2011487025622271,176.8246846846847,168.7,7235.602309798226,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=3000_top3_by_direct_ticket_score,278,829,2.9820143884892087,82900,0,-82900,0.0,0.0,0,0.0,0.0,1.0,1.0,0.4008969000864007,0.2011487025622271,180.95018094089266,170.8,7185.682578941425,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=3000_top5_by_direct_ticket_score,278,1371,4.931654676258993,137100,0,-137100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.38447996865524814,0.2010234207897448,186.23625091174324,175.3,7066.935464757317,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=3000_top10_by_direct_ticket_score,278,2678,9.633093525179856,267800,0,-267800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3573021657201863,0.2007642628590173,197.48864824495897,184.6,6926.92011983425,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=3000_top1_by_direct_expected_return,278,278,1.0,27800,0,-27800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2778762779536986,0.2001710163181131,397.3834532374101,396.25,10571.501544284582,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=3000_top2_by_direct_expected_return,278,555,1.9964028776978417,55500,0,-55500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.28145485261032976,0.2001710163181131,374.6610810810811,369.0,10029.003292875785,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=3000_top3_by_direct_expected_return,278,829,2.9820143884892087,82900,0,-82900,0.0,0.0,0,0.0,0.0,1.0,1.0,0.28423768026254664,0.2000400479025765,359.4869722557297,354.5,9664.295876336259,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=3000_top5_by_direct_expected_return,278,1371,4.931654676258993,137100,0,-137100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2886165787238272,0.2000400479025765,335.92822757111594,324.8,9142.514748820176,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=3000_top10_by_direct_expected_return,278,2678,9.633093525179856,267800,0,-267800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2892377200216056,0.2000175157395276,306.67359970126955,283.8,8394.328704593618,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=5000_top1_by_direct_ticket_score,274,274,1.0,27400,0,-27400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.42974651807484826,0.2273219183753995,175.42408759124086,167.85,7487.1310829449985,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=5000_top2_by_direct_ticket_score,274,546,1.9927007299270072,54600,0,-54600,0.0,0.0,0,0.0,0.0,1.0,1.0,0.41431060403702813,0.2054763873825486,179.5412087912088,168.95,7341.968053903585,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=5000_top3_by_direct_ticket_score,274,811,2.95985401459854,81100,0,-81100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.4038788804919579,0.2054763873825486,183.28964241676942,171.7,7299.308194180121,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=5000_top5_by_direct_ticket_score,274,1337,4.87956204379562,133700,0,-133700,0.0,0.0,0,0.0,0.0,1.0,1.0,0.38714196150243646,0.2054763873825486,189.17793567688858,177.9,7190.71313861137,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=5000_top10_by_direct_ticket_score,274,2578,9.408759124087592,257800,0,-257800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.36008402872291956,0.2007642628590173,203.29228083785884,189.7,7123.08865238429,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=5000_top1_by_direct_expected_return,274,274,1.0,27400,0,-27400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.27868196112353116,0.2001710163181131,400.2474452554745,397.45,10660.511326337737,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=5000_top2_by_direct_expected_return,274,546,1.9927007299270072,54600,0,-54600,0.0,0.0,0,0.0,0.0,1.0,1.0,0.282392277883727,0.2001710163181131,377.6250915750916,371.7,10122.42974981123,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=5000_top3_by_direct_expected_return,274,811,2.95985401459854,81100,0,-81100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.28536045427230766,0.2000400479025765,363.2487053020962,358.6,9781.124881532376,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=5000_top5_by_direct_expected_return,274,1337,4.87956204379562,133700,0,-133700,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2899870171881401,0.2000400479025765,339.7653702318624,327.9,9265.555054709574,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=5000_top10_by_direct_expected_return,274,2578,9.408759124087592,257800,0,-257800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.29097049784050644,0.2000175157395276,311.4780062063615,288.3,8548.848250403027,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=10000_top1_by_direct_ticket_score,138,138,1.0,13800,0,-13800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.31688758259944505,0.2063997792085527,381.80289855072465,368.75,11625.92759326684,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=10000_top2_by_direct_ticket_score,138,240,1.7391304347826086,24000,0,-24000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.30193709798876095,0.2007583147622678,399.595,393.7,11586.823838270799,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=10000_top3_by_direct_ticket_score,138,309,2.239130434782609,30900,0,-30900,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2937700316063592,0.2007583147622678,411.1106796116505,398.6,11602.136808008769,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=10000_top5_by_direct_ticket_score,138,400,2.898550724637681,40000,0,-40000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.28352421123684174,0.2001546679081862,428.29699999999997,414.54999999999995,11660.760351515852,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=10000_top10_by_direct_ticket_score,138,490,3.550724637681159,49000,0,-49000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2745222592913251,0.2000400479025765,444.1657142857143,430.65,11703.6448630899,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=10000_top1_by_direct_expected_return,138,138,1.0,13800,0,-13800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2795317857366796,0.2001710163181131,470.859420289855,448.7,12664.137552188622,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=10000_top2_by_direct_expected_return,138,240,1.7391304347826086,24000,0,-24000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.27570427509578965,0.2001710163181131,463.79708333333326,440.75,12309.82624701416,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=10000_top3_by_direct_expected_return,138,309,2.239130434782609,30900,0,-30900,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2736395004134861,0.2000400479025765,461.9119741100323,440.9,12155.19600835907,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=10000_top5_by_direct_expected_return,138,400,2.898550724637681,40000,0,-40000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2727292529375652,0.2000400479025765,456.44475,443.1,11958.827436709702,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.2_expected>=10000_top10_by_direct_expected_return,138,490,3.550724637681159,49000,0,-49000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.27298034929957293,0.2000400479025765,449.4020408163265,438.29999999999995,11769.51654658645,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.3_expected>=0_top1_by_direct_ticket_score,269,269,1.0,26900,0,-26900,0.0,0.0,0,0.0,0.0,1.0,1.0,0.43292972194671747,0.3053574646379183,174.00594795539033,167.1,7502.787115895397,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.3_expected>=0_top2_by_direct_ticket_score,269,527,1.9591078066914498,52700,0,-52700,0.0,0.0,0,0.0,0.0,1.0,1.0,0.4201715619365804,0.3010862576853951,175.92182163187857,168.1,7354.596277848234,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.3_expected>=0_top3_by_direct_ticket_score,269,770,2.862453531598513,77000,0,-77000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.41124168234419894,0.3005502868700513,179.0931168831169,169.55,7320.038037096958,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.3_expected>=0_top5_by_direct_ticket_score,269,1208,4.4907063197026025,120800,0,-120800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.4001281864255608,0.3003608324906748,181.86523178807948,172.4,7230.403625374046,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.3_expected>=0_top10_by_direct_ticket_score,269,2101,7.810408921933085,210100,0,-210100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.38314358137016913,0.3002156231069192,188.84440742503568,180.5,7182.25960595607,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.3_expected>=0_top1_by_direct_expected_return,269,269,1.0,26900,0,-26900,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3629897215683208,0.3001807936603451,260.6390334572491,245.4,9271.18100925526,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.3_expected>=0_top2_by_direct_expected_return,269,527,1.9591078066914498,52700,0,-52700,0.0,0.0,0,0.0,0.0,1.0,1.0,0.36489042850605286,0.3001807936603451,245.4134724857685,228.4,8784.401903299566,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.3_expected>=0_top3_by_direct_expected_return,269,770,2.862453531598513,77000,0,-77000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3655988903903523,0.3001807936603451,236.56207792207792,221.85000000000002,8492.213535843723,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.3_expected>=0_top5_by_direct_expected_return,269,1208,4.4907063197026025,120800,0,-120800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.36722669733008095,0.3001807936603451,225.22350993377484,212.5,8133.887848491016,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.3_expected>=0_top10_by_direct_expected_return,269,2101,7.810408921933085,210100,0,-210100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3662858154674616,0.3000132542357972,212.54121846739648,202.1,7674.718939491664,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.3_expected>=1000_top1_by_direct_ticket_score,269,269,1.0,26900,0,-26900,0.0,0.0,0,0.0,0.0,1.0,1.0,0.43292972194671747,0.3053574646379183,174.00594795539033,167.1,7502.787115895397,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.3_expected>=1000_top2_by_direct_ticket_score,269,527,1.9591078066914498,52700,0,-52700,0.0,0.0,0,0.0,0.0,1.0,1.0,0.4201715619365804,0.3010862576853951,175.92182163187857,168.1,7354.596277848234,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.3_expected>=1000_top3_by_direct_ticket_score,269,770,2.862453531598513,77000,0,-77000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.41124168234419894,0.3005502868700513,179.0931168831169,169.55,7320.038037096958,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.3_expected>=1000_top5_by_direct_ticket_score,269,1208,4.4907063197026025,120800,0,-120800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.4001281864255608,0.3003608324906748,181.86523178807948,172.4,7230.403625374046,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.3_expected>=1000_top10_by_direct_ticket_score,269,2101,7.810408921933085,210100,0,-210100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.38314358137016913,0.3002156231069192,188.84440742503568,180.5,7182.25960595607,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.3_expected>=1000_top1_by_direct_expected_return,269,269,1.0,26900,0,-26900,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3629897215683208,0.3001807936603451,260.6390334572491,245.4,9271.18100925526,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.3_expected>=1000_top2_by_direct_expected_return,269,527,1.9591078066914498,52700,0,-52700,0.0,0.0,0,0.0,0.0,1.0,1.0,0.36489042850605286,0.3001807936603451,245.4134724857685,228.4,8784.401903299566,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.3_expected>=1000_top3_by_direct_expected_return,269,770,2.862453531598513,77000,0,-77000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3655988903903523,0.3001807936603451,236.56207792207792,221.85000000000002,8492.213535843723,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.3_expected>=1000_top5_by_direct_expected_return,269,1208,4.4907063197026025,120800,0,-120800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.36722669733008095,0.3001807936603451,225.22350993377484,212.5,8133.887848491016,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.3_expected>=1000_top10_by_direct_expected_return,269,2101,7.810408921933085,210100,0,-210100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3662858154674616,0.3000132542357972,212.54121846739648,202.1,7674.718939491664,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.3_expected>=3000_top1_by_direct_ticket_score,269,269,1.0,26900,0,-26900,0.0,0.0,0,0.0,0.0,1.0,1.0,0.43292972194671747,0.3053574646379183,174.00594795539033,167.1,7502.787115895397,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.3_expected>=3000_top2_by_direct_ticket_score,269,527,1.9591078066914498,52700,0,-52700,0.0,0.0,0,0.0,0.0,1.0,1.0,0.4201715619365804,0.3010862576853951,175.92182163187857,168.1,7354.596277848234,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.3_expected>=3000_top3_by_direct_ticket_score,269,770,2.862453531598513,77000,0,-77000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.41124168234419894,0.3005502868700513,179.0931168831169,169.55,7320.038037096958,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.3_expected>=3000_top5_by_direct_ticket_score,269,1208,4.4907063197026025,120800,0,-120800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.4001281864255608,0.3003608324906748,181.86523178807948,172.4,7230.403625374046,0,0.0,0.0,0.0,6,0,False
odds_150_1000_race>=0.4_score>=0.3_expected>=3000_top10_by_direct_ticket_score,269,2101,7.810408921933085,210100,0,-210100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.38314358137016913,0.3002156231069192,188.84440742503568,180.5,7182.25960595607,0,0.0,0.0,0.0,6,0,False
