race_id,entry_count,result_count,diff
3520250401030006,7,5,-2
3520250407020008,7,5,-2
3520250501020004,7,6,-1
3520250501020005,7,6,-1
3520250510010012,9,7,-2
3520250510020007,9,5,-4
3520250510030007,9,8,-1
3520250510040005,9,8,-1
3520250612010003,7,6,-1
3520250612020011,7,6,-1
3520250621010010,7,5,-2
3520250728010003,7,0,-7
3520250728010008,7,5,-2
3520250728020007,7,5,-2
3520250802010002,7,5,-2
3520250815020003,7,5,-2
3520250907010003,7,5,-2
3520250907020005,7,6,-1
3520251013020009,7,5,-2
3520251101010004,7,6,-1
3520251101010010,7,6,-1
3520251101020008,7,5,-2
3520251101030003,7,6,-1
3520251121010001,7,6,-1
3520251121010003,7,6,-1
3520251121020003,7,6,-1
3520251121030008,7,6,-1
3520251202010003,7,4,-3
3520251202030006,7,6,-1
3520251228010002,9,5,-4
3520260108020011,7,6,-1
3520260108030001,7,5,-2
3520260209010006,7,6,-1
3520260209030002,7,6,-1
3520260209030005,7,6,-1
3520260209030007,7,5,-2
3520260329010005,7,6,-1
3520260329020009,7,6,-1
3520260407030001,7,6,-1
3520260423010009,7,6,-1
3520260423020003,7,5,-2
3520260423020010,7,6,-1
3520260423030006,7,5,-2
3520260501010006,9,7,-2
3520260501020005,9,8,-1
3520260501020007,9,8,-1
3520260501020010,9,7,-2
3520260501030010,9,7,-2
3520260501040005,9,8,-1
3520260501050008,9,8,-1
3520260501050009,9,8,-1
3520260501050011,9,7,-2
3520260501060001,9,8,-1
3520260501060004,9,7,-2
3520260522030008,7,6,-1
3520260603010003,7,6,-1
3520260603020003,7,6,-1
3520260619010002,7,6,-1
3520260619020012,7,5,-2
3520260619030002,7,6,-1
3520260619030006,7,6,-1
3520260619030007,7,5,-2
3520260619030008,7,4,-3
3620230102010007,7,6,-1
3620230102030006,7,6,-1
3620230126010004,7,6,-1
3620230126020003,7,6,-1
3620230210010006,7,6,-1
3620230210020003,7,5,-2
3620230217020003,7,5,-2
3620230305010006,7,5,-2
3620230305010011,7,5,-2
3620230305020012,7,6,-1
3620230325030010,7,5,-2
3620230329010004,7,6,-1
3620230413010012,9,8,-1
3620230413020006,9,8,-1
3620230413020010,9,8,-1
3620230413030001,9,8,-1
3620230413030005,9,8,-1
3620230515010008,7,5,-2
3620230515020009,7,5,-2
3620230515030004,7,4,-3
3620230515030012,7,6,-1
3620230705020004,7,6,-1
3620230712030004,7,6,-1
3620230712030011,7,6,-1
3620230717020006,7,6,-1
3620230725010006,7,6,-1
3620230725030005,7,6,-1
3620230731020002,7,5,-2
3620230731020009,7,6,-1
3620230731020011,7,4,-3
3620230731030011,7,6,-1
3620230806020005,7,5,-2
3620230814020001,7,6,-1
3620230814020005,7,6,-1
3620230919010002,7,4,-3
3620230919010010,7,6,-1
3620230919020009,7,6,-1
3620231012020009,9,8,-1
3620231012030003,9,8,-1
3620231012030011,9,7,-2
3620231012030012,9,5,-4
3620231012040002,7,6,-1
3620240110020003,7,4,-3
3620240115010003,7,6,-1
3620240115010007,7,6,-1
3620240115020003,7,5,-2
3620240115030004,7,6,-1
3620240124010001,7,6,-1
3620240124010004,7,6,-1
3620240204020006,7,6,-1
3620240204030002,7,6,-1
3620240210010003,7,5,-2
3620240216010001,7,5,-2
3620240216020003,7,6,-1
3620240216020006,7,5,-2
3620240216030001,6,5,-1
3620240216030003,6,5,-1
3620240216030006,7,6,-1
3620240221010002,7,6,-1
3620240221010005,7,5,-2
3620240221010007,7,5,-2
3620240221020001,7,6,-1
3620240221020005,7,6,-1
3620240221030002,7,6,-1
3620240228010002,7,5,-2
3620240304020007,7,2,-5
3620240309010002,7,6,-1
3620240309030004,7,6,-1
3620240408020002,7,5,-2
3620240408020011,7,5,-2
3620240408030003,7,6,-1
3620240408030011,7,6,-1
3620240413010009,7,6,-1
3620240413020002,7,6,-1
3620240427020005,7,6,-1
3620240427030002,7,6,-1
3620240518010008,7,6,-1
3620240518020006,7,6,-1
3620240522010011,7,6,-1
3620240522020007,6,5,-1
3620240522020008,7,6,-1
3620240522020010,7,5,-2
3620240605010007,7,6,-1
3620240605020001,7,6,-1
3620240605020006,7,5,-2
3620240619030007,7,4,-3
3620240624010006,6,3,-3
3620240624020006,6,5,-1
3620240624020007,7,4,-3
3620240708010012,7,5,-2
3620240708020010,7,6,-1
3620240708020012,7,4,-3
3620240722020001,7,6,-1
3620240727010003,7,6,-1
3620240727030006,6,5,-1
3620240806010002,7,4,-3
3620240806010010,7,5,-2
3620240824020001,8,7,-1
3620240824020002,9,6,-3
3620240824020004,9,8,-1
3620240824020005,9,6,-3
3620240824030005,9,5,-4
3620240824030007,9,8,-1
3620240824030012,9,8,-1
3620240908010005,7,6,-1
3620240908020002,7,6,-1
3620240908030001,7,6,-1
3620240921010008,7,6,-1
3620240921010012,7,5,-2
3620240921020001,7,6,-1
3620240921020005,7,6,-1
3620240921030008,7,6,-1
3620240930020004,7,6,-1
3620240930030001,7,2,-5
3620241007010001,7,6,-1
3620241007020004,7,6,-1
3620241007030002,7,6,-1
3620250930020004,7,6,-1
3620250930030002,7,6,-1
3620251018020003,7,4,-3
3620251106010003,9,8,-1
3620251106040009,9,7,-2
3620251113010009,9,6,-3
3620251113030001,8,7,-1
3620251113030008,9,8,-1
3620251113040006,9,8,-1
3620251119010001,7,6,-1
3620251119010005,7,6,-1
3620251119030002,7,5,-2
3620251119030003,7,5,-2
3620251119030004,7,5,-2
3620251125030005,7,6,-1
3620251207030006,7,4,-3
3620251219010004,7,5,-2
3620251219020006,7,6,-1
3620251224030012,7,5,-2
3620260103010002,7,6,-1
3620260103010007,7,5,-2
3620260125030010,7,6,-1
3620260130020002,7,6,-1
3620260216020001,7,5,-2
3620260216020007,7,6,-1
3620260216030005,7,6,-1
3620260225010009,7,4,-3
3620260225010012,7,6,-1
3620260225020002,7,5,-2
3620260225020004,7,6,-1
3620260303030004,7,6,-1
3620260303030007,7,6,-1
3620260316020003,7,6,-1
3620260316020009,7,6,-1
3620260326010001,7,5,-2
3620260326020003,7,5,-2
3620260326030008,7,6,-1
3620260401010004,7,6,-1
3620260401020002,7,6,-1
3620260401020004,7,4,-3
3620260409010002,6,5,-1
3620260515020010,7,6,-1
3620260515020011,7,6,-1
3620260515030008,7,6,-1
3620260531010003,7,6,-1
3620260531020002,6,5,-1
3620260614010002,7,6,-1
3620260614020004,7,5,-2
3720230108020007,7,6,-1
3720230108030007,7,5,-2
3720230114010008,7,6,-1
3720230114010010,7,6,-1
3720230114020006,6,5,-1
3720230114030001,7,6,-1
3720230122020007,7,6,-1
3720230122030004,7,6,-1
3720230129010001,7,6,-1
3720230216010001,9,7,-2
3720230216010004,9,8,-1
3720230216010011,9,7,-2
3720230216010012,9,8,-1
3720230216020008,9,7,-2
3720230216020009,9,7,-2
3720230216030003,8,7,-1
3720230216030008,9,7,-2
3720230216030011,9,6,-3
3720230216040006,9,5,-4
3720230227020001,7,5,-2
3720230317020008,7,5,-2
3720230404030001,6,5,-1
3720230404030002,7,6,-1
3720230404030005,7,5,-2
3720230418010001,7,6,-1
3720230418020001,7,5,-2
3720230418020005,7,6,-1
3720230418020010,7,6,-1
3720230425010007,7,6,-1
3720230425030003,7,6,-1
3720230508010004,7,6,-1
3720230529010007,7,6,-1
3720230529020003,7,6,-1
3720230529020010,7,3,-4
3720230529030005,6,3,-3
3720230605020009,7,6,-1
3720230605020011,7,6,-1
3720230621020006,7,5,-2
3720230621030007,7,6,-1
3720230621030012,7,5,-2
3720230630020004,7,5,-2
3720230718010003,7,4,-3
3720230718030007,7,6,-1
3720230718030009,7,5,-2
3720230725010003,7,5,-2
3720230818010002,7,6,-1
3720230830010005,7,5,-2
3720230830010007,7,6,-1
3720230830010011,7,6,-1
3720230830020012,7,6,-1
3720230905010009,7,6,-1
3720230905020007,7,6,-1
3720230905030002,7,6,-1
3720230917020006,7,5,-2
3720230917030008,7,5,-2
3720231030020002,7,6,-1
3720231030030005,7,6,-1
3720231120010006,7,6,-1
3720231120030008,7,6,-1
3720231202010006,9,7,-2
3720231202010007,9,5,-4
3720231202020009,9,8,-1
3720231202020011,9,8,-1
3720231202030003,6,4,-2
3720231202030006,9,8,-1
3720231211010003,7,6,-1
3720231211010004,7,6,-1
3720231211020004,7,5,-2
3720231211030001,5,4,-1
3720240106010004,7,6,-1
3720240106010010,7,5,-2
3720240106020003,7,5,-2
3720240106020004,7,6,-1
3720240106020012,7,6,-1
3720240213010005,7,5,-2
3720240213030001,7,6,-1
3720240213030009,7,5,-2
3720240222010006,7,6,-1
3720240314010006,9,7,-2
3720240314010008,9,7,-2
3720240329020002,7,6,-1
3720240329030008,7,6,-1
3720240419010003,7,4,-3
3720240419010006,7,6,-1
3720240419010008,7,6,-1
3720240419020005,6,4,-2
3720240426010008,7,5,-2
3720240426020004,7,6,-1
3720240426020009,7,6,-1
3720240426020012,7,5,-2
3720240426030004,7,6,-1
3720240523020003,7,6,-1
3720240523020006,7,6,-1
3720240523030005,7,6,-1
3720240530020009,7,5,-2
3720240617010007,7,6,-1
3720240617020002,7,6,-1
3720240617020008,7,6,-1
3720240617030010,7,6,-1
3720240622020006,7,5,-2
3720240715010003,7,5,-2
3720240715010006,7,6,-1
3720240715010011,7,6,-1
3720240830010008,7,6,-1
3720240908010005,7,6,-1
3720240908010007,7,6,-1
3720240915010004,7,6,-1
3720241027030006,7,6,-1
3720241102010001,7,5,-2
3720241102010003,7,6,-1
3720241102010007,7,6,-1
3720241122010002,7,6,-1
3720241122020008,7,6,-1
3720241122030005,7,6,-1
3720241207020005,7,6,-1
3720241207020007,7,6,-1
3720241217010001,7,5,-2
3720241217020001,6,5,-1
3720250101010012,7,4,-3
3720250101030010,7,6,-1
3720250222010005,7,5,-2
3720250222010008,7,6,-1
3720250222010010,7,6,-1
3720250310010002,7,6,-1
3720250310010008,7,6,-1
3720250320010006,9,7,-2
3720250320030001,9,7,-2
3720250320030003,9,8,-1
3720250320030008,9,8,-1
3720250405020010,7,5,-2
3720250405030003,7,6,-1
3720250504010003,7,4,-3
3720250504010006,7,5,-2
3720250504010007,7,5,-2
3720250517010008,7,6,-1
3720250517020007,7,6,-1
3720250517030002,7,2,-5
3720250523030003,7,6,-1
3720250523030006,7,5,-2
3720250527010010,7,6,-1
3720250527020005,7,6,-1
3720250527020012,7,3,-4
3720250613020001,7,6,-1
3720250619010003,7,6,-1
3720250619010004,7,6,-1
3720250619030003,7,6,-1
3720251110010010,7,4,-3
3720251110030004,7,6,-1
3720251129010007,7,6,-1
3720251129030001,7,6,-1
3720251206010003,7,6,-1
3720251211010004,9,8,-1
3720251211010005,9,8,-1
3720251211020009,9,7,-2
3720251211030007,9,7,-2
3720251217020011,7,6,-1
3720260116010004,7,6,-1
3720260116020007,7,5,-2
3720260125020006,7,6,-1
3720260125030003,7,4,-3
3720260201010004,7,0,-7
3720260201030004,7,6,-1
3720260207010007,7,6,-1
3720260220010001,7,4,-3
3720260220010012,7,6,-1
3720260220020009,7,6,-1
3720260304030002,7,6,-1
3720260304030008,7,5,-2
3720260304030012,7,5,-2
3720260329010008,7,6,-1
3720260329010011,7,4,-3
3720260329020012,7,6,-1
3720260329030002,7,5,-2
3720260329030007,7,5,-2
3720260402010009,9,7,-2
3720260402010010,9,6,-3
3720260402030004,9,6,-3
3720260413010002,7,6,-1
3720260418010002,7,4,-3
3720260418010011,7,3,-4
3720260418020007,7,6,-1
3720260418020012,7,6,-1
3720260418030001,6,5,-1
3720260428030002,7,4,-3
3720260511020012,7,6,-1
3720260528010007,7,6,-1
3720260528020008,7,6,-1
3720260528030012,7,5,-2
3720260613020005,7,6,-1
3720260613030012,7,6,-1
3820230209020003,9,8,-1
3820230209020004,9,7,-2
3820230209030003,9,8,-1
3820230209030009,9,8,-1
3820230313030002,7,6,-1
3820230313030008,7,4,-3
3820230320020001,7,5,-2
3820230320020010,7,5,-2
3820230320030001,6,5,-1
3820230320030005,7,6,-1
3820230429020006,7,6,-1
3820230429020007,7,5,-2
3820230512010004,7,6,-1
3820230512020002,7,6,-1
3820230512030003,7,6,-1
3820230609010010,7,6,-1
3820230609010012,7,5,-2
3820230609020010,7,5,-2
3820230609030009,7,6,-1
3820230707020003,7,6,-1
3820230707030004,7,6,-1
3820230707030011,7,6,-1
3820230714010002,7,6,-1
3820230714010006,7,6,-1
3820230714010012,7,5,-2
3820230714020001,6,5,-1
3820230812010004,7,6,-1
3820230812010008,7,5,-2
3820230812010010,7,5,-2
3820230825010004,7,6,-1
3820230825010009,7,5,-2
3820230825020006,6,5,-1
3820230825020010,7,4,-3
3820230825030009,7,5,-2
3820230910010007,7,5,-2
3820230910020003,7,6,-1
3820230910020004,7,6,-1
3820230910020005,7,5,-2
3820230910030006,7,6,-1
3820230922020001,6,5,-1
3820230922020002,7,6,-1
3820230922020010,7,5,-2
3820230922030002,6,5,-1
3820230922030012,7,6,-1
3820231005010003,7,6,-1
3820231005020007,7,5,-2
3820231020010004,7,6,-1
3820231020010005,7,6,-1
3820231020020012,7,6,-1
3820231103010003,7,6,-1
3820231103030008,7,4,-3
3820231114020004,7,4,-3
3820231114020009,7,6,-1
3820240112010007,7,5,-2
3820240112020001,7,5,-2
3820240112020010,7,5,-2
3820240112030011,7,5,-2
3820240201020003,9,8,-1
3820240201020006,9,8,-1
3820240201020008,9,8,-1
3820240201020011,9,7,-2
3820240201020012,9,7,-2
3820240201030004,9,8,-1
3820240201030006,9,7,-2
3820240201040005,9,8,-1
3820240201040008,9,7,-2
3820240201040009,9,8,-1
3820241203010001,7,4,-3
3820241212010012,7,5,-2
3820241212030003,7,5,-2
3820241212030004,7,6,-1
3820241212030007,7,6,-1
3820241212030009,7,5,-2
3820241228020003,9,7,-2
3820241228020009,9,8,-1
3820250113020003,7,6,-1
3820250119020012,7,6,-1
3820250119030005,7,6,-1
3820250119030012,7,6,-1
3820250201020001,6,5,-1
3820250201020002,7,6,-1
3820250201030003,6,4,-2
3820250207030001,7,6,-1
3820250207030002,7,6,-1
3820250213010001,9,6,-3
3820250213010008,9,8,-1
3820250213030012,9,8,-1
3820250213040009,9,6,-3
3820250213040011,9,8,-1
3820250307020002,7,6,-1
3820250410020001,7,4,-3
3820250410020003,7,6,-1
3820250410030004,7,6,-1
3820250416030001,6,5,-1
3820250425030002,7,5,-2
3820250425030008,7,5,-2
3820250605030001,7,4,-3
3820250616020004,7,6,-1
3820250616030004,6,5,-1
3820250624020008,7,5,-2
3820250704020001,7,6,-1
3820250711010007,7,5,-2
3820250711020009,7,6,-1
3820250711030010,7,5,-2
3820250729010003,7,6,-1
3820250729030001,6,5,-1
3820250813010002,7,5,-2
3820250813010007,7,5,-2
3820250813010008,7,5,-2
3820250924010002,7,6,-1
3820250924010007,7,6,-1
3820250924020005,7,6,-1
3820251009010005,7,6,-1
3820251009030002,7,5,-2
3820251021020003,7,5,-2
3820251021020008,7,6,-1
3820251123010003,7,5,-2
3820251123030002,7,6,-1
3820251127020009,7,5,-2
3820251220020010,7,4,-3
3820251220020012,7,6,-1
3820260101020006,7,6,-1
3820260101030003,7,6,-1
3820260131010002,7,6,-1
3820260131010007,7,6,-1
3820260131010010,7,6,-1
3820260131020005,7,6,-1
3820260131030003,7,6,-1
3820260131030004,7,6,-1
3820260131030006,7,6,-1
3820260212010002,9,8,-1
3820260212010006,9,7,-2
3820260212020001,9,8,-1
3820260212020009,9,7,-2
3820260212020010,9,8,-1
3820260212030006,9,8,-1
3820260212040008,9,8,-1
3820260301010005,7,6,-1
3820260301030002,6,5,-1
3820260301030007,7,6,-1
3820260310010009,7,6,-1
3820260310020001,7,6,-1
3820260310020008,7,6,-1
3820260323030011,7,5,-2
3820260410020001,6,3,-3
3820260410030004,7,6,-1
3820260421010009,7,6,-1
3820260421010012,7,6,-1
3820260421030001,7,5,-2
3820260524030011,7,6,-1
3820260610010003,7,6,-1
3820260610010008,7,5,-2
3820260610010009,7,6,-1
4220230102020001,7,6,-1
4220230111020005,7,4,-3
4220230116010012,7,6,-1
4220230116020011,7,6,-1
4220230116030005,7,6,-1
4220230206020004,7,5,-2
4220230206020007,7,4,-3
4220230206030002,6,5,-1
4220230214010001,7,6,-1
4220230220010002,7,6,-1
4220230220010011,7,6,-1
4220230220020006,6,4,-2
4220230220030010,7,5,-2
4220230224010003,7,5,-2
4220230309010005,7,4,-3
4220230309010012,7,5,-2
4220230309020003,7,0,-7
4220230406020006,7,6,-1
4220230415010001,7,6,-1
4220230421020001,7,6,-1
4220230421030002,7,6,-1
4220230426010005,7,6,-1
4220230426010012,7,6,-1
4220230426020001,6,5,-1
4220230426020008,7,6,-1
4220230426030003,7,4,-3
4220230426030005,5,2,-3
4220230507010007,7,4,-3
4220230507020004,7,6,-1
4220230507020007,7,6,-1
4220230517020002,7,6,-1
4220230517030009,7,6,-1
4220230522020012,7,5,-2
4220230522030008,7,6,-1
4220230601010001,7,6,-1
4220230601010003,7,6,-1
4220230601020004,7,6,-1
4220230612020006,7,6,-1
4220230612030002,7,6,-1
4220230619010008,7,6,-1
4220230619020010,7,6,-1
4220230624010005,7,5,-2
4220230624010006,7,6,-1
4220230624010011,7,6,-1
4220230704010001,7,5,-2
4220230704010009,7,5,-2
4220230704010010,7,6,-1
4220230704020011,7,6,-1
4220230704030007,6,4,-2
4220230719030007,7,6,-1
4220230727010010,9,8,-1
4220230727020001,8,7,-1
4220230727030004,9,6,-3
4220230727030012,9,8,-1
4220230727040004,9,7,-2
4220230727040005,9,5,-4
4220240121020009,7,6,-1
4220240128010001,7,6,-1
4220240128010002,7,5,-2
4220240128010012,7,6,-1
4220240128020009,7,2,-5
4220240128020010,7,6,-1
4220240128020012,7,6,-1
4220240212030005,7,6,-1
4220240308010002,7,6,-1
4220240308020002,7,4,-3
4220240704010001,7,6,-1
4220240704010006,7,6,-1
4220240704020006,7,6,-1
4220240713010004,7,5,-2
4220240713030005,7,6,-1
4220240816010002,7,6,-1
4220240816010007,7,6,-1
4220240823020003,7,6,-1
4220240823020005,7,6,-1
4220240823030002,6,5,-1
4220240903010008,6,5,-1
4220240903030005,7,6,-1
4220240929030003,7,4,-3
4220241014010007,7,6,-1
4220241101020005,7,3,-4
4220241101030006,7,5,-2
4220241206010003,7,6,-1
4220241210010004,7,6,-1
4220241219010008,7,5,-2
4220241219020002,7,6,-1
4220241219020005,7,6,-1
4220241219030009,7,6,-1
4220241223010009,7,6,-1
4220241223020003,7,4,-3
4220241230010002,7,6,-1
4220250104010005,7,6,-1
4220250117020009,7,4,-3
4220250204010003,7,6,-1
4220250211030008,7,6,-1
4220250301030003,9,7,-2
4220250301040003,9,7,-2
4220250301040007,9,8,-1
4220250325010004,7,6,-1
4220250325010008,7,4,-3
4220250429010002,9,7,-2
4220250429010006,9,7,-2
4220250429020003,9,7,-2
4220250429020010,9,8,-1
4220250429030001,9,5,-4
4220250429030003,9,8,-1
4220250429030007,9,8,-1
4220250429040002,9,8,-1
4220250429040008,9,8,-1
4220250429040010,9,8,-1
4220250429050001,9,8,-1
4220250429050002,9,5,-4
4220250701020004,7,6,-1
4220250710010001,6,5,-1
4220250710010004,7,6,-1
4220250710020005,7,4,-3
4220250818020002,7,6,-1
4220250818020007,7,5,-2
4220250818030006,7,5,-2
4220250818030009,7,5,-2
4220250823020007,7,6,-1
4220250827010005,7,6,-1
4220250827020007,7,4,-3
4220250908020004,7,6,-1
4220250908020005,7,6,-1
4220250908030003,7,5,-2
4220250913020012,7,5,-2
4220250913030004,7,6,-1
4220250923010003,7,5,-2
4220250923010010,7,6,-1
4220251116010004,7,5,-2
4220251116010010,7,5,-2
4220251116020004,7,6,-1
4220251116030006,7,6,-1
4220251122010002,7,6,-1
4220251122010008,7,6,-1
4220251201010010,7,5,-2
4220251201020007,7,6,-1
4220251224020002,6,5,-1
4220251224020004,7,6,-1
4220260210010008,7,5,-2
4220260210010011,7,6,-1
4220260210020006,7,6,-1
4220260210020009,7,6,-1
4220260210030007,7,5,-2
4220260210030008,7,5,-2
4220260214030007,7,6,-1
4220260317020004,7,6,-1
4220260317020005,7,6,-1
4220260317020007,7,6,-1
4220260317020011,7,5,-2
4220260317030002,7,6,-1
4220260325010005,7,5,-2
4220260325030002,7,4,-3
4220260406020009,7,6,-1
4220260406030005,6,4,-2
4220260411010004,7,6,-1
4220260423010002,9,7,-2
4220260423010003,9,7,-2
4220260423010007,9,8,-1
4220260423020007,9,7,-2
4220260423020012,9,7,-2
4220260423030005,9,7,-2
4220260423030007,9,8,-1
4220260423030011,9,7,-2
4220260423040007,9,7,-2
4220260423040008,9,7,-2
4220260423040012,9,8,-1
4220260601010008,7,6,-1
4220260601010009,7,6,-1
4220260601020009,7,6,-1
4220260601020010,7,6,-1
4220260601030004,7,3,-4
4320240125010012,7,5,-2
4320240125020004,7,5,-2
4320240125030005,7,6,-1
4320240201010004,7,6,-1
4320240201020009,7,6,-1
4320240201020011,7,6,-1
4320240201020012,7,6,-1
4320240201030002,6,5,-1
4320240201030007,7,5,-2
4320240209010002,9,6,-3
4320240209010003,9,8,-1
4320240209020011,9,7,-2
4320240209030001,9,8,-1
4320240209040007,9,8,-1
4320240209040008,9,8,-1
4320240225020006,7,6,-1
4320240301030007,7,6,-1
4320240312020004,7,5,-2
4320240317010004,7,3,-4
4320240317010008,7,6,-1
4320240322030010,7,5,-2
4320240420030005,7,6,-1
4320240504010004,7,5,-2
4320240517020005,7,5,-2
4320240524010001,7,6,-1
4320240601010002,7,6,-1
4320240601020007,7,6,-1
4320240601020011,7,6,-1
4320240601030005,7,5,-2
4320240601030007,5,3,-2
4320240613030008,7,6,-1
4320240717020011,7,6,-1
4320240717020012,7,4,-3
4320240722010006,7,6,-1
4320240722020003,7,6,-1
4320240921010003,9,8,-1
4320240921010012,9,8,-1
4320240921020007,9,7,-2
4320240921030002,8,7,-1
4320240921030005,9,6,-3
4320240921030007,9,6,-3
4320241021010006,7,6,-1
4320241111010001,7,6,-1
4320241111010010,7,6,-1
4320241111030005,7,6,-1
4320241118010002,7,6,-1
4320241118010011,7,6,-1
4320241118030004,7,6,-1
4320241122020011,7,6,-1
4320241122030010,7,6,-1
4320241127010008,7,6,-1
4320241127020001,6,5,-1
4320241216010002,7,6,-1
4320241227010003,7,6,-1
4320250114010008,7,4,-3
4320250114030003,7,6,-1
4320250114030008,7,6,-1
4320250205010006,7,5,-2
4320250205020004,7,6,-1
4320250205020005,7,5,-2
4320250205020012,7,6,-1
4320250212020005,7,5,-2
4320250305010001,7,5,-2
4320250305010011,7,6,-1
4320250305020002,7,6,-1
4320250305030001,6,5,-1
4320250413010001,7,4,-3
4320250413010006,7,6,-1
4320250413030001,7,5,-2
4320250508010009,7,5,-2
4320250514010012,7,4,-3
4320250514030012,7,6,-1
4320250601020007,7,5,-2
4320250609020001,6,5,-1
4320250904010009,9,7,-2
4320250904020002,9,7,-2
4320250916020006,7,5,-2
4320250916020009,7,6,-1
4320250916020011,7,5,-2
4320250916030011,7,6,-1
4320250916030012,7,6,-1
4320250922010007,7,4,-3
4320251021030005,7,6,-1
4320251227010002,7,6,-1
4320251227020002,6,5,-1
4320251227020004,7,6,-1
4320260102030005,7,6,-1
4320260107030007,7,4,-3
4320260119030008,7,6,-1
4320260207010004,7,6,-1
4320260207010005,7,5,-2
4320260216020001,7,6,-1
4320260307010005,7,4,-3
4320260307020001,7,6,-1
4320260307030006,7,6,-1
4320260314010012,7,6,-1
4320260314030007,7,3,-4
4320260322030006,7,6,-1
4320260416020008,7,6,-1
4320260427010007,7,5,-2
4320260505010006,7,6,-1
4320260505020005,7,6,-1
4320260505020006,7,5,-2
4320260516010006,7,4,-3
4320260516030009,7,6,-1
4320260604030001,7,6,-1
4320260611020006,9,7,-2
4320260611020012,9,8,-1
4320260611030005,9,7,-2
4320260611040012,9,8,-1
4320260622010006,7,6,-1
4320260622020007,7,4,-3
4420230106030002,6,4,-2
4420230113020001,6,4,-2
4420230113020012,7,6,-1
4420230123020001,7,6,-1
4420230123020102,7,6,-1
4420230201010003,7,6,-1
4420230201020005,7,5,-2
4420230208010005,7,6,-1
4420230213020005,7,6,-1
4420230218020008,7,5,-2
4420230304010001,9,8,-1
4420230304010011,9,8,-1
4420230304020002,9,6,-3
4420230304020006,9,7,-2
4420230304030002,7,6,-1
4420230314010001,7,6,-1
4420230314010003,7,6,-1
4420230314030005,7,6,-1
4420230320010005,7,6,-1
4420230320010006,7,6,-1
4420230320010008,7,5,-2
4420230326010002,7,6,-1
4420230326010006,7,4,-3
4420230326020002,6,5,-1
4420230407020001,6,5,-1
4420230425020001,7,6,-1
4420230425020006,7,5,-2
4420230425030005,7,6,-1
4420230508020012,7,6,-1
4420230508030002,7,6,-1
4420230508030008,7,6,-1
4420230519020005,7,6,-1
4420230519020009,7,6,-1
4420230519020010,7,6,-1
4420230603010002,9,8,-1
4420230603010005,9,8,-1
4420230603030009,9,6,-3
4420230603040009,9,8,-1
4420230610010008,7,6,-1
4420230610030005,6,4,-2
4420230619020002,7,6,-1
4420230701020005,7,5,-2
4420230718030003,7,5,-2
4420230807020002,7,5,-2
4420230807020007,7,6,-1
4420230807020010,7,6,-1
4420230807030007,7,5,-2
4420230920020001,7,6,-1
4420230920020005,7,6,-1
4420231029010006,7,5,-2
4420231029010011,7,5,-2
4420231104020008,7,6,-1
4420231116020004,9,8,-1
4420231116020007,9,8,-1
4420231116040006,9,8,-1
4420231205010001,7,6,-1
4420231205030002,7,5,-2
4420231211010003,7,6,-1
4420231211010006,7,6,-1
4420231211020002,7,6,-1
4420231211030012,7,6,-1
4420231223020006,7,6,-1
4420231223030002,7,6,-1
4420231231020007,7,6,-1
4420231231030003,7,5,-2
4420240107020002,6,3,-3
4420240216010003,7,5,-2
4420240216010009,7,6,-1
4420240222010001,7,6,-1
4420240222010005,7,6,-1
4420240222020009,7,6,-1
4420240222030001,6,5,-1
4420240222030008,7,6,-1
4420240320030002,7,6,-1
4420240326010009,7,6,-1
4420240326020001,7,6,-1
4420240326030009,7,6,-1
4420240401020003,7,6,-1
4420240410020006,7,5,-2
4420240410030001,7,6,-1
4420240419020006,7,6,-1
4420240419030001,7,5,-2
4420240509010006,7,6,-1
4420240509010011,7,6,-1
4420240509020009,7,4,-3
4420240519010003,7,6,-1
4420240519010011,7,6,-1
4420240519020009,7,6,-1
4420240519030009,7,6,-1
4420240605020005,7,6,-1
4420240605030003,7,6,-1
4420240605030008,7,6,-1
4420240605030012,7,5,-2
4420240617030008,7,5,-2
4420240705020006,6,4,-2
4420240705020009,7,6,-1
4420240705030001,6,5,-1
4420240713010002,7,6,-1
4420240713020001,6,4,-2
4420240713020004,7,6,-1
4420241105010001,7,4,-3
4420241105030004,7,6,-1
4420241115020004,7,6,-1
4420241125010004,7,6,-1
4420241125010010,7,5,-2
4420241125020003,7,6,-1
4420241130010007,9,5,-4
4420241130010009,9,6,-3
4420241130020002,8,7,-1
4420241130020012,9,7,-2
4420241130030005,9,6,-3
4420250102030004,7,6,-1
4420250114010004,7,6,-1
4420250114010005,7,6,-1
4420250114030002,6,5,-1
4420250114030010,7,6,-1
4420250225010002,7,6,-1
4420250225010007,7,4,-3
4420250225010011,7,6,-1
4420250225030003,7,6,-1
4420250304020004,7,5,-2
4420250313010003,9,5,-4
4420250313010006,9,8,-1
4420250313020007,9,6,-3
4420250313020011,9,7,-2
4420250329020005,7,5,-2
4420250404020005,7,4,-3
4420250416030001,6,5,-1
4420250508020005,7,6,-1
4420250508030006,7,6,-1
4420250514010002,7,5,-2
4420250514010007,7,5,-2
4420250514030002,6,5,-1
4420250520010012,7,4,-3
4420250520020009,7,5,-2
4420250520020012,7,6,-1
4420250606010008,7,5,-2
4420250606020003,7,6,-1
4420250628010005,7,3,-4
4420250719010006,7,6,-1
4420250719020002,7,6,-1
4420250719020003,7,6,-1
