rule,race_count,tickets,avg_tickets_per_race,bet,return,profit,roi,roi_without_max_hit,hit_count,hit_rate_per_ticket,hit_rate_per_race,avg_race_score,min_race_score,avg_score,min_score,avg_odds,median_odds,avg_expected,max_hit_payout,max_hit_share,month
odds_100_1000_race>=0.4_score>=0.2_expected>=3000_top2_by_direct_expected_return,43,86,2.0,8600,0,-8600,0.0,0.0,0,0.0,0.0,1.0,1.0,0.29695122037097943,0.2007583147622678,386.67209302325585,383.25,10635.133837457623,0,0.0,2026-05
odds_100_1000_race>=0.4_score>=0.2_expected>=3000_top2_by_direct_expected_return,44,88,2.0,8800,0,-8800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.28068297296087097,0.2008277941998837,385.7295454545454,391.35,10226.655777971913,0,0.0,2026-06
odds_100_1000_race>=0.4_score>=0.2_expected>=3000_top3_by_direct_expected_return,57,171,3.0,17100,0,-17100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.28896802392358667,0.2018879915252693,334.44619883040934,338.2,9053.79400934252,0,0.0,2026-01
odds_100_1000_race>=0.4_score>=0.2_expected>=3000_top3_by_direct_expected_return,44,132,3.0,13200,0,-13200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.28490931170753964,0.2002433056845402,377.7780303030303,367.45,10293.800755955755,0,0.0,2026-02
odds_100_1000_race>=0.4_score>=0.2_expected>=3000_top3_by_direct_expected_return,47,141,3.0,14100,0,-14100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2895115795138993,0.2001710163181131,334.43687943262415,332.4,9027.954123739308,0,0.0,2026-03
odds_100_1000_race>=0.4_score>=0.2_expected>=3000_top3_by_direct_expected_return,45,135,3.0,13500,0,-13500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2905604402435432,0.2001546679081862,346.73999999999995,326.0,9394.265020810964,0,0.0,2026-04
odds_100_1000_race>=0.4_score>=0.2_expected>=3000_top3_by_direct_expected_return,43,128,2.9767441860465116,12800,0,-12800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.29136916673500557,0.2007583147622678,377.36484375,374.04999999999995,10272.34414819672,0,0.0,2026-05
odds_100_1000_race>=0.4_score>=0.2_expected>=3000_top3_by_direct_expected_return,44,131,2.977272727272727,13100,0,-13100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2845222787551342,0.2000400479025765,371.6320610687023,370.3,9902.16606586824,0,0.0,2026-06
odds_100_1000_race>=0.4_score>=0.2_expected>=3000_top5_by_direct_expected_return,57,285,5.0,28500,0,-28500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2962468983047905,0.200561915391648,310.52491228070176,300.0,8576.313399362754,0,0.0,2026-01
odds_100_1000_race>=0.4_score>=0.2_expected>=3000_top5_by_direct_expected_return,44,220,5.0,22000,0,-22000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2904017071601374,0.2002433056845402,352.35090909090917,354.05,9683.749620223212,0,0.0,2026-02
odds_100_1000_race>=0.4_score>=0.2_expected>=3000_top5_by_direct_expected_return,47,235,5.0,23500,0,-23500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2995750044539352,0.2001710163181131,306.4472340425532,287.1,8522.763582683096,0,0.0,2026-03
odds_100_1000_race>=0.4_score>=0.2_expected>=3000_top5_by_direct_expected_return,45,223,4.955555555555556,22300,0,-22300,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3008323898126389,0.2001546679081862,317.92286995515695,291.4,8821.535649053721,0,0.0,2026-04
odds_100_1000_race>=0.4_score>=0.2_expected>=3000_top5_by_direct_expected_return,43,212,4.930232558139535,21200,0,-21200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.28906183392071916,0.2007583147622678,359.16320754716986,355.2,9735.180101906672,0,0.0,2026-05
odds_100_1000_race>=0.4_score>=0.2_expected>=3000_top5_by_direct_expected_return,44,216,4.909090909090909,21600,0,-21600,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2879148106101572,0.2000400479025765,349.3944444444445,331.9,9424.670916048723,0,0.0,2026-06
odds_100_1000_race>=0.4_score>=0.2_expected>=3000_top10_by_direct_expected_return,57,566,9.929824561403509,56600,0,-56600,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3007506548670934,0.200561915391648,280.7651943462897,262.45,7847.827009020967,0,0.0,2026-01
odds_100_1000_race>=0.4_score>=0.2_expected>=3000_top10_by_direct_expected_return,44,436,9.909090909090908,43600,0,-43600,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2984981801931815,0.2001496881244416,315.54311926605504,298.1,8839.94471960416,0,0.0,2026-02
odds_100_1000_race>=0.4_score>=0.2_expected>=3000_top10_by_direct_expected_return,47,470,10.0,47000,0,-47000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.31045331122227204,0.2001710163181131,271.4412765957447,257.75,7793.361611983584,0,0.0,2026-03
odds_100_1000_race>=0.4_score>=0.2_expected>=3000_top10_by_direct_expected_return,45,440,9.777777777777779,44000,0,-44000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3056889003318424,0.2000355243673282,285.0904545454545,265.9,8024.419619183223,0,0.0,2026-04
odds_100_1000_race>=0.4_score>=0.2_expected>=3000_top10_by_direct_expected_return,43,418,9.720930232558139,41800,0,-41800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.29268568285050545,0.2003807414819735,326.650956937799,309.65,8902.890120624339,0,0.0,2026-05
odds_100_1000_race>=0.4_score>=0.2_expected>=3000_top10_by_direct_expected_return,44,425,9.659090909090908,42500,0,-42500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.29612294522774285,0.2000175157395276,315.7917647058824,297.5,8684.938551589894,0,0.0,2026-06
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top1_by_direct_ticket_score,56,56,1.0,5600,0,-5600,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5213538605136635,0.279405513191868,117.92321428571428,110.55000000000001,6060.413297953718,0,0.0,2026-01
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top1_by_direct_ticket_score,44,44,1.0,4400,0,-4400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5305941049222714,0.3057170333397638,120.24545454545455,108.5,6272.54781362364,0,0.0,2026-02
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top1_by_direct_ticket_score,47,47,1.0,4700,0,-4700,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5293250399040431,0.3593088259072031,120.98510638297873,109.2,6282.31849518827,0,0.0,2026-03
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top1_by_direct_ticket_score,44,44,1.0,4400,0,-4400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.52836701449124,0.3053574646379183,119.78863636363636,110.9,6201.38356577174,0,0.0,2026-04
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top1_by_direct_ticket_score,42,42,1.0,4200,0,-4200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.531815369087803,0.2273219183753995,121.79285714285714,111.4,6336.6737923740975,0,0.0,2026-05
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top1_by_direct_ticket_score,42,42,1.0,4200,0,-4200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5197811189649263,0.2358441117953852,120.52142857142856,109.30000000000001,6132.678520103596,0,0.0,2026-06
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top2_by_direct_ticket_score,56,111,1.9821428571428572,11100,0,-11100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5040232386541589,0.2219665785875214,121.22882882882884,113.9,5969.664246933592,0,0.0,2026-01
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top2_by_direct_ticket_score,44,88,2.0,8800,0,-8800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5156408312390219,0.2481153119250925,122.48068181818184,113.45,6170.19662158431,0,0.0,2026-02
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top2_by_direct_ticket_score,47,94,2.0,9400,0,-9400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5116814701439222,0.3402784636617942,122.0627659574468,114.25,6138.38309501698,0,0.0,2026-03
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top2_by_direct_ticket_score,44,88,2.0,8800,0,-8800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5043957117378386,0.2563258862520717,127.0215909090909,114.35,6232.23082135791,0,0.0,2026-04
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top2_by_direct_ticket_score,42,83,1.9761904761904763,8300,0,-8300,0.0,0.0,0,0.0,0.0,1.0,1.0,0.518831453740124,0.2273219183753995,121.4421686746988,112.0,6171.9423752962075,0,0.0,2026-05
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top2_by_direct_ticket_score,42,84,2.0,8400,0,-8400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.5061969181754642,0.227915950968631,123.25595238095241,112.55,6090.562271181646,0,0.0,2026-06
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top3_by_direct_ticket_score,56,165,2.9464285714285716,16500,0,-16500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.48920850824502954,0.2219665785875214,125.1109090909091,116.2,5963.224742962856,0,0.0,2026-01
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top3_by_direct_ticket_score,44,131,2.977272727272727,13100,110190,97090,8.411450381679389,0.0,1,0.007633587786259542,0.022727272727272728,1.0,1.0,0.50413240378856,0.2481153119250925,124.94045801526718,114.7,6148.298169491,110190,1.0,2026-02
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top3_by_direct_ticket_score,47,141,3.0,14100,0,-14100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.497084386974441,0.3251135422734731,126.76524822695036,117.8,6163.799207229942,0,0.0,2026-03
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top3_by_direct_ticket_score,44,132,3.0,13200,0,-13200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.48710389959850436,0.2054763873825486,134.0401515151515,117.35,6230.208594326878,0,0.0,2026-04
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top3_by_direct_ticket_score,42,124,2.9523809523809526,12400,0,-12400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.506458163281854,0.2273219183753995,125.1475806451613,114.3,6182.1726962790735,0,0.0,2026-05
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top3_by_direct_ticket_score,42,125,2.9761904761904763,12500,0,-12500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.49652138433907517,0.227915950968631,126.41920000000002,115.8,6133.661946628122,0,0.0,2026-06
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top5_by_direct_ticket_score,56,270,4.821428571428571,27000,0,-27000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.46705428415657424,0.2140925904272967,134.69037037037037,121.55,6049.159427051247,0,0.0,2026-01
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top5_by_direct_ticket_score,44,217,4.931818181818182,21700,110190,88490,5.077880184331797,0.0,1,0.004608294930875576,0.022727272727272728,1.0,1.0,0.4835862028168689,0.2481153119250925,131.46774193548387,121.3,6178.619866517914,110190,1.0,2026-02
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top5_by_direct_ticket_score,47,235,5.0,23500,0,-23500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.472553255775537,0.2405409458524752,135.44808510638296,125.5,6210.4192243506395,0,0.0,2026-03
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top5_by_direct_ticket_score,44,214,4.863636363636363,21400,0,-21400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.46836070274606983,0.2054763873825486,137.8785046728972,123.25,6193.523176986185,0,0.0,2026-04
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top5_by_direct_ticket_score,42,205,4.880952380952381,20500,0,-20500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.4863399297921821,0.2273219183753995,132.9780487804878,121.2,6267.562656006639,0,0.0,2026-05
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top5_by_direct_ticket_score,42,207,4.928571428571429,20700,0,-20700,0.0,0.0,0,0.0,0.0,1.0,1.0,0.4788853573010731,0.227915950968631,134.2391304347826,121.4,6244.4739524373035,0,0.0,2026-06
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top10_by_direct_ticket_score,56,515,9.196428571428571,51500,0,-51500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.4301912464597746,0.2056115120957848,152.0821359223301,138.8,6222.835221231628,0,0.0,2026-01
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top10_by_direct_ticket_score,44,429,9.75,42900,110190,67290,2.5685314685314684,0.0,1,0.002331002331002331,0.022727272727272728,1.0,1.0,0.4450939127915456,0.2113723556077303,149.2899766899767,135.8,6336.089569312996,110190,1.0,2026-02
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top10_by_direct_ticket_score,47,461,9.808510638297872,46100,0,-46100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.4297474291241952,0.2038749720331262,154.50889370932757,143.0,6275.657061767849,0,0.0,2026-03
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top10_by_direct_ticket_score,44,414,9.409090909090908,41400,0,-41400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.42745580726540533,0.2054763873825486,157.49589371980673,144.0,6375.130892324626,0,0.0,2026-04
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top10_by_direct_ticket_score,42,400,9.523809523809524,40000,0,-40000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.45480243020087996,0.2155809072500624,146.88424999999998,134.6,6402.381286695516,0,0.0,2026-05
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top10_by_direct_ticket_score,42,412,9.80952380952381,41200,0,-41200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.44529509199872996,0.2046366081925107,152.03009708737864,135.5,6439.832323585994,0,0.0,2026-06
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top1_by_direct_expected_return,56,56,1.0,5600,0,-5600,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2806132389037098,0.2022816096831738,375.3892857142857,368.5,10074.003370981767,0,0.0,2026-01
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top1_by_direct_expected_return,44,44,1.0,4400,0,-4400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2807881855190421,0.202254732808875,405.94545454545454,406.79999999999995,11078.281151898556,0,0.0,2026-02
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top1_by_direct_expected_return,47,47,1.0,4700,0,-4700,0.0,0.0,0,0.0,0.0,1.0,1.0,0.27609224056978554,0.2001710163181131,376.4085106382979,366.4,9884.197775543194,0,0.0,2026-03
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top1_by_direct_expected_return,44,44,1.0,4400,0,-4400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.27555460113268126,0.2054763873825486,410.87954545454545,403.25,10782.679823022389,0,0.0,2026-04
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top1_by_direct_expected_return,42,42,1.0,4200,0,-4200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.29049102358938805,0.2007583147622678,416.097619047619,402.95000000000005,11329.670899952005,0,0.0,2026-05
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top1_by_direct_expected_return,42,42,1.0,4200,0,-4200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.27361570159459686,0.2008277941998837,420.38095238095246,400.1,10968.525455465155,0,0.0,2026-06
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top2_by_direct_expected_return,56,111,1.9821428571428572,11100,0,-11100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2858223966846474,0.2018879915252693,352.4306306306307,351.3,9512.448435849356,0,0.0,2026-01
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top2_by_direct_expected_return,44,88,2.0,8800,0,-8800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2812695511672169,0.202254732808875,390.46590909090907,391.45,10650.78419234712,0,0.0,2026-02
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top2_by_direct_expected_return,47,94,2.0,9400,0,-9400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2805962683673397,0.2001710163181131,355.8627659574468,358.1,9371.373160766567,0,0.0,2026-03
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top2_by_direct_expected_return,44,88,2.0,8800,0,-8800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2856077708831574,0.2023921828918538,372.47159090909093,357.04999999999995,10005.409994875976,0,0.0,2026-04
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top2_by_direct_expected_return,42,83,1.9761904761904763,8300,0,-8300,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2975129901238518,0.2007583147622678,395.3975903614457,393.3,10878.33474024576,0,0.0,2026-05
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top2_by_direct_expected_return,42,84,2.0,8400,0,-8400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.27948187182887857,0.2008277941998837,397.57738095238096,394.2,10521.79884452504,0,0.0,2026-06
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top3_by_direct_expected_return,56,165,2.9464285714285716,16500,0,-16500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2860366080239208,0.2018879915252693,341.63272727272727,341.7,9208.855246335022,0,0.0,2026-01
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top3_by_direct_expected_return,44,131,2.977272727272727,13100,0,-13100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.28481820523423673,0.2002433056845402,379.5206106870229,368.7,10338.502886286198,0,0.0,2026-02
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top3_by_direct_expected_return,47,141,3.0,14100,0,-14100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2895115795138993,0.2001710163181131,334.43687943262415,332.4,9027.954123739308,0,0.0,2026-03
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top3_by_direct_expected_return,44,132,3.0,13200,0,-13200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2917083946996606,0.2001546679081862,350.96515151515155,339.0,9523.989070676973,0,0.0,2026-04
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top3_by_direct_expected_return,42,124,2.9523809523809526,12400,0,-12400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.29168242203796557,0.2007583147622678,384.9354838709677,377.35,10478.47309871771,0,0.0,2026-05
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top3_by_direct_expected_return,42,125,2.9761904761904763,12500,0,-12500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2833837341034538,0.2000400479025765,383.02399999999994,375.5,10185.10422124244,0,0.0,2026-06
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top5_by_direct_expected_return,56,270,4.821428571428571,27000,0,-27000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.29539729740631965,0.200561915391648,318.8992592592592,307.5,8794.184305906578,0,0.0,2026-01
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top5_by_direct_expected_return,44,217,4.931818181818182,21700,0,-21700,0.0,0.0,0,0.0,0.0,1.0,1.0,0.29063310270744674,0.2002433056845402,355.14930875576033,356.8,9761.63925455652,0,0.0,2026-02
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top5_by_direct_expected_return,47,235,5.0,23500,0,-23500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2995750044539352,0.2001710163181131,306.4472340425532,287.1,8522.763582683096,0,0.0,2026-03
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top5_by_direct_expected_return,44,214,4.863636363636363,21400,0,-21400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3006742214531965,0.2001546679081862,324.99719626168223,296.3,9015.983757453258,0,0.0,2026-04
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top5_by_direct_expected_return,42,205,4.880952380952381,20500,0,-20500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2893557346205387,0.2007583147622678,366.53707317073173,360.5,9933.767251687834,0,0.0,2026-05
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top5_by_direct_expected_return,42,207,4.928571428571429,20700,0,-20700,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2875551038555472,0.2000400479025765,358.6043478260869,337.1,9662.825670737036,0,0.0,2026-06
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top10_by_direct_expected_return,56,515,9.196428571428571,51500,0,-51500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.30098025176160725,0.200561915391648,293.786213592233,281.2,8204.305301219494,0,0.0,2026-01
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top10_by_direct_expected_return,44,429,9.75,42900,0,-42900,0.0,0.0,0,0.0,0.0,1.0,1.0,0.29866722771390425,0.2001496881244416,318.2508158508158,303.0,8914.559124628891,0,0.0,2026-02
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top10_by_direct_expected_return,47,461,9.808510638297872,46100,0,-46100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.31060614191637675,0.2001710163181131,273.5861171366594,259.5,7854.931950619187,0,0.0,2026-03
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top10_by_direct_expected_return,44,414,9.409090909090908,41400,0,-41400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.30614167839018724,0.2000355243673282,293.32077294685985,276.5,8256.638372686692,0,0.0,2026-04
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top10_by_direct_expected_return,42,400,9.523809523809524,40000,0,-40000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.29369433569503156,0.2003807414819735,334.40725000000003,324.9,9121.316081948968,0,0.0,2026-05
odds_100_1000_race>=0.4_score>=0.2_expected>=5000_top10_by_direct_expected_return,42,412,9.80952380952381,41200,0,-41200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.29646249272259345,0.2000175157395276,321.47402912621357,306.1,8839.525101047444,0,0.0,2026-06
odds_100_1000_race>=0.4_score>=0.2_expected>=10000_top1_by_direct_ticket_score,22,22,1.0,2200,0,-2200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3114716073081016,0.2319560435825743,378.10909090909087,358.29999999999995,11476.773291807,0,0.0,2026-01
odds_100_1000_race>=0.4_score>=0.2_expected>=10000_top1_by_direct_ticket_score,25,25,1.0,2500,0,-2500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3259466656523212,0.2079721902894727,374.69599999999997,354.0,11895.080395813975,0,0.0,2026-02
odds_100_1000_race>=0.4_score>=0.2_expected>=10000_top1_by_direct_ticket_score,21,21,1.0,2100,0,-2100,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3097200544780076,0.2259734308303985,376.8761904761905,370.1,11095.883508294237,0,0.0,2026-03
odds_100_1000_race>=0.4_score>=0.2_expected>=10000_top1_by_direct_ticket_score,20,20,1.0,2000,0,-2000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.29226231682185405,0.2063997792085527,440.53499999999997,396.65,12369.455575221386,0,0.0,2026-04
odds_100_1000_race>=0.4_score>=0.2_expected>=10000_top1_by_direct_ticket_score,25,25,1.0,2500,0,-2500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.33463317159132994,0.2114456787654077,360.352,362.6,11542.43776327679,0,0.0,2026-05
odds_100_1000_race>=0.4_score>=0.2_expected>=10000_top1_by_direct_ticket_score,25,25,1.0,2500,0,-2500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.32056990505514626,0.2077430371354197,370.764,349.5,11421.93505180777,0,0.0,2026-06
odds_100_1000_race>=0.4_score>=0.2_expected>=10000_top2_by_direct_ticket_score,22,38,1.7272727272727273,3800,0,-3800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2993518443582477,0.2113263824029246,397.3473684210527,396.2,11588.193555142658,0,0.0,2026-01
odds_100_1000_race>=0.4_score>=0.2_expected>=10000_top2_by_direct_ticket_score,25,46,1.84,4600,0,-4600,0.0,0.0,0,0.0,0.0,1.0,1.0,0.30831691332848127,0.2046946738924039,388.0673913043478,393.65,11612.78017315963,0,0.0,2026-02
odds_100_1000_race>=0.4_score>=0.2_expected>=10000_top2_by_direct_ticket_score,21,33,1.5714285714285714,3300,0,-3300,0.0,0.0,0,0.0,0.0,1.0,1.0,0.29829818646113543,0.2017399890513091,389.27272727272725,394.0,11026.605461019737,0,0.0,2026-03
odds_100_1000_race>=0.4_score>=0.2_expected>=10000_top2_by_direct_ticket_score,20,33,1.65,3300,0,-3300,0.0,0.0,0,0.0,0.0,1.0,1.0,0.28132302138793164,0.2063997792085527,459.26060606060605,450.2,12459.735814072596,0,0.0,2026-04
odds_100_1000_race>=0.4_score>=0.2_expected>=10000_top2_by_direct_ticket_score,25,46,1.84,4600,0,-4600,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3140530317900981,0.2007583147622678,387.55217391304353,386.4,11620.120264681651,0,0.0,2026-05
odds_100_1000_race>=0.4_score>=0.2_expected>=10000_top2_by_direct_ticket_score,25,44,1.76,4400,0,-4400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.30302309311853054,0.2077430371354197,389.17045454545445,381.65,11289.17463342784,0,0.0,2026-06
odds_100_1000_race>=0.4_score>=0.2_expected>=10000_top3_by_direct_ticket_score,22,50,2.272727272727273,5000,0,-5000,0.0,0.0,0,0.0,0.0,1.0,1.0,0.29170680900356155,0.203457788449342,407.162,404.55,11508.30131410667,0,0.0,2026-01
odds_100_1000_race>=0.4_score>=0.2_expected>=10000_top3_by_direct_ticket_score,25,58,2.32,5800,0,-5800,0.0,0.0,0,0.0,0.0,1.0,1.0,0.3024710392003263,0.203712306004076,399.31896551724134,399.8,11728.823474021568,0,0.0,2026-02
odds_100_1000_race>=0.4_score>=0.2_expected>=10000_top3_by_direct_ticket_score,21,39,1.8571428571428572,3900,0,-3900,0.0,0.0,0,0.0,0.0,1.0,1.0,0.29202919196234495,0.2017399890513091,397.12307692307695,401.3,11037.267119421524,0,0.0,2026-03
odds_100_1000_race>=0.4_score>=0.2_expected>=10000_top3_by_direct_ticket_score,20,42,2.1,4200,0,-4200,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2745583136483485,0.2023921828918538,460.6595238095238,452.1,12239.250151088807,0,0.0,2026-04
odds_100_1000_race>=0.4_score>=0.2_expected>=10000_top3_by_direct_ticket_score,25,65,2.6,6500,0,-6500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2987120631834441,0.2007583147622678,410.7892307692308,394.2,11717.822021938551,0,0.0,2026-05
odds_100_1000_race>=0.4_score>=0.2_expected>=10000_top3_by_direct_ticket_score,25,55,2.2,5500,0,-5500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2965346777433099,0.2077430371354197,399.59636363636366,394.2,11331.147109944544,0,0.0,2026-06
odds_100_1000_race>=0.4_score>=0.2_expected>=10000_top5_by_direct_ticket_score,22,65,2.9545454545454546,6500,0,-6500,0.0,0.0,0,0.0,0.0,1.0,1.0,0.28543319454282323,0.203457788449342,415.4507692307692,413.1,11538.93335356863,0,0.0,2026-01
odds_100_1000_race>=0.4_score>=0.2_expected>=10000_top5_by_direct_ticket_score,25,74,2.96,7400,0,-7400,0.0,0.0,0,0.0,0.0,1.0,1.0,0.2950998323549542,0.203712306004076,413.6662162162162,404.79999999999995,11858.17237723143,0,0.0,2026-02
odds_100_1000_race>=0.4_score>=0.2_expected>=10000_top5_by_direct_ticket_score,21,46,2.1904761904761907,4600,0,-4600,0.0,0.0,0,0.0,0.0,1.0,1.0,0.28298785154995365,0.2017399890513091,413.9565217391306,419.0,11115.901135878656,0,0.0,2026-03
